상호,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,2020년 개점,2020년 폐지,2020년 명의변경,2019년 개점,2019년 폐지,2019년 명의변경,2018년 개점,2018년 폐지,2018년 명의변경,2017년 개점,2017년 폐지,2017년 명의변경,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,
㈜우분트,이권효,한식,2014.02.21,2014.02.21,031  -  921  -  9201,00  -  000  -  0000,"우 : 10447 경기도 고양시 일산동구 장백로 56 405-1호 (백석동, 크리스탈빌딩)",법인,284911  -  0123891,141  -  81  -  39713,0,0,0,0,0,0,1490013,891145,598868,2025703,122079,107724,756572,265428,491144,1381243,106911,92640,687132,288629,398503,2005722,161134,159650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
할멈탕수육,정남식,분식,..,2005.10.28,062  -  974  -  2020,  -    -  ,우 : 62258 광주광역시 광산구 임방울대로 727-5 상가 106호,개인,  -  ,408  -  02  -  26872,0,0,0,0,0,0,0,0,0,390836,0,0,0,0,0,331043,0,0,0,0,0,269923,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,
에이젯커피(AZCOFFEE),임지영,한식,..,2016.04.01,  -  1688  -  0971,02  -  474  -  5619,우 : 05238 서울특별시 강동구 고덕로 47 3층 301-134호,개인,  -  ,598  -  07  -  00243,0,0,0,0,0,0,68962,47329,21633,777862,23663,25196,30514,59577,-29063,952800,131690,136160,57365,53600,3765,378659,4222,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)봉푸드,김재익,한식,2016.05.27,2016.05.27,02  -  863  -  4578,  -    -  ,우 : 06159 서울특별시 강남구 삼성로95길 31 5층동,법인,110111  -  6074192,456  -  88  -  00346,0,0,0,0,0,0,5061652,3634534,1427118,15118114,436306,106079,4127563,2722381,1405182,14784288,1077099,995808,1965209,1555836,409373,5399054,227538,293023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
따띠(주),한득현,한식,2019.04.15,2019.04.15,02  -  6956  -  2035,0  -  0  -  0,우 : 06690 서울특별시 서초구 도구로1길 60 102호,법인,110111  -  7077616,733  -  81  -  01317,0,0,0,0,0,0,50525,38201,12324,281336,1556,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,
마치래빗,박완기,서양식,..,2013.05.27,02  -  3444  -  4514,02  -  3444  -  4516,우 : 06037 서울특별시 강남구 논현로153길 45 2층 마치래빗,개인,  -  ,211  -  10  -  22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
육성푸드(주),조성욱,기타 외식,2019.11.14,2019.11.14,  -  1566  -  3952,  -    -  ,"우 : 07285 서울특별시 영등포구 선유로3길 10 8층 816호(문래동5가, 하우스디 비즈)",법인,110111  -  7292595,424  -  87  -  01531,0,0,0,0,0,0,16745,6917,9828,1594,-172,-172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(유)장미에프앤씨,윤민우,기타 외식,2020.01.29,2020.06.01,  -  1588  -  0615,030  -  720  -  5452,우 : 54999 전라북도 전주시 완산구 전주객사1길 46-10 2층(다가동3가),법인,210114  -  0140778,605  -  87  -  01557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
아재커피,추민구,커피,..,2020.07.15,02  -  722  -  4569,  -    -  ,우 : 03156 서울특별시 종로구 삼봉로 40 1층 아재커피,개인,  -  ,569  -  51  -  00573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
청솔로9가맹본부,김태우,커피,..,2019.06.24,  -  1666  -  8663,070  -  7543  -  6466,우 : 42161 대구광역시 수성구 들안로13길 75 2층(상동),개인,  -  ,474  -  09  -  01090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,
(주)국민키친,김진주,기타 외식,2020.03.12,2020.03.17,031  -  322  -  0600,031  -  334  -  7931,우 : 17149 경기도 용인시 처인구 고림로 174 에이동 2층,법인,134511  -  0444311,461  -  87  -  01530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
필라프에빠지다,신윤호,기타 외식,..,2018.02.07,070  -  8065  -  7330,0504  -  293  -  7079,우 : 15581 경기도 안산시 상록구 서암로4길 13 1층 (사동),개인,  -  ,306  -  10  -  69508,0,0,0,0,0,0,0,0,0,275293,0,0,0,0,0,85849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)정명에프앤비,오동호,커피,2019.08.21,2019.08.21,031  -  982  -  5617,031  -  982  -  5618,우 : 10087 경기도 김포시 김포한강1로 28-7 204호,법인,124411  -  0242496,893  -  87  -  01697,0,0,0,0,0,0,79404,9711,69693,94388,-29412,-30306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)가치엔제이,장규석,피자,2015.01.29,2015.02.12,02  -  514  -  2963,02  -  511  -  2963,"우 : 06097 서울특별시 강남구 선릉로112길 12-2 301호(삼성동, 오피스허브)",법인,110111  -  5628693,114  -  87  -  24132,0,0,0,0,0,0,559958,643577,-83619,1902644,6840,-9503,536118,610234,-74116,2051650,16526,1248,508073,583437,-75364,1726519,15614,3145,0,0,0,3,2,0,7,0,4,9,1,4,0,0,0,
데일리티(주),정성욱,커피,2019.11.11,2019.11.11,02  -  1855  -  0128,02  -  420  -  2025,"우 : 06626 서울특별시 서초구 서초대로78길 50 7층 LS-703호(서초동, 우영빌딩)",법인,110111  -  7277951,182  -  81  -  01687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)빵카페,고범,커피,2019.07.10,2019.07.16,02  -  2667  -  0599,02  -  2667  -  0596,"우 : 07807 서울특별시 강서구 마곡중앙로 59-5 608호~612호(마곡동, 마곡595빌딩)",법인,124411  -  0239592,587  -  87  -  01472,0,0,0,0,0,0,76473,35289,41184,0,-8816,-8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)워크위드에프앤씨,김민기,기타 외식,2020.09.24,2020.10.10,031  -  651  -  1215,000  -  000  -  0000,우 : 17869 경기도 평택시 현촌4길 2-33 302호,법인,131311  -  0243132,674  -  81  -  02109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)사랑과선행,이강민,기타 외식,2011.09.23,2011.12.05,031  -  731  -  8191,031  -  731  -  8193,"우 : 13503 경기도 성남시 분당구 야탑로205번길 26 26, 326호, 327호(야탑동, 성남고령친화체험관)",법인,131111  -  0292612,129  -  86  -  67742,0,0,0,0,0,0,8201499,5997239,2204260,8188450,371552,169626,3942483,3101397,841086,5467677,222214,171576,2223674,1544164,679510,4034900,151799,106342,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
다감,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,0,0,0,0,0,0,53813,2269,51544,90796,7280,7280,33384,4437,28947,117507,10053,10053,0,0,0,364106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
다감,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,0,0,0,0,0,0,53813,2269,51544,90796,7280,7280,33384,4437,28947,117507,10053,10053,0,0,0,364106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)오팜스,박미희,한식,2020.04.23,2020.05.01,044  -  866  -  2733,044  -  866  -  2933,"우 : 30121 세종특별자치시 가름로 232 에이동 125호(어진동, 세종비지니스센터)",법인,164711  -  0097912,866  -  81  -  01693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
따름인,김희민,커피,..,2020.11.01,070  -  8777  -  4963,0070  -  8770  -  4964,우 : 04781 서울특별시 성동구 성수일로4길 46 3층,개인,  -  ,266  -  27  -  01135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)대기만성홀딩스,최현철,분식,2020.06.29,2020.06.29,031  -  684  -  0095,031  -  654  -  3931,우 : 17758 경기도 평택시 중앙시장로 23 (신장동),법인,131311  -  0237606,395  -  86  -  01667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)참쉬운푸드솔루션,유종진,서양식,2018.12.06,2018.12.03,  -  1899  -  0441,02  -  2249  -  8821,"우 : 02622 서울특별시 동대문구 천호대로 319 1516호(답십리동,답십리 한화오벨리스크)",법인,110111  -  6948058,159  -  86  -  01362,0,0,0,0,0,0,67951,56471,11480,158090,1475,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,
장만호에프씨협동조합,김종원,한식,2019.03.05,2019.03.05,088  -  599  -  8800,051  -  326  -  7787,우 : 48498 부산광역시 남구 용소로8번길 13 .장만호양지국밥,법인,184351  -  0004173,412  -  88  -  01350,0,0,0,0,0,0,47327,14013,33314,10136,-1700,-1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)올바른에프앤비,고영호,일식,2016.08.19,2016.08.25,02  -  401  -  1017,02  -  400  -  1018,"우 : 05854 서울특별시 송파구 법원로 114 비동 413호(문정동, 엠스테이트)",법인,110111  -  6154689,585  -  81  -  00650,0,0,0,0,0,0,1105073,726934,378139,2655203,97702,98403,694139,414404,279735,2565421,188729,193310,403560,317135,86425,1424433,55976,63966,0,0,0,12,7,0,19,3,1,13,0,0,0,0,0,
(주)삼원에프앤비,원지환,분식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 성석동,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
오늘도탐나(주),박성호,기타 외식,2020.11.25,2020.11.25,064  -  711  -  1697,00  -  000  -  0000,우 : 11314 경기도 동두천시 동광로 96 비1층(이도이동),법인,220111  -  0212919,576  -  88  -  01765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
홍대쌀국수,하윤국,기타 외국식,..,2016.05.04,02  -  3144  -  0488,  -    -  ,우 : 04053 서울특별시 마포구 와우산로27길 62 2층(서교동),개인,  -  ,710  -  21  -  00285,0,0,0,0,0,0,154472,100000,54472,962944,79960,82002,103715,0,103715,476031,12520,24220,79495,0,79495,296335,9867,13173,0,0,0,26,1,0,7,0,0,3,0,0,0,0,0,
킴브로스피자&파스타,김민호,피자,..,2020.10.25,  -  1661  -  3043,0  -  0  -  0,우 : 16489 경기도 수원시 팔달구 권광로207번길 39 1층 104호,개인,  -  ,666  -  75  -  00263,0,0,0,0,0,0,0,0,0,162589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
(주)커스텀커피,오병석,커피,2019.07.09,2019.08.01,031  -  281  -  5965,031  -  282  -  5965,우 : 17001 경기도 용인시 기흥구 평촌1로7번길 6-1 1층(동백동),법인,134511  -  0402400,256  -  81  -  01595,0,0,0,0,0,0,34609,11254,23355,78065,-6632,-6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,2,0,0,0,0,0,
(주)민컴퍼니,민인기,분식,2020.04.17,2020.04.05,031  -  348  -  0330,0  -  0  -  0,"우 : 14118 경기도 안양시 동안구 엘에스로 122 (호계동,데시앙플렉스 722호)",법인,134111  -  0550364,258  -  81  -  01849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)삼원에프앤비,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,0,0,0,0,
(주)삼원에프앤비,원지환,중식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,
(주)삼원에프앤비,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,
(주)삼원에프앤비,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,
(주)삼원에프앤비,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,
(주)삼원에프앤비,원지환,일식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,
(주)삼원에프앤비,원지환,서양식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
(주)삼원에프앤비,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,6,0,0,5,2,0,0,0,
핸섬로스팅하우스,오혜미,커피,..,2015.12.05,070  -  8221  -  2015,070  -  8221  -  2014,우 : 42173 대구광역시 수성구 들안로 36 1층,개인,  -  ,612  -  13  -  90566,0,0,0,0,0,0,281518,166140,115378,461847,25017,34099,197107,115828,81279,329986,20182,26575,185350,128593,56757,332638,34699,32823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)우분트,김기한,분식,2014.12.24,2015.01.06,02  -  1899  -  6891,031  -  781  -  0891,우 : 13477 경기도 성남시 분당구 운중로267번길 7-8 -,법인,131111  -  0395713,144  -  81  -  33983,0,0,0,0,0,0,316488,265827,50661,1188746,-2890,1012,100015,50366,49649,764007,15577,16074,98225,64650,33575,533300,8919,6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)라무진,주일용,기타 외식,2014.09.16,2014.09.16,031  -  902  -  7815,031  -  902  -  7816,우 : 10434 경기도 고양시 일산동구 장항로 68 2층,법인,110111  -  5514488,105  -  88  -  08815,0,0,0,0,0,0,1407233,125513,1281720,9158413,-158995,-144026,1597199,171452,1425747,9858270,363366,302952,1733508,410713,1322795,9265586,641373,528418,0,0,0,12,5,4,17,5,0,35,0,1,0,0,0,
기막힌한상,김희준,한식,..,2020.09.20,16  -  70  -  4569,0504  -  033  -  3620,우 : 54632 전라북도 익산시 인북로66길 12 206호(신동),개인,  -  ,248  -  04  -  01929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
기막힌한상,김희준,한식,..,2020.09.20,16  -  70  -  4569,0504  -  033  -  3620,우 : 54632 전라북도 익산시 인북로66길 12 206호(신동),개인,  -  ,248  -  04  -  01929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
풍원식품,김병근,한식,..,2008.07.01,031  -  552  -  5959,  -    -  ,우 : 11927 경기도 구리시 안골로63번길 43 (수택동),개인,  -  ,132  -  06  -  80526,0,0,0,0,0,0,77141,44639,32502,192239,8724,8724,90862,57085,33777,207060,10050,10050,102092,63365,38727,393872,17952,19400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
제주올레냉면(주),신대원,한식,2017.03.17,2017.03.20,070  -  4456  -  8822,031  -  241  -  3694,"우 : 05510 서울특별시 송파구 올림픽로35가길 9 제지하1층 21,22호",법인,110111  -  6348969,457  -  87  -  00681,0,0,0,0,0,0,812627,1045375,-232748,781104,-87302,-112431,894702,1015019,-120317,946099,28318,2182,661845,784344,-122499,577320,-208342,-222499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)요리비,이범형,일식,2014.04.16,2014.04.18,032  -  670  -  8207,032  -  670  -  8208,우 : 14523 경기도 부천시 도약로 261 A동 지하층 08호 일부,법인,110111  -  5393791,109  -  86  -  47719,0,0,0,0,0,0,1704708,1329031,375677,2355868,89152,49969,1880906,1555198,325708,2508905,35191,76349,1638788,1389430,249358,2435194,126437,82827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)명인에프엔비,성창호,분식,2005.01.03,2005.01.03,  -  1899  -  4866,031  -  757  -  3982,우 : 12730 경기도 광주시 초월읍 무갑길 35 (주)명인에프엔비,법인,131111  -  0130896,129  -  81  -  80041,0,0,0,0,0,0,4497998,3087897,1410101,11910410,85864,19471,4580237,3189608,1390629,11212756,-14702,-103408,4743117,3249079,1494038,11850534,-332791,-484622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)더윈코리아,"김일수, 윤현준",기타 외식,2018.11.23,2018.12.01,031  -  571  -  8293,0  -  0  -  0,우 : 12036 경기도 남양주시 오남읍 경복대로 120-92 (주)더윈코리아,법인,284111  -  0200166,811  -  81  -  01320,0,0,0,0,0,0,990437,1333547,-343110,3049364,-352672,-351503,136661,133268,3393,153811,-3704,-3393,0,0,0,0,0,0,0,0,0,14,2,0,4,0,0,0,0,0,0,0,0,
(주)오리엔탈푸드코리아,박규성,기타 외식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  111  -  1111,우 : 07207 서울특별시 영등포구 양평로21길 26 903,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,4129441,1943709,2185732,10765013,282457,196029,4542563,1747680,2794883,14931655,475000,120165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
(주)오리엔탈푸드코리아,박규성,기타 외식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -    -  ,우 : 07207 서울특별시 영등포구 양평로21길 26 903,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,4129441,1943709,2185732,10765013,282457,196029,4542563,1747680,2794883,14931655,475000,120165,5076549,3449034,1627515,15875333,1172290,792665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
(주)디케이푸드,김창수,한식,2016.06.24,2016.08.01,00  -  1522  -  1594,062  -  971  -  4923,우 : 58212 전라남도 나주시 산포면 산남로 96 .,법인,200111  -  0465588,518  -  86  -  00558,0,0,0,0,0,0,1147585,629523,518062,3009143,254025,201682,1104622,893241,211381,2593670,140681,122076,374062,284758,89304,1579367,44602,37850,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
(주)디케이푸드,김창수,한식,2016.06.24,2016.08.01,00  -  1522  -  1594,062  -  971  -  4923,우 : 58212 전라남도 나주시 산포면 산남로 96 .,법인,200111  -  0465588,518  -  86  -  00558,0,0,0,0,0,0,1147585,629523,518062,3009143,254025,201682,1104622,893241,211381,2593670,140681,122076,374062,284758,89304,1579367,44602,37850,0,0,0,4,2,3,12,0,0,5,1,1,1,0,0,
안녕푸드,최지민,한식,..,2018.10.19,070  -  8125  -  4727,  -    -  ,우 : 34524 대전광역시 동구 용운로147번길 93 (용운동),개인,  -  ,845  -  36  -  00440,0,0,0,0,0,0,0,0,0,290013,0,0,0,0,0,184018,0,0,0,0,0,22544,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,
(주)축제의나라,김성은,분식,2017.02.28,2017.02.27,  -  1666  -  5647,031  -  402  -  3301,"우 : 15464 경기도 안산시 단원구 광덕4로 250 4층 402호(고잔동, 씨티프라자)",법인,131411  -  0385130,381  -  88  -  00552,0,0,0,0,0,0,36372,274684,-238312,373559,-89269,-67644,49969,220636,-170667,290961,-133613,-112711,38717,96674,-57957,6330,-90355,-87956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
피자홀릭,강성훈,피자,..,2020.12.20,051  -  715  -  5152,  -    -  ,우 : 48051 부산광역시 해운대구 해운대로61번길 70 1층 일부호(반여동),개인,  -  ,572  -  25  -  01017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)축제의나라,김성은,한식,2017.02.28,2017.02.27,  -  1666  -  5647,031  -  402  -  3301,"우 : 15464 경기도 안산시 단원구 광덕4로 250 4층 402호(고잔동, 씨티프라자)",법인,131411  -  0385130,381  -  88  -  00552,0,0,0,0,0,0,36372,274684,-238312,373559,-89269,-67644,49969,220636,-170667,290961,-133613,-112711,38717,96674,-57957,6330,-90355,-87956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)축제의나라,김성은,한식,2017.02.28,2017.02.27,  -  1666  -  5647,031  -  402  -  3301,"우 : 15464 경기도 안산시 단원구 광덕4로 250 4층 402호(고잔동, 씨티프라자)",법인,131411  -  0385130,381  -  88  -  00552,0,0,0,0,0,0,36372,274684,-238312,373559,-89269,-67644,49969,220636,-170667,290961,-133613,-112711,38717,96674,-57957,6330,-90355,-87956,0,0,0,6,1,2,9,0,0,0,0,0,0,0,0,
(주)축제의나라,김성은,분식,2017.02.28,2017.02.27,  -  1666  -  5647,031  -  402  -  3301,"우 : 15464 경기도 안산시 단원구 광덕4로 250 4층 402호(고잔동, 씨티프라자)",법인,131411  -  0385130,381  -  88  -  00552,0,0,0,0,0,0,36372,274684,-238312,373559,-89269,-67644,49969,220636,-170667,290961,-133613,-112711,38717,96674,-57957,6330,-90355,-87956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
궁사부,남궁승일,일식,..,2018.07.24,031  -  593  -  3960,  -    -  ,우 : 12149 경기도 남양주시 늘을1로16번안길 19 1층(호평동),개인,  -  ,696  -  25  -  00667,0,0,0,0,0,0,0,0,0,290143,0,0,0,0,0,111332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)상무프랜차이즈,선영래,일식,2020.10.30,2020.11.01,00  -  1661  -  9205,062  -  375  -  9206,"우 : 61948 광주광역시 서구 운천로 253 402호 (치평동, 아이타워)",법인,200111  -  0615563,150  -  81  -  02170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
엠지엠에프앤비,"최재필, 박현아",기타 외식,..,2018.12.11,  -  1800  -  6343,031  -  849  -  5398,우 : 10842 경기도 파주시 문산읍 월롱산단3길 5-3 1층,개인,  -  ,768  -  22  -  00791,0,0,0,0,0,0,0,0,0,97847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
엠지엠에프앤비,"최재필, 박현아",기타 외식,..,2018.12.11,  -  1800  -  9257,031  -  849  -  5398,우 : 10842 경기도 파주시 문산읍 월롱산단3길 5-3 1층,개인,  -  ,768  -  22  -  00791,0,0,0,0,0,0,0,0,0,97847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
불철주야컴퍼니,이수진,한식,..,2019.09.16,  -  1899  -  3359,000  -  0000  -  0000,우 : 62409 광주광역시 광산구 평동매화길 53-49 (지죽동),개인,  -  ,849  -  24  -  00925,0,0,0,0,0,0,-2982,0,-2982,0,-2982,-2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
곱이곱다본점,정희종,한식,..,2019.04.26,070  -  8777  -  2602,000  -  0000  -  0000,우 : 36849 경상북도 예천군 호명면 새움2로 18 112호(제이엠스퀘어),개인,  -  ,435  -  41  -  00515,0,0,0,0,0,0,65558,28040,37518,286617,37518,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
세윤(갈비랑장어랑),이주갑,기타 외식,..,2019.08.01,055  -  725  -  8295,0504  -  189  -  1406,우 : 53047 경상남도 통영시 정량안길 34 1층 2호,개인,  -  ,392  -  03  -  01777,0,0,0,0,0,0,0,0,0,14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
