업종,브랜드,상호,평균매출액
한식,킹콩부대찌개,(주)에스엘에프앤비,290084
한식,제주울어멍해장국,(주)바론에프앤비,306561
한식,호수꼬치,(주)호수코리아,229571
한식,꽃마름,(주)예울에프씨,712059
한식,본도시락,본아이에프(주),329856
한식,본죽&비빔밥cafe,본아이에프(주),341200
한식,만족오향족발,(주)만점족,495314
한식,곽만근갈비탕,(주)곽푸드에프씨,729959
한식,조이박꽃도새기,조이박푸드,351743
한식,양철북,(주)마시명가,283253
한식,발빠닭,(주)어나더푸드컬쳐,343137
한식,3일국밥,(주)펜톤,306742
한식,"소담애 족발,보쌈",(주)에브릿,381525
한식,어명이요,(주)에브릿,242609
한식,이화수전통육개장,(주)에브릿,511748
한식,삼육오 족발찜닭,(주)자연가득,457435
한식,돌깨마을 맷돌순두부,(주)자연가득,498395
한식,샤브보트,(주)채선당,461523
한식,채선당,(주)채선당,606866
한식,맛나감자탕,리브가푸드시스템(주),578106
한식,전주24시참편한39콩나물국밥,(주)참편한칭구,321008
한식,맛찬들왕소금구이,(주)맛찬들,1226870
한식,우거지품은순대국,(주)우품,409818
한식,일미리금계찜닭,(주)일미리,199130
한식,국사랑,케이씨컴퍼니,189423
한식,육첩반상,(주)대세에프엔비,338387
한식,청춘연가,(주)에쓰와이프랜차이즈,326006
한식,소공동뚝배기집,(주)오백미라클,345861
한식,서울전통육개장,(주)엠제이에프앤씨,375000
한식,다깡,다감,417317
한식,빚은,(주)에스피씨삼립,201147
한식,남다른감자탕(男다른감子탕),(주)보하라,707217
한식,육회본가,(주)본가에프앤비,256662
한식,로꼬로꼬,로꼬로꼬,486245
한식,배달삼겹직구삼,(주)모두여는세상,434980
한식,보승회관,보승FC,469400
한식,배부장찌개,(주)맛있는에프앤비,384308
한식,최용석의 뼈큰청진동해장국,(주)뚝심푸드,726468
한식,뼈큰감자탕,(주)뚝심푸드,486909
한식,배달삼겹 돼지되지,(주)정담에프앤비,276760
한식,봉할매김치찌개불백,(주)씨앤에이치코퍼레이션,239823
한식,놀부화덕족발,(주)놀부,145742
한식,놀부부대찌개,(주)놀부,240236
한식,놀부보쌈족발,(주)놀부,217680
한식,놀부항아리갈비,(주)놀부,338048
한식,코다리밥상,(주)올댓컴퍼니,782000
한식,진한설렁탕담다,(주)놀부,304247
한식,자성화 맛집 코다리네,(주)자성화,431190
한식,조춘식동태탕찜,(주)조앤비컨설팅,172832
한식,본앤본,본앤본(주),143102
한식,철뚝집,(주)브라더푸드시스템,418094
한식,토정삼계탕,(주)우리모메,522088
한식,오븐에 빠진 막창,오빠막창,146229
한식,고기듬뿍 대왕비빔밥,(주)더플러스,222788
한식,대동,(유)대동상회,265765
한식,안성깍뚜기,(주)푸름,293150
한식,번지농장돌판아구찜,유한회사번지농장푸드,568808
한식,일오닭갈비,(주)일오,231552
한식,나능이,유정티앤에프(주),477352
한식,어부의 밥상,(주)라온유통,1098165
한식,땅스부대찌개,(주)티에스푸드,178262
한식,담소 소사골 순대 육개장,(주)담소이야기,472288
한식,백채,(주)심플맨,258806
한식,신사부대찌개&품격삼겹살,(주)신사의품격,233547
한식,본설,본아이에프(주),264364
한식,돈갈비,(주)현백,101798
한식,무봉리토종순대국,무봉리토종순대국체인본부,195444
한식,명륜진사갈비,(주)명륜당,526923
한식,가장맛있는족발,(주)가장맛있는족발,635419
한식,미식가의구이,(주)태인에프앤비,409073
한식,닭발먹은새우,(주)비에프푸드,275708
한식,육미명가옛날아우내순대&보쌈,(주)병천아우내식품,147727
한식,집으로돼지,(주)메이에프앤에스,217664
한식,반할맛으로 값어치하는 소고깃집,(주)끼니,902298
한식,신단설렁탕,진대푸드,155378
한식,교동면옥,(주)교동F&B,909111
한식,천사곱창,(주)식스텐비즈,493687
한식,삼삼이네,삼삼하우스,319103
한식,육쌈냉면,(주)육쌈,418106
한식,정광석 항아리보쌈,더나은푸드,615057
한식,얌샘김밥,(주)얌샘,277824
한식,맛깔참죽,(주)맛깔,123946
한식,콩불,(주)8푸드,270172
한식,팔색삼겹살,(주)8푸드,783439
한식,박가부대,원앤원(주),224079
한식,원할머니,원앤원(주),478884
한식,사계진미 숯불닭갈비,(주)준인터(JunInter),98127
한식,한방전주콩나물국밥,(주)한사랑푸드,384119
한식,큰맘할매순대국,(주)보강엔터프라이즈,223703
한식,"고기,원칙",(주)반반한행복,678798
한식,누리마을감자탕,(주)영일유통,344546
한식,육대장,(주)육대장,452500
한식,육회먹은연어,(주)비에프푸드,424037
한식,2代맛태,(주)2대맛태,338100
한식,본가어탕,본가어탕,256733
한식,조선닭볶음탕,(주)잭팟,290838
한식,한솥,(주)한솥,334846
한식,삼훈국민생아구찜,(주)백경푸드시스템,322820
한식,시루향기,(주)향기나는사람들,397845
한식,한옥마을전주비빔밥,(주)풍년에프씨,269810
한식,신의주부대찌개,미트준,314056
한식,전준수명품청기와감자탕,다니엘푸드,638225
한식,시골애,(주)시골애,451594
한식,도리명가,D.RHOLDINGS,251883
한식,명장복집&24시명장복국,명장복집,413800
한식,대구안지랑막창,원가네푸드,214784
한식,월수금,월수금,264051
한식,대관령양푼이동태찌개,대관령푸드,223534
한식,명품코다리,류재열의명품코다리찜,192810
한식,다시오고싶은집 이명숙 양평해장국,조이식품,252711
한식,논골집,정준유통,489320
한식,대박통,대박통,219182
한식,남다른대구막창,푸드로,200390
한식,시골통돼지볶음,코아FS,279316
한식,밥FULL,CooperativeF&C(쿠퍼레이티브에프앤씨),148977
한식,백청우칼국수,백청우칼국수,355505
한식,어죽이네철렵국,어죽이네철렵국,187145
한식,더만족,더만족,435247
한식,만복한쭈꾸미낙지볶음,만복이쭈꾸미낙지볶음,979319
한식,화성옥,화성옥,274293
한식,박수근네온천골,온천골푸드,248230
한식,현대옥,현대옥프랜차이즈,392466
한식,망향비빔국수,블루밀,604151
한식,쿡친,마시굿,124489
한식,갈비배달도시락 스트릿테이블,햇잎푸드,125721
한식,햇잎갈비,햇잎푸드,319011
한식,용추골미궁순대,칠연푸드시스템,204196
한식,쭈꾸쭈꾸아,쭈꾸쭈꾸아,269594
한식,진성아구찜,진성,285049
한식,서민반찬,서민반찬,103662
한식,콩시루,시루유통,214651
한식,채돈이,채돈이,278913
한식,닥치고곱창,닥치고곱창,37471
한식,청기와뼈다귀해장국,청기와뼈다귀해장국,680519
한식,족발쌀롱,족발쌀롱,227663
한식,가얏골감자탕,지앤지푸드,196917
한식,한동길전통감자탕,한동길식품,355645
한식,큰돈쪽쪽갈비,큰돈쪽쪽갈비,276000
한식,고봉민김밥人,케이비엠,201903
한식,하수련주왕산삼계탕,주왕산삼계탕부산경남본부,279651
한식,단물곤물,단물곤물,191890
한식,만나고쪽갈비가,맛있는에프앤비(F&B),251113
한식,대장부,엠투(M2)컴퍼니,451899
한식,약초마을,약초마을YCM,351000
한식,본건강한상,본푸드서비스(주),302028
한식,팔백집,(주)길품에프엔비,378052
한식,한고집복국,한고집,259273
한식,수김밥,손수푸드,290581
한식,양마니순대곱창,이수식품,116621
한식,삼겹촌놈,솔담,28154
한식,개성집,유황F&S,506000
한식,화덕초대파불고기,프랜차이즈새늘,335857
한식,육시리,티티씨에프,687186
한식,혼밥대장,(주)원더파트너스,117640
한식,강순자옛맛김치찌개,강푸드,290265
한식,나이스투미츄,아이에스크리에이티브,383377
한식,덕뽀리,씨에이치푸드,109096
한식,통뼈감자탕,(주)명가,196393
한식,더도이종가집돼지국밥,(주)더도이종가집,1469546
한식,통큰낙지,골든코리아,402981
한식,불끈낙지,예스람,368742
한식,성경만두요리전문점,(주)성경에프앤에스,370367
한식,바담코다리네,바담푸드(주),437316
한식,곤지암 한우 소머리국밥,(주)서민상회,180969
한식,모두의만족,㈜두빛,318991
한식,홍익궁중전통육개장,(주)홍익푸드,345845
한식,바우네나주곰탕,(주)지에프포유,318022
한식,메밀골동해막국수,(주)해살이뜰,120227
한식,어머나생고기,(주)스타프렌차이즈,456307
한식,예향정,"(주)디케이코리아(D.KKOREACo.,LTD)",438950
한식,마통삼(마스터통삼겹),지에이치컴퍼니,139378
한식,정가대박집,(주)정웅,643861
한식,자연정가 양평해장국,(유)전라도푸드에프앤씨,444644
한식,진이찬방,진이푸드(주),211717
한식,와촌식육식당,(주)와촌본가,327459
한식,명동칼국수샤브샤브,(주)명동,326332
한식,두찜,(주)기영에프앤비,294602
한식,미사리밀빛초계국수,(주)밀빛,538035
한식,박군자진주냉면,(주)진주교방,515470
한식,어바웃샤브,(주)올어바웃푸드,327129
한식,족장,(주)족장에프앤비,264688
한식,신촌설렁탕,(주)신촌푸드,391794
한식,바베큐통족구이,(주)케이제이푸드시스템,146180
한식,오술차,(주)오술차,265447
한식,유가네닭갈비,(주)바이올푸드글로벌,501412
한식,백종원의원조쌈밥집,(주)더본코리아,475886
한식,돌배기집,(주)더본코리아,661931
한식,새마을식당,(주)더본코리아,509617
한식,부산아지매국밥,(주)제이엘푸드,431736
한식,본가,(주)더본코리아,803571
한식,123막창,(주)123푸드,458678
한식,제주미향해장국,(주)미향에프엔비,221831
한식,통큰손쭈꾸미마을,(주)하늘샘,551937
한식,인생극장,(주)에이치티코리아,146014
한식,화평동왕냉면,해피브릿지협동조합,291482
한식,일차돌,(주)서래스터,565842
한식,손문대구막창갈매기살,(주)손문에프앤씨,153425
한식,서래갈매기,(주)서래스터,438045
한식,또와유 명태간장조림,(주)해오름에프에스,261544
한식,사월에보리밥&쭈꾸미,(주)풀잎채,528439
한식,원가회관,(주)디아이디코리아,351869
한식,고을래이베리코흑돼지,(주)미락에프씨,614755
한식,영칼로리,(주)제이투케이에프앤비(J2KF&B),54837
한식,하누소,(주)하누소푸드시스템,1633479
한식,유장춘닭개장,(주)제이씨씨푸드,359771
한식,오복미역,(주)오복푸드,618230
한식,제주면장,(주)북촌사람들,309522
한식,북촌삼대갈비,(주)일가브라더스,192664
한식,닭갈비제작소,(주)닥인흥업,437803
한식,놀란돼지,(주)숲풀림식품,131923
한식,봄채향,(주)이밥스,239715
한식,놀란곱창,(주)숲풀림식품,55738
한식,미스터오징어,미스앤미스터㈜,740986
한식,밥장인돼지찌개,(주)밥장인,269000
한식,쎌빠,(주)쎌빠,289448
한식,천하제일족발,(주)훌랄라,117960
한식,차돌6키로,(주)디딤,479341
한식,진도리 닭도리탕,진도리F&B.CO,364736
한식,연안식당,(주)디딤,1286284
한식,홍춘천,(주)훌랄라,159092
한식,덤덤덤쪽갈비,디앤디코리아,105356
한식,교동전선생,(주)교동,281738
한식,숯겹살집,㈜숯겹살,151807
한식,신마포갈매기,(주)디딤,546266
한식,청와삼대,(주)봄봄,345800
한식,한신포차,(주)더본코리아,1000568
한식,생극해장국,(주)에스컴퍼니,174081
한식,도도랑 족발보쌈,(유)도도랑,401860
한식,달배뒷고기,(주)외식그룹자선,155713
한식,내가찜한닭,(주)마이푸드,480221
한식,주원명가,농업회사법인(주)주원산오리,155109
한식,족발3시30분,(주)타임에프앤씨,290902
한식,고기고샵,(주)이도에프앤씨,729614
한식,여장군,여장군,207729
한식,삼겹살 곱빼기 배달전문 고기한끼,(주)브이에스에프씨,153960
한식,전통맛집 할매순대국,(주)한결엔터프라이즈,279667
한식,일품장수미역,(주)장수푸드,258415
한식,파주닭국수,(주)송정푸드,242800
한식,온누리장작구이,(주)온누리푸드시스템,715686
한식,홍반장신의주찹쌀순대와감자탕,(주)홍반장,424172
한식,방일해장국,(주)방일에프씨,214259
한식,육풍,(주)보담,700705
한식,별을 품은 곱창,(주)스타셀러,333101
한식,삼겹구이,(주)미래에프씨,246592
한식,고래식당,(주)디딤,645932
한식,조리고,조리고,609234
한식,고래감자탕,(주)디딤,876010
한식,오매족,(주)오매족서면본점,38480
한식,김경자소문난대구왕뿔찜,해듬(주),446050
한식,종로직화쭈꾸미,종로푸드시스템(주),575539
한식,바푸리죽앤즙,(주)비피알,186289
한식,날마다대박나는집,(주)명진푸드,1331619
한식,맛들의축제,(주)애드쉐어,245291
한식,마녀가 만든 족발,제이에이치푸드(주),321099
한식,솔청면옥,(주)이밥스,162103
한식,차돌풍,농부의마음,723638
한식,설레족발,설렘,238077
한식,88콩나물국밥,(주)웰미가베스트푸드,359442
한식,쪽찌,(주)마더푸드,432110
한식,웰미가,(주)웰미가베스트푸드,414492
한식,대한닭발1979,(주)씨에이치월드푸드,230211
한식,구이구이쪽갈비,(주)더맛푸드,270680
한식,홍구등갈비,성우,249004
한식,삶다 오로지 족발,(유)케이앤에스오로지,693228
한식,온채당,(주)비본코리아,518281
한식,별법 동태탕 왕해물찜,(주)씨에스에프씨,103776
한식,곰작골나주곰탕,(주)혜윰에프엔비,560301
한식,내담 대구탕 해물갈비찜,(주)씨에스에프씨,83175
한식,현풍닭칼국수,신칼,305245
한식,궁채,(주)이밥스,272683
한식,토고리 옛날막창 소갈비살,(주)지에프코리아,198492
한식,해까득,(주)제이오코리아월드,157338
한식,한가네숯불닭갈비,(주)한경코퍼레이션,491298
한식,토부가,(주)이밥스,93883
한식,댓짱돈까스,(주)댓짱돈까스,684034
한식,삼청동멸치국수,(주)삼청동,202800
한식,남노갈비,(주)조이에프앤비,157384
한식,쌀눈쌀 현미누룽지,(주)엄마,37957
한식,존가네,씨지에프(주),179389
한식,일품양평해장국,(주)우분트,183830
한식,황소갈비,(주)명성에프앤비,635667
한식,장도뚝배기,지강에프앤비(주),206604
한식,본죽,본아이에프(주),205300
한식,계경순대국,지강에프앤비(주),310546
한식,오봉도시락,(주)오색만찬,133035
한식,맵도리탕,(주)푸드맵,199830
한식,지호한방삼계탕,(주)지호,410349
한식,우주최강도시락,(주)톡에프앤비,32271
한식,엉터리 해장국&감자탕&곱창전골,(주)엉터리,904750
한식,엉터리생고기 두번째이야기 무한삼겹,(주)엉터리,409401
한식,면채반,(주)면채반,481504
한식,막돼먹은막창,(주)엠디엠,254813
한식,삼겹파티,(주)엠지에이치,257661
한식,통뼈감자탕,농업회사법인(주)자연식품,231942
한식,엉터리생고기,(주)엉터리,530580
한식,뚱삼이와대삼이,(주)엠지에이치,425353
한식,홍스쭈꾸미,(주)리더스코리아코퍼레이션,139948
한식,장충동왕족발보쌈,(주)장충동왕족발,57281
한식,바우네 나주곰탕,(주)엠지에이치,267745
한식,쭈꾸미시스터즈,(주)제이알에프앤씨,429624
한식,부대통령뚝배기,(주)부대통령,187771
한식,미스터닭찜,(주)푸디아,64485
한식,육회말투아웃,(주)수에프씨,220000
한식,술낭구,DONGJUND.home,316300
한식,바보형제쭈꾸미,(주)바보형제스토리,468340
한식,노걸대,(주)노걸대,360629
한식,미스터보쌈5379,(주)푸디아,204133
한식,팔당냉면,농업회사법인푸드앤소울(주),484507
한식,수돈재,(주)한소반,451917
한식,마당쇠돼지갈비,(주)마당쇠,208617
한식,제주 흑다돈,영농조합법인돈마유통,197778
한식,두남자찜닭,(주)두남자컴퍼니,479290
한식,목촌사골돼지국밥,(주)행운식품,379029
한식,장수본가해장국,(주)장수엔터프라이즈,383348
한식,만권화밥,(주)만권,227784
한식,제이브이엘(JVL)부대찌개,(주)제이브이엘,288322
한식,두부본가어묵,후푸드,177273
한식,흑돼지 삼백식당,정상FC,434196
한식,삼곱식당,삼곱푸드,541678
한식,데일리갈비,해송에프앤에스,262542
한식,상도늘보리,(주)늘보리에프앤씨,411575
한식,두거리우신탕,두거리푸드,271319
한식,더진동해동태탕,더진코리아(주),305239
한식,대독장,비투에스(주),379525
한식,이동근선산뒷고기,근푸드시스템,391042
한식,유가네 한우곰탕,(주)유가네,62020
한식,장혁민의 부대찌개,오름푸드,410216
한식,멸치부터 고래까지,(주)제이쿡,726303
한식,꼬기냉면,(주)꼬기냉면,208001
한식,본래순대,(주)도드람에프씨가맹사업본부,170562
한식,소도둑,(주)와이비케이홀딩스,608818
한식,소래버섯나라,(주)소래버섯,300989
한식,동서네낙지,(유)동서네낙지본점,321807
한식,육수당,(주)에이치디푸드,343431
한식,한촌설렁탕,(주)이연에프엔씨,543207
한식,불막열삼,(주)꿈을실현하는사람들,254691
한식,육공판,(주)육공판에프앤디,432481
한식,쉐프돼지,쉐프돼지,244215
한식,무한장소,(주)제이씨엠에프씨,189648
한식,1인자감자탕,(주)제이에스일인자,487219
한식,큰정할매순대국,(주)휴앤지,279815
한식,한모둠,(주)미라지식품,334432
한식,황금코다리,(주)유니쉐프,632115
한식,첫번째필족사랑,거성푸드(주),147987
한식,청국장과보리밥,농협회사법인(주)인건,441101
한식,전주옥,전주옥,149152
한식,김충기꽃삼겹,로드다이닝(주),174595
한식,홍대칼국수와족발,(주)다온에프엔비,381122
한식,바보돼지두마리,TASTYPLATFORM(테이스티플랫폼),219415
한식,진배기 원조할매국밥,진배기,277709
한식,안동본가국밥,(주)두웰푸드,409257
한식,소플러스,(주)엔조이푸드시스템,1336491
한식,참이맛감자탕,(주)참이맛,403267
