업종,브랜드,상호,평균매출액
커피,전광수커피,(주)전광수커피,270116
커피,카페플라타너스(PLATANUS),(주)세화에프앤씨,78235
커피,디초콜릿커피앤드,(주)할리스에프앤비,175539
커피,탭플레이(TAPLAY),(주)해피랜드에프엔비,136002
커피,커피에반하다,(주)커피에반하다,71006
커피,투썸플레이스,투썸플레이스(주),518384
커피,카페루앤비,(주)루앤비,61939
커피,제퍼커피(ZEPHYR COFFEE),(주)티엠홀딩스,84457
커피,아로이커피(Aroicoffee),아로이,164506
커피,바리스타비,(주)바리스타비,58170
커피,파스쿠찌,(주)파리크라상,388342
커피,할리스커피,(주)할리스에프앤비,386275
커피,빽다방,(주)더본코리아,252374
커피,빅다방,(주)제이엔에프,110090
커피,빈스빈스,(주)빈스앤로스터리코리아,229151
커피,경성코페,(주)경성글로벌,30143
커피,퀸즈브라운,대현패밀리(주),133994
커피,더치앤빈,(주)진심코리아,150552
커피,더웨이닝커피(THE WAIN-ING COFFEE),(주)웨이닝코리아,177724
커피,커핀그루나루,(주)커핀그루나루,283412
커피,프랭크서울(FRANKSEOUL),(주)프랭크서울,86699
커피,매스커피,매스컴퍼니(주),227162
커피,요거프레소,(주)요거프레소,99922
커피,홈스테드(Homestead),(주)제이준컴퍼니,153146
커피,카페육십오도씨,(주)육십오도씨,176386
커피,일리터커피(1LiTER COFFEE),(주)카페원플러스원,106093
커피,카페원플러스원,(주)카페원플러스원,110681
커피,마피아커피(MAFIA COFFEE),(주)이든에프앤비,81102
커피,탐앤탐스커피,(주)탐앤탐스,360511
커피,커피더캠프,(주)커피더캠프,157345
커피,베스트빈,(주)에스에이치네트웍스,85349
커피,셀렉토커피,(주)맥스원이링크,104457
커피,토프레소,(주)에스앤큐플러스,100037
커피,만랩커피,(주)만랩,129755
커피,카페도헤이 왕의커피,(주)카페도헤이,64810
커피,카페인버스,인버스에프앤비(주),177026
커피,일리 카페 (illy caffe),(주)큐로에프앤비,272561
커피,황칠가 카페,(주)에이치에스피라이프,11247
커피,드롭탑(DROPTOP),(주)다도글로벌,264308
커피,히즈빈스(HISBEANS),(주)향기내는사람들,114716
커피,구스띠모,(주)구스띠모코리아,85527
커피,카페홀릭(CAFE HOLIC),(주)카페홀릭,118579
커피,빌리엔젤,(주)빌리엔젤,322863
커피,커피나무,(주)커피나무,222887
커피,9cafe,(주)비비인터내셔널,184640
커피,커피볶는집,(주)커피볶는집,125614
커피,카페리빈,(주)리빈코리아,104545
커피,커피인코나,(주)푸디아,31985
커피,에이미스커피(Amy's Coffee),(주)에이미스코리아,96338
커피,드립앤더치,연두커피인터내셔날(주),475112
커피,커피베이,사과나무(주),102992
커피,주커피,태영에프앤비(주),199347
커피,팬도로시,(주)올리브홀딩스,156775
커피,커피마마,티에고(주),79844
커피,연운당,(주)남쪽나라,201366
커피,글로리아진스커피,(주)글로리아진스커피코리아,128350
커피,오드리헵번카페티엠(TM),(주)바인인터내셔날,118926
커피,아이스빌리지,(주)슈퍼오아시스,247845
커피,에이그레이트카페,(주)슈퍼오아시스,223221
커피,슈퍼오아시스,(주)슈퍼오아시스,176000
커피,죠샌드위치앤커피,(주)제이에스앤씨,144480
커피,띵크커피,(주)띵크커피코리아,224947
커피,디에떼에스프레소,(주)디떼,71965
커피,데일리에스프레소(Daily espresso),데일리에스프레소,161636
커피,올리버브라운카페,(주)올리버브라운코리아,115928
커피,슈퍼사이즈커피,(주)에스에이치리테일,75125
커피,카페아이엠티,(주)편안,165381
커피,핸즈커피 (HANDS COFFEE),(주)지핸즈,235330
커피,커피코트,(주)커피코트,158569
커피,카작,(주)늘푸른이야기,54084
커피,커피명가,(주)커피명가,236870
커피,jay coffee,제이에이치푸드,141602
커피,아마스빈,(주)비케이컴퍼니,157752
커피,브라우니70,(주)브라우니웍스,431733
커피,청자다방,청자다방,160092
커피,봄봄테이크아웃(봄봄TAKE-OUT),(주)카페봄봄,225451
커피,워너커피(WANNA COFFEE),(유)워너커피,137161
커피,줄리앙 와플,(주)브라더푸드,21425
커피,텀브커피,(주)위드텀브,89895
커피,더카페,(주)이랜드파크,149875
커피,루고,(주)이랜드파크,199345
커피,아리스타,(주)아리스타,220868
커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,254892
커피,에슬로우커피(ESLOW COFFEE),(주)에슬로우,135926
커피,커피나뜨래,커피나뜨래,42395
커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,163140
커피,커피왕,(주)다다컴퍼니,117746
커피,토리스타특별한커피,토리스타씨앤에스(toristarC&S),96431
커피,매머드익스프레스(Mammoth Express),(주)매머드커피랩,212680
커피,매머드커피(Mammoth coffee),(주)매머드커피랩,220756
커피,하바나익스프레스,(주)주원에프앤비,113315
커피,마시그래이,(주)에스이엠,131950
커피,슈퍼커피,(주)슈퍼커피,153930
커피,빨콩,(주)오구본가,134554
커피,잇.(EAT.),(주)이에이티,153891
커피,카페에스파니,(주)에이치디컴퍼니,87333
커피,카페코나퀸즈,카페코나퀸즈(주),210634
커피,블레스롤(Bless Roll),블레스롤 가맹본부,286020
커피,엘아르카,엘아르카,65051
음료(커피 외),유달리,(유)유달리,171043
음료(커피 외),쥬씨(JUICY),쥬씨(주),169515
음료(커피 외),팔공티,(주)에버그린,164357
음료(커피 외),스무디킹(SMOOTHIEKING),스무디킹코리아(주),231311
음료(커피 외),레드망고,릴레이인터내셔널(주),198988
음료(커피 외),주스탐,(주)올어바웃,71808
음료(커피 외),아마스빈코리아,(주)스토어하우스,190981
음료(커피 외),곰브라더스,(주)제이스타임,96636
음료(커피 외),쥬스킹(JUICE KING),㈜엠투에프앤비,76342
음료(커피 외),쥬스팩토리,(주)쥬스팩토리,70355
음료(커피 외),퓨로쥬스,(주)퓨로에프앤비,93122
음료(커피 외),리치망고,(주)리치망고,179423
음료(커피 외),본정,본정초콜릿(주),314629
음료(커피 외),공차,(주)공차코리아,236640
음료(커피 외),킹콩쥬스엔커피,(주)킹콩쥬스엔커피,67290
음료(커피 외),쥬스스타,선우프로듀스(주),66442
음료(커피 외),PRABEAN,(주)프라빈,191367
음료(커피 외),오가다,(주)오가다,146491
주점,꼬꼬싸롱,(주)디데이홀딩스,79795
주점,포차어게인,(주)가업FC,502606
주점,코젤다크하우스(KOZELDARKHAUS),(주)케이디코리아,298242
주점,동경야시장,(주)다이닝팩토리,384465
주점,유객주,(주)해리코리아,349517
주점,펀비어킹,(주)해리코리아,385032
주점,민혁이네외국포차,(주)맛있게즐기고,805456
주점,피쉬앤그릴too,리치푸드(주),178752
주점,피쉬앤그릴&치르치르,리치푸드(주),242429
주점,짚동가리쌩주,리치푸드(주),218756
주점,뉴욕야시장,리치푸드(주),414368
주점,김양비어,(주)모두가족,119826
주점,역전할머니맥주1982,(주)역전에프앤씨,321790
주점,토리고야,토리고야패밀리(주),767517
주점,심야식당 치치,(주)한경기획,326749
주점,"오늘,와인한잔",(주)오늘와인,892322
주점,김작가의 이중생활,(주)에스에프이노베이션,463965
주점,맥주바켓(맥주Barket),(주)인토외식산업,237127
주점,와바,(주)인토외식산업,219718
주점,청담이상,(주)리코플레이트,839012
주점,오사카부루스,(주)오성푸드,387477
주점,크래프트 한스(Craft Han's),(주)크래프트한스,309838
주점,폼프리츠,폼프리츠,134410
주점,짝태&노가리,짝태앤노가리,116800
주점,동행,동행프랜차이즈,214354
주점,한잔하자,계림에프앤씨(F&C),49072
주점,달봉비어,감성에프앤씨,141340
주점,붐비어,붐비어,124668
주점,짝태앤노가리,도봉에프디,158758
주점,퍼스트비어,퍼스트프랜차이즈,119316
주점,해도리포차,해도리포차,228830
주점,알바트로스,세음에프앤비,96230
주점,디오니스,세음에프앤비,131107
주점,주식회사포차천국,(주)미트더석세스,504767
주점,비어웍스,비어웍스,336922
주점,구노포차,(주)디디프랜즈,153287
주점,경성주막 1929,피에스피에프앤디(주),790498
주점,포차35구역,미코에프씨(주),229918
주점,무한사케무사,미코에프씨(주),183306
주점,투사랑,오엔푸드,36876
주점,사나포차,(주)한국창업경제연구소,191471
주점,미술관,(주)디딤,51639
주점,비턴,(주)비원에프앤씨,184175
주점,오말짜비어,(주)엠제이인터내셔널,100861
주점,준코노래타운,(주)준코,337750
주점,간이역,주인프래너스(주),69989
주점,노가리까는언니,(주)더신선,117765
주점,필스너하우스(PILSNER HOUSE),(주)엔디홀딩스,540239
주점,펀앤조이오뎅사께,(주)에스씨에프,85004
주점,생활맥주,(주)데일리비어,314310
주점,프롬하와이,(주)골든펍,540953
주점,가르텐호프앤레스트,(주)가르텐,177700
주점,작업반장,(주)가르텐,124198
주점,케그비어(KEG BEER),(주)에스제이에스에프앤비,226863
주점,청춘싸롱,(주)리치메이커,300570
주점,꾼노리,(주)빅토리어스,500798
주점,먹태,먹태,116404
주점,백스비어,(주)더본코리아,612492
주점,이태원천상,(주)에프씨천상,823559
주점,한남동 그집,이심전심(주),203256
주점,군선생,(주)군선생,331864
주점,웃어라청춘,아이디어팜,142236
주점,용구비어,(주)와이비운용사업부,139871
주점,모로미쿠시,(주)여유와즐거움,228013
주점,전씨술방,(주)작은거인들,133552
주점,최군맥주,(주)작은거인들,153866
주점,꼬지사께,(주)에쓰와이프랜차이즈,149163
주점,엘리팝,(주)에쓰와이프랜차이즈,179766
주점,와라와라,(주)에프앤디파트너,652181
주점,편의점포차핫셰프,(주)비즈플랜비,275701
주점,잘말린누나들,BrotherNewBrand,93896
주점,리얼펍,(주)알피,154231
주점,노가리슈퍼,(주)대진에프앤비,265805
주점,대칠성포차,(주)엔에이치에프,334269
주점,김봉남포장마차,(주)봉남푸드,289555
주점,청담동말자싸롱,(주)금탑에프앤비,149059
주점,미니펍,(주)이엔제이홀딩스,104519
주점,OK포차,(주)빅토리어스,497245
주점,노가리&BEER,(주)티엘에프앤씨,173374
주점,시장통,(주)수에프씨,130168
주점,브라더오뎅,프랜차이즈창업연구소올프랜즈,189539
주점,노군꼬치,(주)리앤브라더스컴퍼니,280918
주점,똥꼬,(주)맑음푸드,221198
주점,임창정의 소주한잔,칠삼비브라더스(주),880237
주점,마장동육회포차,(주)스타프렌차이즈,416200
주점,팔구칠,팔구칠,140360
주점,포차썸데이,(주)티에스에프엔씨,236216
주점,짝태&노가리,(주)피엘오하모니,174000
주점,봉이동동,(주)자연애몸,29137
주점,통파이브,(주)이루에프씨,234725
주점,오주,월드린,113375
주점,브롱스,(주)브롱스,360998
주점,달봉감자,디비에프앤비(D.BF&B),113845
주점,쿨럭(coolluck),(주)제이에스인터푸드,158546
주점,투다리,(주)이원,93124
주점,토대력,(주)이원,179851
주점,하루비어,(주)포앤디코리아,282036
주점,플젠PLZEN,(주)다산에프앤지,231645
주점,소소한일상의별난주점,(주)야미,134072
주점,오춘자비어,(주)춘자외식,142088
주점,누룩꽃 피는날,(주)노른자팩토리,316818
주점,칠공공비어(700비어),칠공공비어(주),179250
주점,삼오칠싸롱,(주)케이제이에프앤비,362156
주점,청춘문방구,청춘문방구,113707
주점,할리비어,(주)행복들,219151
주점,사거리식당,코리안브라더,52457
주점,아맛나 슈퍼,(주)삼육오컴퍼니,308851
주점,구름공방,(주)인토외식산업,162807
주점,철수를차버린영희Beer,(주)와이에이치홀딩스,17194
주점,짝태패밀리,(주)오경,134005
주점,사이야,(주)사람과사람,185418
주점,쎌빠,(주)쎌빠,269558
주점,치어스,(주)치어스,250917
주점,느린마을양조장&펍,(주)배상면주가,482672
주점,설맥(SEOL MAC),(주)바이한,191608
주점,맛있는 오칠구,(주)오칠구,200285
주점,발빠닭,(주)어나더푸드컬쳐,399210
주점,남오토코,(주)더남,414872
주점,옥탑방오봉자싸롱,(주)봉자체인본부,164768
주점,비어팩토리,(주)에스와이네트웍스,262846
주점,삼구포차,(주)다존,274158
주점,가제트술집,가제트,125043
주점,감통반,(주)제이윈스,165303
주점,불땡국수주점,(주)불땡푸드,286391
주점,달빛한모금,(주)달빛가족,302602
주점,코키펍(COCKY-PUB),(주)엘브라더스,507336
주점,2도맥주(이도맥주),(주)이도코리아,218171
주점,종로맥가,(주)종로맥가,207914
주점,비어사케,케이에스에이치(KSH)푸드,193684
주점,개집비어,(주)개집비어,267788
주점,맛나슈퍼,(주)조은음식드림,227012
주점,주민상회,(주)시선프랜차이즈,188449
주점,왕빈자삼파전,(주)왕부라더스,139896
주점,3883 팔도실비집,삼정코리아,280917
주점,79대포,(주)더벗,298887
주점,하쿠바야시장,(주)선후,40084
기타 외식,제주은희네해장국,(주)하솔에프앤비,393161
기타 외식,종로할머니칼국수 수(手),(주)종로에프엔씨,163535
기타 외식,마늘은약이다 보쌈&족발,(주)하늘푸드시스템,667053
기타 외식,투고샐러드(TO GO salad),브로스고,173961
기타 외식,순곱이네,(주)순곱이네프랜차이즈,228405
기타 외식,라라코스트(raracost),(주)라라에프앤비(RARAF&B),851894
기타 외식,죽이야기,(주)대호가,120896
기타 외식,장인닭갈비,(주)다이닝팩토리,760216
기타 외식,노랑강정,(주)와이푸드,550793
기타 외식,통큰갈비,(주)해성외식,504569
기타 외식,순수치킨,에스티씨프랜차이저,183271
기타 외식,수내닭꼬치,(주)현풍,157618
기타 외식,멘무샤,(주)오리엔탈푸드코리아,491982
기타 외식,연어로만,(주)거룩한일오삼,317565
기타 외식,불닭발땡초동대문엽기떡볶이,(주)핫시즈너,474483
기타 외식,유천냉면,(주)유천대가,266504
기타 외식,구슬함박,(주)구슬함박,739638
기타 외식,더 포(THE PHO),(주)루아,745056
기타 외식,바비박스,(주)다온에프앤씨,105852
기타 외식,본비빔밥,본아이에프(주),172477
기타 외식,본설,본아이에프(주),261576
기타 외식,본도시락,본아이에프(주),318765
기타 외식,본죽&비빔밥 cafe,본아이에프(주),314121
기타 외식,본죽,본아이에프(주),191917
기타 외식,싸움의고수,(주)란체스터에프앤비,372996
기타 외식,셰프의돈까스,이든푸드그룹,142505
기타 외식,앤하우스,(주)앤하우스,341071
기타 외식,엑소엑소 푸드카페,(주)세컨드찬스,58141
기타 외식,애플블러썸,애플블러썸,6022
기타 외식,떼루와,(주)떼루와,157332
기타 외식,후라이드참잘하는집,(주)후라이드참잘하는집,32134
기타 외식,Amity해변의죠스찜닭 애미티해변의죠스찜닭,(주)퓨전한식연구소디엠,339570
기타 외식,월남쌈김상사,(주)웰빙푸드에프씨,609629
기타 외식,대동,(유)대동상회,191262
기타 외식,산쪼메,(주)산쪼메,253523
기타 외식,토스트럭(TOAST LUCK),(주)토스트럭,126254
기타 외식,분짜라붐,(주)에스에프이노베이션,1054225
기타 외식,그램그램,(주)빅투,353737
기타 외식,불소식당,(주)불소,189023
기타 외식,라무진,(주)라무진,360977
기타 외식,도쿄스테이크,해피브릿지협동조합,609998
기타 외식,소한마리몽땅무쏘,(주)바른미트,450151
기타 외식,노가리&BEER,(주)티엘에프앤씨,173374
기타 외식,뭐양,농업회사법인(주)사천노마,325967
기타 외식,미쓰족발,보승FC,470741
기타 외식,카툰공감,(주)라이온에프지,98241
기타 외식,더만족,더만족,395354
기타 외식,장금수부대찌개,금수식품,308256
기타 외식,카츠젠,카츠젠,237129
기타 외식,이번지 깡통집,이번지깡통집,245251
기타 외식,곱창가,곱창가,444966
기타 외식,이흥선참치,웃는돌참치,495249
기타 외식,도리명가,D.RHOLDINGS,240906
기타 외식,달곰김밥,달곰푸드,207175
기타 외식,더족발,더족발,256459
기타 외식,33떡볶이,성백F&S,297003
기타 외식,남다른대구막창,푸드로,245392
기타 외식,설원칡냉면&푸짐보쌈,입안에행복,69474
기타 외식,새우꺾기,새우꺾기,189649
기타 외식,공릉동원조멸치국수,원조멸치국수,150483
기타 외식,철인7호,앤아이에프(NIF),255323
기타 외식,55온족발,55온푸드,171723
기타 외식,신복관,신복관,565224
기타 외식,오늘김해생뒷고기,오늘김해뒷고기,355320
기타 외식,매반생면,매반생면,22647
기타 외식,닥엔돈스,FC푸드,149866
기타 외식,하노이별,하노이별,190070
기타 외식,승승삼겹,승승유통,217329
기타 외식,전원숯불,전원숯불갈비,1535102
기타 외식,빛가람국밥,빛가람푸드,249314
기타 외식,복어잡는사람들,에스제이푸드시스템,996400
기타 외식,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,20936
기타 외식,"소담애 족발,보쌈전문점",(주)에브릿,379789
기타 외식,어명이요,(주)에브릿,331660
기타 외식,고굽남 고기굽는남자,고기굽는남자,781940
기타 외식,명륜진사갈비,(주)케이디네트웍스,399152
기타 외식,더램(THE램),더램,408965
기타 외식,칼리가리 박사의 밀실,(주)올모스트페이머스,412408
기타 외식,FRIEND FOOD(프렌드푸드),친구FOOD,124914
기타 외식,마루샤브,마루앤F/D,1360802
기타 외식,고래고래회&해산물포차,(주)족발야시장,795518
기타 외식,족발야시장,(주)족발야시장,453795
기타 외식,포36거리,포36거리,228881
기타 외식,포아이니(PHOINI),(주)아이윈,169514
기타 외식,육감만족,(주)정담,474042
기타 외식,얼큰이찌개마을,한울프랜차이즈,365621
기타 외식,더오니기리,(주)더원코리아,113348
기타 외식,마이카츠,(주)더원코리아,3
기타 외식,고요남,(주)글로벌푸드시스템,1715499
기타 외식,육대장,(주)육대장,508619
기타 외식,고기굽는짬장,(주)한국창업경제연구소,285900
기타 외식,북경짜장,(주)다함컴퍼니,1266717
기타 외식,빛나는바다,(주)빛나는바다,966519
기타 외식,퇘랑숯돌생고기,(주)지엔에스엠엔에프,85520
기타 외식,조개꽃천지,(주)바다드림,654390
기타 외식,토마토도시락,(주)다채원,164268
기타 외식,고반식당,(주)고반에프앤비,751274
기타 외식,무보까,(주)다담,414072
기타 외식,닭익는마을,(주)지엔에스에프앤비,155736
기타 외식,무한리필삼겹시대,(주)비케이세븐코리아,592899
기타 외식,삼겹시대1900,(주)비케이세븐코리아,365547
기타 외식,가배두림,(주)가배두림,429675
기타 외식,은하철도 곱곱곱,(주)금표에프앤디,188415
기타 외식,짱큰대구대가리,짱큰FNC,113794
기타 외식,우쿠야,(주)지엔에스에프앤비,167498
기타 외식,디저트39,(주)디저트메이커스,152173
기타 외식,가마치통닭,(주)티지와이,225440
기타 외식,풀잎채,(주)풀잎채,1239966
기타 외식,대갈탕6949,파워푸드(유),307480
기타 외식,한우궁,파워푸드(유),321832
기타 외식,노량진의 전설 미스사이공(miss420),(주)엠푸드에스엔시,266641
기타 외식,투모아,(주)투모아,15668
기타 외식,포메인,(주)데일리킹,535529
기타 외식,오징어나라,(주)신창NC,243997
기타 외식,월남선생,(주)이든에프엔씨,232824
기타 외식,추오정,(주)아정푸드시스템,547212
기타 외식,강남교자,(주)강남로하스,376148
기타 외식,삼통치킨,(주)삼통치킨,345837
기타 외식,코코샤브,(주)오리엔탈푸드코리아,740932
기타 외식,수철이네왕새우튀김,(주)수철에프앤비,291026
기타 외식,코코이찌방야,(주)농심,319890
기타 외식,장충당,(주)장충당,355639
기타 외식,한스델리,(주)한스앤컴퍼니,21389
기타 외식,곽두리쪽갈비,(주)곽두리,121743
기타 외식,다영신토불이,농업회사법인(주)다영푸드,373380
기타 외식,스푼더마켓,(주)오리지날스푼,954137
기타 외식,룰루랄라,더드림컴퍼니,439261
기타 외식,돈까스클럽,(주)일승식품,765788
기타 외식,공룡고기,(주)다이노에프에스,509183
기타 외식,꼬챙이,(주)제이에스인터푸드,118530
기타 외식,봉추찜닭,(주)봉추푸드시스템,270518
기타 외식,바른식시골보쌈&감자옹심이,(주)바른식,765110
기타 외식,반하는보쌈&밥상,(주)바른식,437480
기타 외식,홍대개미,(주)후니에프앤비,829221
기타 외식,현죽,(주)한길에프씨,152670
기타 외식,선술집모로미식당,(주)여유와즐거움,201850
기타 외식,스위트몬스터(SWEET MONSTER),스위트몬스터(주),68051
기타 외식,화포식당,(주)다이닝에스엠,949320
기타 외식,몽뜨레셰프,(주)제이앤피몽뜨레,356491
기타 외식,엘가커피,알에프홀딩스(주),143025
기타 외식,더블핸드스테이크,(주)제이에스케이에프앤비,184362
기타 외식,플랩잭 팬트리(Flapjack Pantry),(주)플랩잭팬트리,197097
기타 외식,짬뽕상회,(주)짬뽕상회,422148
기타 외식,그라찌에,(주)풍전에프앤비,108223
기타 외식,히노아지,(주)젠푸드,375355
기타 외식,델리(Delhi),(주)델리푸드,485629
기타 외식,어처구니없는두릉도원북촌순두부,이제이피(주),561226
기타 외식,황가네꼼닭,(유)황가네푸드,182229
기타 외식,부엉이돈가스,(주)부엉이에프엔비,372570
기타 외식,바푸리뽕앤까스,(주)비피알,248250
기타 외식,바푸리pho베트남쌀국수,(주)비피알,368552
기타 외식,정직한 푸줏간 육화몽,(주)일미락푸드네트웍스,581109
기타 외식,원조 김할머니의령소바,(주)광개토에프에스,229700
기타 외식,연타발,(주)행복한구이세상,3142596
기타 외식,달테이블,(주)푸드젠코리아,472005
기타 외식,뽕잎사랑샤브칼국수보쌈냉면,(주)성신에프씨,473601
기타 외식,통뼈감자탕,(주)명가,216716
기타 외식,리원,(주)리원에프앤씨,160623
기타 외식,혜화동돈까스극장,골든카우보이,43555
기타 외식,배달5삼겹,(주)피에프에스,329266
기타 외식,육회공작소,(주)피에프에스,447877
기타 외식,커피스미스,커피스미스에프씨(주),453983
기타 외식,아그집쭈꾸미,(주)아그집쭈꾸미,407909
기타 외식,농부애갈비,(주)농부애푸드,945478
기타 외식,단지네,(주)전주단지네,220678
기타 외식,한통(한마리 통큰)정육식당,한통정육식당,526489
기타 외식,돈수백,(주)푸디안,570100
기타 외식,우리동네미미네,(주)예스미미,111751
기타 외식,하늘보리피자,(주)웰가코리아,95564
기타 외식,아라쭈꾸미,(주)중원에프씨,240944
기타 외식,꼽창꼽창,(주)바른맘푸드,516397
기타 외식,헌터스문,(주)농협목우촌,413665
기타 외식,목우촌웰빙마을,(주)농협목우촌,243711
기타 외식,목우촌미소와돈,(주)농협목우촌,250461
기타 외식,명동칼국수,(주)명동푸드,299274
기타 외식,육회지존,인터푸드플래닝,325378
기타 외식,배달돼지,(주)배달돼지,211472
기타 외식,장병숙 큰손 원조50년 전통 할매순대국,(주)디에스푸드시스템,198500
기타 외식,고기굽는카페조선,(주)더굿에프앤씨,730724
기타 외식,타코비,(주)타코비코리아,55690
기타 외식,용감한형제들,(주)용형,135037
기타 외식,이동근선산곱창.막창,(주)에이투지,535106
기타 외식,케이콜라보김밥,(주)해지온,191624
기타 외식,소메랑,(주)씨에이치제이,375754
기타 외식,쭉심,(주)송상트레이딩,303333
기타 외식,이시봉 족발보쌈,(주)현백,345105
기타 외식,은화수식당,(주)남쪽나라,249258
기타 외식,북촌손만두,(주)북촌사람들,351034
기타 외식,샤브향,(주)에스에프씨,599902
기타 외식,굴세상,(유)굴세상,197663
기타 외식,마리웨일237,(주)루시카토,128433
기타 외식,진1926,더진코리아(THEJINKOREA),199694
기타 외식,불난술집,(주)화력발전소,411877
기타 외식,김부삼,(주)거당파트너스,668797
기타 외식,함초령팔당냉면,농업회사법인푸드앤소울(주),504253
기타 외식,곰스 603,(주)곰스푸드,348720
기타 외식,유생촌,(주)유생촌푸드,1128875
기타 외식,하랑은상자초밥&모밀,하랑은(주),173886
기타 외식,곱창이야기,(주)기성피제이에스,355040
기타 외식,제주도그릴,(주)코라이징에프앤비,390461
기타 외식,밥스테이크,(주)더꿈,898921
기타 외식,곱창고,(주)제이엔케이패밀리,408578
기타 외식,어다리,(주)어다리,741289
기타 외식,쪽갈비전문점 예감,(주)와이지인더스트리,190389
기타 외식,돈탐라제주,(주)돈탐라제주,288879
기타 외식,개구리반찬,(주)백만,112039
기타 외식,갈매기먹짱,(주)씨엠월드에프앤씨,161304
기타 외식,샐러디,(주)샐러디,176475
기타 외식,바르미샤브칼국수,(주)즐거운세상,371171
기타 외식,다채,(주)폴스타파트너스,229363
기타 외식,한모둠,(주)미라지식품,272734
기타 외식,바르미샤브샤브n칼국수,(주)즐거운세상,1032592
기타 외식,남가네설악추어탕,(주)미라지식품,289603
기타 외식,곰작골나주곰탕,(주)혜윰에프엔비,283278
기타 외식,더돈까스(the돈까스),(주)폴스타파트너스,252084
기타 외식,상 동양수산,(주)일센치,586883
기타 외식,공씨네주먹밥,맛있는놀이터외식사업부(주),176098
기타 외식,고양이부엌,(주)교동컴퍼니,183930
기타 외식,국대오리,(주)상건,370649
기타 외식,WITCH COFFEE & Witch's Stick,(주)위치,56051
기타 외식,불불이족발,(주)비앤비푸드시스템,221177
기타 외식,어사출또,(주)어판왕,1224597
기타 외식,지훈남닭발,지훈남에프앤이(주),220670
기타 외식,삼돈이,(주)알앤씨,126500
기타 외식,착한피자,착한피자,176500
기타 외식,맘마미야,사과나무(주),113694
기타 외식,소세지야,가야푸드,188880
기타 외식,수누리,(주)에스엔알푸드,582366
기타 외식,맛쭈서해쭈꾸미,(주)맛쭈,255856
기타 외식,캠토토스트,(주)주안,57495
기타 외식,후쿠오카모츠나베,푸드리퍼블릭(주),568031
기타 외식,오공복이,(주)남쪽나라,440207
기타 외식,봉구스밥버거,(주)부자이웃,114656
기타 외식,토시래,(주)퍼스트원,390601
기타 외식,돈스락,(주)에스제이코리아,204186
기타 외식,맛나슈퍼,(주)조은음식드림,227012
기타 외식,편대장영화식당,(주)나이스밀,581658
기타 외식,웰덤대게고로케,(주)자연인에프앤씨,76038
기타 외식,원조설악추어탕,(주)케리온,234130
기타 외식,화통집,(주)조은세상에프엔씨,406462
기타 외식,황홀한막창,디오디시스템,97133
기타 외식,버거앤프라이즈(Burger&Friez),(주)버거앤프라이즈,180744
기타 외식,쭈꾸미달인,(주)달인에프앤비,184572
기타 외식,황소갈비,(주)명성에프앤비,817839
기타 외식,브라운돈까스,(주)브라운에프앤씨,231265
기타 외식,백정,(주)육칠팔,818834
기타 외식,화로상회,(주)하마에프씨,434929
기타 외식,신사소곱창,(주)에스에스에프앤비,506578
기타 외식,서래통,(주)서래스터,499456
기타 외식,쉐프의부대찌개,(주)케이더블유프랜차이즈,242355
기타 외식,웅이네 오돌뼈,(주)웅자네푸드,285877
기타 외식,청춘감성쌀핫도그,(주)청춘감성쌀핫도그,89795
기타 외식,다이닝센,(주)더센코리아,647227
기타 외식,대독장,비투에스(주),391061
기타 외식,연막술,(주)푸드리아,808838
기타 외식,코나야,(주)세진푸드,534219
기타 외식,쉬림프박스,용원에프앤비(F&B),42166
기타 외식,정든닭발,(주)정든,1721559
기타 외식,왕돈까스&왕냉면,오름푸드(주),114050
기타 외식,육전면사무소,(주)인지상정에이치엔,234722
기타 외식,소담비빔국수,(주)태강에프앤씨,135123
기타 외식,심청아배고파,(주)서정,234782
기타 외식,장혁민의 부대찌개,오름푸드(주),466064
기타 외식,황금소,(주)한창이앤피,861873
기타 외식,양치는아저씨1929,피에스피에프앤디(주),507207
기타 외식,뜨돈(DD'DON),(주)나무에프엠디,463805
기타 외식,육회한연어,(주)삼육오컴퍼니,214246
기타 외식,한돌참치,한돌에프앤비,108625
기타 외식,무한갈비만세,(주)계백미트농업회사법인,371282
기타 외식,아비꼬,쿠산코리아(주),503208
기타 외식,씨드앤너츠,(주)씨드앤너츠,109027
기타 외식,굴천지&초계국수,제이앤에스,261153
기타 외식,빨간마초닭발,마초F&B,132511
기타 외식,니뽕내뽕,(주)제이테이블,442714
기타 외식,뚜띠쿠치나,지엘라온(주),586165
기타 외식,콩샌,(유)콩샌,98520
기타 외식,콩심,(주)맛있는푸드,568506
기타 외식,민트박스,(주)푸드리더,254085
기타 외식,진송추어탕,(주)우림에프씨,302384
기타 외식,순남시래기,바른창업(주),383397
기타 외식,하우돈곱창,하우돈곱창,202827
기타 외식,바다양푼이 동태탕 찜,(주)예진희알이에프,34952
기타 외식,어묵나라,(주)사모,455924
기타 외식,팔삼닭발,TheHoon코퍼레이션,159044
기타 외식,밀숲,(주)한소반,279394
기타 외식,깐깐한족발,(주)깐깐한패밀리,599291
기타 외식,리맨즈,(주)에스에프이노베이션,301597
