업종,브랜드,상호,평균매출액
주점,김봉남포장마차,(주)봉남푸드,237199
주점,군선생,(주)군선생,277613
주점,쿨럭(coolluck),(주)제이에스인터푸드,134808
주점,달빛맥주,(주)제이에스인터푸드,150182
주점,잔잔,(주)바론에프엔씨,737091
주점,오춘자비어,(주)춘자외식,127415
주점,브루웍스,(주)캔즈코리아,257422
주점,크래프트한스(Craft Han's),(주)크래프트한스,314166
주점,사이야,(주)사람과사람,178920
주점,동경야시장,(주)다이닝팩토리,392810
주점,느린마을양조장&펍,(주)배상면주가,466337
주점,남오토코,(주)더남,348914
주점,한남동그집,이심전심(주),175243
주점,단골손님,(주)단골손님,802218
주점,밀회관,(주)트렌차이즈,493022
주점,토리고야,토리고야패밀리(주),670811
주점,준코노래타운,(주)준코,592434
주점,삼구포차,(주)다존,254692
주점,압구정 봉구비어,(주)용감한사람들,126594
주점,짝태시대,짝태시대,168665
주점,소소한일상의별난주점,(주)야미,148976
주점,노가리슈퍼,(주)대진에프앤비,258905
주점,와라와라,(주)에프앤디파트너,441062
주점,민혁이네외국포차,(주)맛있게즐기고,336199
주점,대국민야시장,(주)프로파트너,483978
주점,간이역,주인프래너스(주),85669
주점,똥꼬,(주)맑음푸드,211212
주점,비어팩토리,(주)에스와이네트웍스,199171
주점,치어스,(주)치어스,221623
주점,대칠성포차,(주)엔에이치에프,297279
주점,코젤다크하우스(KOZELDARKHAUS),(주)케이디코리아,284090
주점,편의점포차핫셰프,(주)비즈플랜비,134885
주점,쓰리몽키즈,(주)세마리원숭이,196667
주점,구름공방,(주)인토외식산업,175998
주점,오사카부루스,(주)오성푸드,449394
주점,1943,(주)위벨롭먼트,1536915
주점,우아한 혼술식당,(주)혼술식당,243607
주점,설맥(SEOL MAC),(주)바이한,158860
주점,청담이상,(주)리코플레이트,711797
주점,사나포차,(주)한국창업경제연구소,155535
주점,맥주바켓(맥주Barket),(주)인토외식산업,176306
주점,와바,(주)인토외식산업,210111
주점,도쿄술집,(주)가업에프씨,467230
주점,수맥집,㈜와이케이코리아,145195
주점,포차플레잉,(주)동행,880119
주점,사거리식당,코리안브라더,607500
주점,모로미,(주)여유와즐거움,265996
주점,하루비어,(주)포앤디코리아,263814
주점,맥주활력수,(주)모건파트너스,275745
주점,트레비어,(주)트레비브로이,255434
주점,코키펍(COCKY-PUB),(주)엘브라더스,683788
주점,김작가의 이중생활,(주)별동부대,368844
주점,홍스포차,홍스푸드,231455
주점,역전할머니맥주1982,(주)역전에프앤씨,667973
주점,전주포민호맥,(주)호맥생활,292090
주점,먹태,엠엔엠에프씨(M&MFC),86655
주점,짱큰대구대가리,짱큰FNC,77766
주점,비어사케,케이에스에이치(KSH)푸드,138372
주점,땡초우동,(주)다온에프앤에스,182604
주점,비턴,(주)비원에프앤씨,146205
주점,짝태&노가리,(주)피엘오하모니,163532
주점,청춘문방구,청춘에프앤비(F&B),89523
주점,꾼노리,(주)빅토리어스,507069
주점,청춘싸롱,(주)리치메이커,431961
주점,달빛한모금,(주)달빛가족,244015
주점,700beer,칠공공비어(주),177620
주점,주민상회,(주)시선프랜차이즈,174323
기타 외식,닭익는마을,(주)지엔에스에프앤비,183975
기타 외식,샌드리아,(주)엘에이치지,86617
기타 외식,보고싶다,보고싶다(주),657633
기타 외식,미스코다리 미스터황태,쿠잉에프엔씨(CooingF&C),223293
기타 외식,고반식당,(주)고반에프앤비,787662
기타 외식,가마치통닭,(주)티지와이,237133
기타 외식,죽이야기,(주)죽이야기,134950
기타 외식,포베이(PhoBay),(주)포베이,440888
기타 외식,고돼지,(주)앤리치,345950
기타 외식,오공복이,(주)남쪽나라,291766
기타 외식,타코비,(주)타코비코리아,91024
기타 외식,jay coffee,제이에이치푸드,121404
기타 외식,바오밥(BAOBAB),(주)바오밥아이엔씨,311664
기타 외식,최용찬의불노리,(주)한성푸드대구불노리막창창업컨설팅,60684
기타 외식,불닭발땡초동대문엽기떡볶이,(주)핫시즈너,598693
기타 외식,브라운돈까스,(주)브라운에프앤씨,233755
기타 외식,승승,승승그룹(주),440817
기타 외식,투고샐러드(TO GO salad),(주)브로스고,200838
기타 외식,월남쌈김상사,(주)웰빙푸드에프씨,529581
기타 외식,쉬즈베이글 커피,(주)쉬즈베이글,319403
기타 외식,고굽남 고기굽는남자,(주)엔제이컴퍼니,1119303
기타 외식,도쿄스테이크,해피브릿지협동조합,415646
기타 외식,면당포,(주)명인에프엔비,82896
기타 외식,쉐프의부대찌개,(주)케이더블유프랜차이즈,175219
기타 외식,오목집,(주)세광그린푸드리테일,967100
기타 외식,세광교대이층집,(주)세광그린푸드리테일,1341755
기타 외식,순남시래기,바른창업(주),390541
기타 외식,프랭크서울,(주)프랭크서울,76356
기타 외식,막창도둑,(주)엠디푸드시스템,256000
기타 외식,멘무샤,(주)오리엔탈푸드코리아,319723
기타 외식,연어로만,(주)거룩한일오삼,205552
기타 외식,유달리,(주)유달리코리아,194031
기타 외식,용범이네인계동껍데기,(주)김승용에프에스,623038
기타 외식,붐바타,해마로푸드서비스(주),315160
기타 외식,미쓰족발,보승FC,376760
기타 외식,엑소엑소 푸드카페,(주)세컨드찬스,59630
기타 외식,카툰공감,(주)라이온에프지,106041
기타 외식,서울미트볼,서울미트볼,233438
기타 외식,테그42(TEgg.42),(주)테그글로벌,200304
기타 외식,샐러디,(주)샐러디,177648
기타 외식,몽뜨레셰프,(주)제이앤피몽뜨레,39448
기타 외식,몽뜨레셰프 인더키친 패밀리 레스토랑,(주)제이앤피몽뜨레,778332
기타 외식,목우촌웰빙마을,(주)농협목우촌,364792
기타 외식,목우촌미소와돈,(주)농협목우촌,118829
기타 외식,토스트럭(TOAST LUCK),(주)더서포터,144405
기타 외식,호반식,(주)놀부,67947
기타 외식,깐깐한족발,(주)깐깐한패밀리,834859
기타 외식,팬아시아(Pan Asia),(주)팬아시아다인힐,630497
기타 외식,서병장대김이병,(주)백호에프앤비,272765
기타 외식,죤슨앤바오,(주)우성에프앤에스,327867
기타 외식,숯불의 향기,해피소스,185739
기타 외식,제주도그릴,(주)감칠맛,464572
기타 외식,고양이부엌,(주)교동컴퍼니,247355
기타 외식,어사출또,어판왕어업회사법인㈜,766352
기타 외식,팔삼닭발,TheHoon코퍼레이션,144246
기타 외식,라라코스트(raracost),(주)라라에프앤비(RARAF&B),836984
기타 외식,서소문족발,서소문(주),599667
기타 외식,육봉달,(주)티아이코스모스,491337
기타 외식,다채,(주)폴스타파트너스,182795
기타 외식,더돈까스(the돈까스),(주)폴스타파트너스,159865
기타 외식,소한마리몽땅무쏘,(주)바른미트,559276
기타 외식,곱창폭식,(주)피플블라썸,423595
기타 외식,1943,(주)위벨롭먼트,1536915
기타 외식,바푸리쉬는시간,(주)비피알,201712
기타 외식,바푸리pho베트남쌀국수,(주)비피알,204817
기타 외식,캠토토스트,(주)주안,45388
기타 외식,은화수식당,(주)한경기획,212497
기타 외식,코코샤브,(주)오리엔탈푸드코리아,608091
기타 외식,낚시꾼 김춘복의 도시어부,낚시꾼김춘복의도시어부,878947
기타 외식,화화,(주)미소에프엔씨,675269
기타 외식,바르미샤브샤브n칼국수,(주)즐거운세상,958344
기타 외식,통큰갈비,(주)해성외식,438620
기타 외식,국민닭발,국민푸드,296942
기타 외식,바르미샤브칼국수,(주)즐거운세상,308628
기타 외식,달곰김밥,달곰푸드,191136
기타 외식,곱창이야기,(주)기성피제이에스,389161
기타 외식,화포식당,(주)다이닝에스엠,96495
기타 외식,종로할머니칼국수 수(手),(주)모스트앤컴퍼니,37957
기타 외식,신사소곱창,(주)에스에스에프앤비,546304
기타 외식,육회한 감전통닭,(주)스타프렌차이즈,363364
기타 외식,대한닭발1979,(주)씨에이치월드푸드,195828
기타 외식,노군꼬치,(주)리앤브라더스컴퍼니,233156
기타 외식,안동한우곱창,(주)제이오푸드,228584
기타 외식,대구반야월막창,(주)대구반야월막창,177265
기타 외식,종로계림닭도리탕원조,(주)누구나꽃이피었습니다,452182
기타 외식,은하철도 곱곱곱,(주)금표에프앤씨,16671
기타 외식,곽두리쪽갈비,곽두리쪽갈비협동조합,162186
기타 외식,싸움의고수,(주)란체스터에프앤비,265505
기타 외식,고마담치킨,씨케이프랜즈,88518
기타 외식,셰프의돈까스,이든푸드그룹,141957
기타 외식,카츠젠,카츠젠,453444
기타 외식,와이블랙,와이블랙,173547
기타 외식,닥엔돈스,FC푸드,150008
기타 외식,배터지는갈비,배터지는갈비,319697
기타 외식,리얼안심탕수육,(주)록원에프엔비,132893
기타 외식,설원칡냉면&푸짐보쌈,입안에행복,91317
기타 외식,상남자의 고소한 생막창,와이디(YD)푸드컴퍼니,10367
기타 외식,포36거리,포36거리가맹사업부,231645
기타 외식,하노이별,하노이별기흥점,303083
기타 외식,감성대패,감성대패,700344
기타 외식,장금수부대찌개,금수식품,214606
기타 외식,왕서방왕치킨피자,"왕서방치킨피자,울트라강정(예찬)",66407
기타 외식,하우돈곱창,하우돈곱창,213725
기타 외식,돈카츠&화꾸어,돈카츠&화꾸어,53470
기타 외식,쏘쏘맥주집,가야푸드,122120
기타 외식,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,235675
기타 외식,싱글벙글복어,싱글벙글,136653
기타 외식,해산물직화구이전문점삼바리,삼바리,436646
기타 외식,매반생면,매반생면,22535
기타 외식,33떡볶이,성백F&S,250807
기타 외식,장호짤라집,가온컴퍼니,180000
기타 외식,고미후쿠데판,가온컴퍼니,166667
기타 외식,플랩잭팬트리(Flapjack Pantry),더플랩잭,205442
기타 외식,이흥선참치,웃는돌참치,549818
기타 외식,공릉동원조멸치국수,원조멸치국수,158444
기타 외식,가리미김밥,정연푸드,47014
기타 외식,오장동흥남집,(주)오제이푸드,592980
기타 외식,최고당돈가스,(주)빅토리어스,282032
기타 외식,마루샤브,마루앤F/D,1235960
기타 외식,오늘김해생뒷고기,오늘김해뒷고기,366577
기타 외식,제주은희네해장국,(주)하솔에프앤비,462179
기타 외식,더족발,더족발,271358
기타 외식,전원숯불,전원숯불갈비,1403576
기타 외식,최동민양푼갈비,최동민양푼갈비,272604
기타 외식,배가네동태탕찜전문점,배가네동태탕,256538
기타 외식,아낙촌,아낙촌,326752
기타 외식,툴스돈카츠,툴스돈카츠,178952
기타 외식,장혁민의 부대찌개,오름푸드,316816
기타 외식,조대포,안푸드,260828
기타 외식,종로맥가,(주)종로맥가,192167
기타 외식,55온족발,55온푸드,143296
기타 외식,대패가1900,대패가1900,147715
기타 외식,장미막창,푸드스토리,275085
기타 외식,황홀한막창,디오디시스템,114054
기타 외식,남도술상,(주)남도에프앤씨,346728
기타 외식,신복관,신복관,585522
기타 외식,백남옥달인손만두,원미가,268469
기타 외식,왓삼,왓삼푸드,260946
기타 외식,호천당,푸드피알,381813
기타 외식,돈카냉면&파스타,DKFOOD,360409
기타 외식,고베규카츠,(주)더블유에스컴퍼니,391119
기타 외식,79네수육국밥,79푸드컴퍼니(주),555825
기타 외식,남가네설악추어탕,(주)미라지식품,320761
기타 외식,니뽕내뽕,(주)제이테이블,428374
기타 외식,김영희강남동태찜,(주)해피푸드,308855
기타 외식,김민성I'm넙띠기돈까스,유성푸드탑,203419
기타 외식,오쭈,(주)엔씨코리아푸드,391107
기타 외식,내가찜한코다리찜,내가찜한코다리찜(내찜코),62442
기타 외식,최숙이네,제이엠(JM)푸드코리아,208505
기타 외식,미친고기,미친고기,436824
기타 외식,산청자매훠궈,산청자매훠궈,276939
기타 외식,설화참숯닭갈비,다원푸드,128609
기타 외식,산쪼메,(주)엠엔에스코리아,207647
기타 외식,닭이봉춘천닭갈비,진푸드서비스,215533
기타 외식,봉구스밥버거,(주)부자이웃,108546
기타 외식,빅쭌부대찌개,(주)빅쭌푸드,303555
기타 외식,앗싸곱창,앗싸(주),229508
기타 외식,노랑강정,(주)와이푸드,235260
기타 외식,브라더탕수,FBFOOD에프비푸드,74676
기타 외식,굴천지&초계국수,제이앤에스,178664
기타 외식,마약먹태,마약먹태,155059
기타 외식,강창구찹쌀진순대,(주)창구에프앤씨,502465
기타 외식,메고지고,(주)라이스파이,72685
기타 외식,이름없는 파스타,(주)한평의꿈,363638
기타 외식,철판떼기,철판떼기(주),410250
기타 외식,만족오향족발,(주)만점족,474686
기타 외식,등갈비애꼬치다,라온에프앤씨,178449
기타 외식,왕돈까스&왕냉면,오름푸드(주),277820
기타 외식,통불,통불컴퍼니,303709
기타 외식,닭코치 비어선수,(주)알피,119916
기타 외식,싱싱난리부르스,싱싱난리부르스5000냥,171649
기타 외식,누룩꽃 피는날,(주)노른자팩토리,297000
기타 외식,101번지 남산돈까스,(주)에스엠제이컴퍼니,310957
기타 외식,라무진,(주)라무진,338286
기타 외식,델리커리(DELHICURRY),(주)델리푸드,432751
기타 외식,남천할매떡볶이,(주)남천에프앤비,198114
기타 외식,리얼하노이,(주)록원에프엔비,64573
기타 외식,문토스트,(주)문패밀리,355698
기타 외식,가마솥김치찜,불철주야컨설팅,44250
기타 외식,밀겨울,(주)오니규,139852
기타 외식,오니기리와이규동,(주)오니규,176132
기타 외식,미스터빠삭,(주)마코푸드시스템,127610
기타 외식,오리도니,(주)이엔에프컴퍼니,93073
기타 외식,포아이니(PHOINI),(주)아이윈,174639
기타 외식,김가네김밥,(주)김가네,350058
기타 외식,맛쭈서해쭈꾸미,(주)맛쭈,441455
기타 외식,귀한족발,(주)귀한사람들,505411
기타 외식,우쿠야,(주)지엔에스우쿠야,215673
기타 외식,육전면사무소,(주)인지상정에이치엔,260355
기타 외식,토마토도시락,(주)다채원,224374
기타 외식,브런치앤다이닝37.5(Brunch&Dining37.5),(주)제이더블유에프앤비,377585
기타 외식,숙달돼지,(주)아이언가이즈,662090
기타 외식,만복국수집,(주)은혜푸드,297360
기타 외식,화통집,(주)조은세상에프엔씨,210630
기타 외식,원조 김할머니 의령소바,(주)광개토에프에스,241500
기타 외식,지짐이,(주)우용에프앤비,161146
기타 외식,홍대개미,(주)후니에프앤비,652779
기타 외식,츄카롱,츄카롱,3
기타 외식,쇼부,(주)티엠홀딩스,77495
기타 외식,썬더치킨,(주)썬더치킨,100169
기타 외식,상 동양수산,(주)일센치,351803
기타 외식,혜화동돈까스극장,(주)골든카우보이,60049
기타 외식,스푼더마켓,(주)오리지날스푼,776425
기타 외식,포차끝판왕,(주)투애니시스템(2NESystem),1019333
기타 외식,가츠린,(주)쿡앤리빙,304252
기타 외식,풀잎채,(주)풀잎채,1797739
기타 외식,소메랑,(주)씨에이치제이,386392
기타 외식,그라찌에,(주)풍전에프앤비,115642
기타 외식,펍피맥,(주)씨엔에프알티에스,258382
기타 외식,뚱보집,(주)엘에이치케이컴퍼니,386689
기타 외식,헬로팬,㈜헬로에프앤비,329211
기타 외식,당산오돌,당산오돌,479415
기타 외식,진1926,더진코리아(THEJINKOREA),287170
기타 외식,배달5삼겹,(주)피에프에스,314263
기타 외식,삼돈이,(주)알앤씨,324560
기타 외식,코바코,(주)호경에프씨,189574
기타 외식,한스델리,(주)한스앤컴퍼니,252813
기타 외식,육회공작소,(주)피에프에스,472109
기타 외식,무보까국밥,(주)다담,395112
기타 외식,새우꺾기,앤아이앤에프앤비,118701
기타 외식,수내닭꼬치,(주)현풍,111940
기타 외식,강남교자,(주)강남로하스,383851
기타 외식,달테이블,(주)비본코리아,414615
기타 외식,더꼬치다,(주)트러스트,122096
기타 외식,나드리김밥,(주)나드리에프에스,150799
기타 외식,치폴레옹,(주)해피존에프앤비,174248
기타 외식,샤브향,(주)샤브향,602644
기타 외식,정든낙지,정든푸드,547828
기타 외식,샌드프레소,(주)동원홈푸드,71896
기타 외식,엉클부대찌개,(주)엉클컴퍼니,271002
기타 외식,공룡고기,(주)다이노에프에스,566034
기타 외식,백년회관서서갈비,(주)다이노에프에스,715537
기타 외식,곱창가,(주)푸드하우스,487903
기타 외식,농부애갈비,(주)농부애푸드,948215
기타 외식,짬뽕상회,(주)짬뽕상회,265782
기타 외식,등갈비달인,(주)마스터푸드,796331
기타 외식,코이라멘,(주)코이,292606
기타 외식,바른곱창,제이오에프앤씨,141635
기타 외식,바다양푼이 동태탕 찜,(주)예진희알이에프,20826
기타 외식,비와별 닭갈비,(주)비와별,528482
기타 외식,에그드랍(EGG DROP),(주)골든하인드,379545
기타 외식,정든닭발,(주)정든,323451
기타 외식,숨비소리,(주)춘자외식,583380
기타 외식,육회지존,인터푸드플래닝,295198
기타 외식,현죽,(주)한길에프씨,97214
기타 외식,만이갈비,(주)더윈코리아,688982
기타 외식,소담비빔국수,(주)태강에프앤씨,200886
기타 외식,정직한푸줏간육화몽,(주)일미락푸드네트웍스,636888
기타 외식,꼬챙이,(주)제이에스인터푸드,117733
기타 외식,우리동네맛집 청해코다리,더라인,27275
기타 외식,장인닭갈비,(주)다이닝팩토리,762979
기타 외식,통큰무한삼겹,프렌차이즈통큰,397947
기타 외식,모미락,(주)모미락멤버스,293197
기타 외식,더포(THE PHO),(주)루아,483618
기타 외식,더코드,(주)더만듦,101188
기타 외식,완백부대찌개,씨엘카이로스(주),560927
기타 외식,리원,(주)리원에프앤씨,201764
기타 외식,청춘연가,(주)에쓰와이프랜차이즈,235245
기타 외식,꼬지사께,(주)에쓰와이프랜차이즈,133504
기타 외식,밥스테이크,(주)더꿈,188979
기타 외식,우리집다음에맛있는집양평해장국,(주)우리집다음에맛있는집,277281
기타 외식,북촌손만두,(주)북촌사람들,313215
기타 외식,육감만족,(주)정담,413777
기타 외식,에쎄레젤라또,(주)에쎄레,185209
기타 외식,커피스미스,커피스미스에프씨(주),404243
기타 외식,연막술,(주)푸드리아,476109
기타 외식,고래고래회&해산물포차,(주)족발야시장,515793
기타 외식,사계절카레,(주)어깨동무컴퍼니,228924
기타 외식,족발야시장,(주)족발야시장,636126
기타 외식,육회한연어,(주)씨앤에이치글로벌,573969
기타 외식,참치라이더,(주)씨앤에이치글로벌,146373
기타 외식,마이카츠,(주)더원코리아,312481
기타 외식,더오니기리플러스,(주)더원코리아,170457
기타 외식,곱창고,(주)제이엔케이패밀리,367276
기타 외식,오징어청춘,(주)청춘,780059
기타 외식,포메인,(주)데일리킹,422601
기타 외식,버거앤프라이즈(Burger&Friez),(주)비엔에프시리즈,181802
기타 외식,박은자맛사랑,(주)다나,456431
기타 외식,미사리스테이크,(주)하남에프앤비,459191
기타 외식,고기고샵,(주)스몰빅마케팅컴퍼니,721602
기타 외식,불난술집,(주)화력발전소,283004
기타 외식,연타발,(주)행복한구이세상,3616977
기타 외식,뚜띠쿠치나,지엘라온(주),535566
기타 외식,강정이기가막혀,(주)푸디노에프앤디,197102
기타 외식,몽슈슈,(주)몬쉘코리아,140602
기타 외식,떼루와,(주)떼루와,121914
기타 외식,콩심,(주)맛있는푸드,506351
기타 외식,칼리가리 박사의 밀실,(주)올모스트페이머스,364247
기타 외식,맛나슈퍼,(주)조은음식드림,209232
기타 외식,구슬함박,(주)구슬함박,612632
기타 외식,쿡1015,(주)홍익푸드,228565
기타 외식,돈수백,(주)푸디안,487792
기타 외식,꽃담은소,(주)아리솔에프씨,408268
기타 외식,미방,㈜미방,264002
기타 외식,홍수계찜닭,(주)마루퍼슨스,499086
기타 외식,쿠마키친,(주)에이치투엠,128947
기타 외식,뿅가야채곱창,원에프씨(주),57462
기타 외식,우리동네미미네,(주)예스미미,29323
기타 외식,돈까스클럽,(주)일승식품,702442
기타 외식,다영신토불이,농업회사법인(주)다영푸드,331218
기타 외식,가배두림,(주)가배두림,482881
기타 외식,메밀나라,(주)메밀나라,471676
기타 외식,황소곱창,(주)케이브로스에프앤비,339383
기타 외식,불불이족발,(주)비앤비푸드시스템,196729
기타 외식,온마리,온마리에프앤시,190854
기타 외식,달려라팬,달려라팬,314884
기타 외식,삼겹시대1900,(주)비케이세븐코리아,215510
기타 외식,한씨네대가추어탕,농업회사법인(주)한씨네,256456
기타 외식,담락참치일잔,(주)담락,293618
기타 외식,오식야주육회관,(주)에이치제이컴퍼니,303103
기타 외식,인근주민,모든F&C,279300
기타 외식,킨지(KINJI),(주)킨지(KINJI),421823
기타 외식,직화한상,(주)유캔에프씨,473124
기타 외식,유천냉면,(주)유천대가,314812
기타 외식,치주고고,브로에프씨,144935
기타 외식,애플블러썸,애플블러썸,193771
기타 외식,군자대한곱창,(주)대한푸드,1432056
기타 외식,얌스,(주)새모양에프앤비,340961
기타 외식,모모야,(주)더모모야,402279
기타 외식,창화당,(주)더씨앤디,694565
기타 외식,화로상회,(주)하마에프씨,689735
기타 외식,용호동낙지,(주)봉푸드,785504
기타 외식,이시봉 족발보쌈,(주)현백,125467
기타 외식,깨순이김밥,(유)대성물류,57477
기타 외식,WITCH COFFEE & Witch's Stick,(주)위치,53919
기타 외식,족발맨,(주)브랜드그라운드,108454
기타 외식,이차돌,(주)다름플러스,833828
기타 외식,쪽갈비전문점 예감,(주)와이지인더스트리,156378
기타 외식,아자부,(주)에스와이인터네셔날,172667
기타 외식,말자네약속다방,(주)금탑에프앤비,59582
기타 외식,청담동말자싸롱,(주)금탑에프앤비,122573
기타 외식,쭉심,(주)송상트레이딩,357500
기타 외식,김부삼,(주)제이에스와이푸드,595530
기타 외식,굴세상,(유)굴세상,245353
기타 외식,모소리,(주)서울스토리,462751
기타 외식,어처구니없는두릉도원북촌순두부,이제이피(주),542396
기타 외식,곱선생,(주)리더스코리아코퍼레이션,193466
기타 외식,홍스쭈꾸미,(주)리더스코리아코퍼레이션,97096
기타 외식,원조설악추어탕,(주)케리온,237758
기타 외식,다기야,(주)씨랩,155720
기타 외식,치즈밥있슈?,치즈밥있슈,58509
기타 외식,칠프로칠백식당,(주)칠프로칠백식당,474103
기타 외식,우마루,(주)마루에프씨,334403
기타 외식,육장갈비,(주)마루에프씨,371660
기타 외식,심야스테이크,심야,168839
기타 외식,아비꼬,쿠산코리아(주),470243
기타 외식,블랙스테이크,(주)더블유에스컴퍼니,323516
기타 외식,하늘보리피자,(주)웰가코리아,78307
기타 외식,화레무,화레무,267693
기타 외식,장충당,(주)장충당,384525
기타 외식,소담촌,(주)웰빙코리아,1004626
기타 외식,양연화로,(주)양연에프엔비,873116
기타 외식,대구우야지막창,(주)대구우야지막창,398263
기타 외식,국대오리,(주)상건,316905
기타 외식,바B큐맥덕,(주)상건,59280
기타 외식,문가네 정육식당,(주)문가네,617312
기타 외식,구이가,(주)가업에프씨,255208
기타 외식,예가수제순대,㈜와이지,314413
기타 외식,2代맛태,(주)2대맛태,485500
기타 외식,콩사돈,(주)지엠푸드,290658
기타 외식,보리네생고깃간,보리네협동조합,161252
기타 외식,갈매기먹짱,(주)씨엠월드에프앤씨,118027
기타 외식,다이닝센,(주)더센코리아,323781
기타 외식,빨봉분식,(주)비엔피푸드,180328
기타 외식,삼육칠하우스,(주)유원에프앤비,749864
기타 외식,와플대학,와플대학협동조합,158007
기타 외식,회덮밥전문점인마루,(주)마루에프앤씨,148121
기타 외식,호토모토(HottoMotto),(주)와이케이푸드서비스,251024
기타 외식,그램그램,(주)빅투,259635
기타 외식,추오정,(주)아정푸드시스템,606623
기타 외식,통돼지두루치기 한돈돈돈,(주)에스엠푸드,199670
기타 외식,돈까스짱,(주)먹깨비푸드,154221
기타 외식,경성함바그,(주)우리동네에프앤비,469771
기타 외식,빛나는바다,(주)빛나는바다,1038195
기타 외식,명동찌개마을,(주)정다원,485199
기타 외식,MH백년갈비,(주)만호미트농업회사법인,347119
기타 외식,모찌이야기,아론29(주),198917
기타 외식,청춘감성쌀핫도그,(주)청춘감성쌀핫도그,60687
기타 외식,육미명가옛날아우내순대&보쌈,(주)병천아우내식품,129097
기타 외식,병천황토방순대,(주)병천아우내식품,139417
기타 외식,달구지막창,(주)달구지푸드,127131
기타 외식,부엉이돈가스,(주)부엉이에프엔비,439031
기타 외식,콩샌,(유)콩샌,97474
기타 외식,디저트39,(주)디저트메이커스,141155
기타 외식,바이젠하우스,(주)금강브루어리,387811
기타 외식,수누리,(주)에스엔알푸드,662027
기타 외식,풍국면,(주)진담,481380
기타 외식,배달돼지,(주)배달돼지,202504
기타 외식,꼬꼬씨참숯불닭갈비,(주)꼬꼬씨에프,56129
기타 외식,어묵나라,(주)사모,369656
기타 외식,베브릿지,(주)월드베브릿지,224746
기타 외식,노가리&BEER,(주)티엘에프앤씨,192039
기타 외식,심청아배고파,(주)서정,243521
기타 외식,대만샌드위치 풍성호,(주)해운대엠에스,206682
기타 외식,아그집쭈꾸미,(주)아그집쭈꾸미,523982
기타 외식,어풍당당,(주)하늘푸드시스템,842323
기타 외식,마늘은약이다 보쌈&족발,(주)하늘푸드시스템,648702
기타 외식,인기명,(주)인에프앤씨,746034
기타 외식,월남선생,(주)이든에프엔씨,158022
기타 외식,백정,(주)육칠팔,1016992
기타 외식,후라이드참잘하는집,더스카이팜후라이드참잘하는집지점,446688
기타 외식,엉뚱한상상,파워푸드(유),105633
기타 외식,한우궁,파워푸드(유),226324
기타 외식,수유다래함박스텍,(주)정다정에프앤비,237246
기타 외식,신도세기,더에스지파트너스(주),1446589
기타 외식,순곱이네,(주)순곱이네프랜차이즈,193427
기타 외식,겟201(GET201),NC에프앤비(F&B),726371
기타 외식,지훈남닭발,지훈남에프앤이(주),143591
기타 외식,푸릴리,(주)계경원,329558
기타 외식,황가네꼼닭,(유)지앤에스,163444
기타 외식,로니로티,(주)엘케이푸드글로벌,1075136
기타 외식,껍데기클라쓰,(주)올웨이즈에프앤비,381051
기타 외식,징기스,(주)이에이치컴퍼니,584471
기타 외식,"진가원 전주콩나물국밥,묵사발",(주)진가원푸드,270175
기타 외식,큰바다해물아구찜,(주)두리에프앤비,494406
기타 외식,김이박부대찌개앤스테이크,(주)영광식품,79713
기타 외식,청주본가,(주)영광식품,314845
기타 외식,개성집,(주)바름,391820
기타 외식,맛있는 오칠구,(주)오칠구,160786
기타 외식,북해도목장,(주)피플블라썸,367682
기타 외식,육봉달333,(주)티아이코스모스,400842
기타 외식,웅이네 오돌뼈,(주)웅자네푸드,313187
기타 외식,종로김밥,(주)제이알에프앤로지스,342861
기타 외식,원조전통명가 통큰할매순대국,(주)로드썬,238330
기타 외식,청정고을순대,(주)바른랩,130714
기타 외식,커피왕,(주)다다컴퍼니,131899
기타 외식,바비큐BOX,(주)푸드테이너컴퍼니,52540
기타 외식,곱창파이터,(주)푸드테이너컴퍼니,171467
기타 외식,원당감자탕,(주)나운에프에스,349099
기타 외식,뽕잎사랑샤브칼국수보쌈냉면,(주)성신에프씨,397569
기타 외식,해초과메기,(주)해랑,48367
기타 외식,길동우동,(주)다온푸드,407699
기타 외식,곱창제작소,(주)더나은에프앤디,267488
기타 외식,바비박스,(주)푸드엠코리아,118638
기타 외식,정성찬,(주)제이에스씨컴퍼니,322176
기타 외식,스마일핫도그&커피,(주)라핀카코리아,96000
기타 외식,비에뜨반미,(주)비에뜨반미,107764
기타 외식,보돌미역,(주)비엔에스에프앤비,611318
기타 외식,후레쉬팩토리,(주)푸드팩토리즈,94857
기타 외식,버금새우,(주)버금에프앤비,183365
기타 외식,돈탐라제주,(주)돈탐라제주,184087
기타 외식,농장사람들,농장사람들(주),1825835
기타 외식,포항황소곱창,더블유씨food,327105
기타 외식,김덕후의 곱창조,(주)김덕후컴퍼니,779384
기타 외식,화덕고깃간,(주)강남에프앤비,426872
기타 외식,반반한족발닭발,굿데이푸드,138981
