154,한식,내가찜한갈비찜,도깨비Food(푸드,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,1100,3300,2000,42900,49300,2200,33,22000
155,한식,오복집,(주)오복이야기,2020-10-01,5,0,0,0,0,0,0,0,0,5500000,3300000,5000000,0,13800000,1723333,99,51700000
156,한식,듬박이찌개,(주)듬박이스트,2020-08-31,7,0,0,0,0,0,0,0,0,5500,2200,1000,32450,41150,1210,50,18150
157,한식,황금곱창,(주)더황금푸드,2019-05-28,22,1,2,1,0,0,0,0,0,5500,38500,5000,61600,110600,1650,66,33000
158,한식,청년찌개,청년찌개,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,500,8800,14800,1100,16,5500
159,한식,한마음정육식당,(주)지피에프씨,2016-07-01,56,39,27,12,1,3,3,512633,10778,16280,4400,0,105050,125730,1650,132,66000
160,한식,종일가,종일F&B,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,2000,49500,62500,1650,66,33000
161,한식,쌍교숯불갈비,(유)쌍교프라임,가맹사업 개시 전,0,0,17,0,0,0,0,0,0,16500,16500,50000,535226,618226,1320,495,198000
162,한식,명가 가마솥국밥,명가,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3300,2200,3000,23100,31600,1430,33,14300
163,한식,청춘얼큰이,청춘얼큰이,2018-05-02,34,3,0,1,0,0,0,0,0,6600,5500,5000,51600,68700,1500,99,45000
164,한식,곽만근찐주막,푸드마스터트레이딩(FMT),가맹사업 개시 전,0,0,4,0,0,0,0,0,0,5500,3300,3000,73090,84890,1386,66,27726
165,한식,육화미,육화미,가맹사업 개시 전,0,0,9,0,0,0,0,0,0,11000,5500,1000,112200,129700,1870,99,56100
166,한식,고기이불볶음밥,단F&B,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,3000,1000,1000,25217,30217,1500,30,13500
167,한식,우겹다짐,(주)아이언가이즈,2020-10-01,5,0,20,0,0,0,0,0,0,3300,2200,1000,29133,35633,204,162,10000
168,한식,장모님상다리,(주)동의보감농수산,가맹사업 개시 전,0,0,13,0,0,0,0,0,0,7700,3300,2000,24860,37860,1100,33,11000
169,한식,설해국,(주)동의보감농수산,가맹사업 개시 전,0,0,13,0,0,0,0,0,0,7700,3300,2000,116050,129050,1650,132,66000
170,한식,본가집밥상,비에스에프엔씨,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,8800,3300,0,30800,42900,1650,33,16500
171,한식,매우당,매우당,2020-08-31,7,0,0,0,0,0,0,0,0,2200,1100,1000,28600,32900,770,33,7700
172,한식,구구족,(주)거북이꿈,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,5000,41800,57800,2090,33,20900
173,한식,동태랑,(주)음식의전당,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,5500,5500,5000,0,16000,1760,82,44000
174,한식,제주등뼈가,(주)푸드윈,가맹사업 개시 전,0,0,31,0,0,0,0,0,0,5500,5500,3000,124600,138600,1400,165,70000
175,한식,明(명)가람갈비,(주)명가람푸드,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,11000,5500,0,128292,144792,1375,132,55000
176,한식,불량꽃게,밀포유,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,1100,4400,1000,4950,11450,0,0,0
177,한식,동춘돌곱창,(주)모두가족,2019-12-30,15,1,7,1,0,0,0,0,0,7700,3300,5000,51150,67150,1650,50,24750
178,한식,서해물총칼국수,(주)디딤,가맹사업 개시 전,0,0,177,0,0,0,0,0,0,11000,5500,3000,105875,125375,2383,99,71500
179,한식,석쇠꾼,(주)휴링크에프씨,2018-11-30,28,16,24,20,0,5,0,262445,11987,5500,3300,5000,103600,117400,2000,82,50000
180,한식,김형제고기의철학,(주)킴스브라더스,2018-10-14,29,27,8,15,0,0,0,948717,18644,11000,5500,5000,90200,111700,1760,99,52800
181,한식,도리삼도리,(주)이노에프앤에스,2020-09-04,6,0,10,0,0,0,0,0,0,0,2200,0,0,2200,1100,43,14300
182,한식,급냉삼겹살,급냉삼겹살,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,3300,1000,65450,75250,1650,82,41250
183,한식,삼남면촌닭,SSF&C,가맹사업 개시 전,0,0,1,0,0,0,0,0,0,3300,2200,5000,53900,64400,1650,66,33000
184,한식,삼겹식당,삼겹식당,가맹사업 개시 전,0,0,3,0,0,0,0,0,0,5500,5500,5000,134050,150050,1870,148,84150
185,한식,육회왕자연어공주,케이씨컴퍼니,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,11000,3300,0,50050,64350,1650,50,24750
186,한식,둥지닭볶음탕,둥지닭볶음탕,2019-10-23,17,0,1,0,0,0,0,0,0,11000,5500,2000,61600,80100,1650,66,33000
187,한식,불밤매운오징어볶음,(주)푸드박스,2020-09-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,109,51403
188,한식,오륙칼국수,약콩세가,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,3300,2000,102300,113100,2200,99,66000
189,한식,돼지게티,멀티웨이,가맹사업 개시 전,0,0,0,0,0,0,0,0,0,5500,5500,2000,31900,44900,1650,33,16500
190,한식,불막열삼,(주)꿈을실현하는사람들,2014-10-24,77,79,22,14,0,7,3,208789,8297,5500,2200,1000,65450,74150,1760,66,35200
191,한식,김진오 김실장왕족발,서남시장김실장왕족발,가맹사업 개시 전,0,0,2,0,0,0,0,0,0,8800,2200,2000,84700,97700,1650,99,49500
192,한식,빅몬스터 부대찌개,온다(ONDA),가맹사업 개시 전,0,0,1,0,0,0,0,0,0,3300,1100,0,18150,22550,1100,23,7700
