번호,상호,영업표지,대표자,등록번호,업종,링크
2611,(주)아이푸드팜,크레이프라이언,김경래,20201286,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87396
2610,박철두의브라더스커피,커피브라더,박진우,20201006,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87263
2609,백'S프랜차이즈,카츠백,백주영,20201287,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=86753
2608,(주)청년에프앤비,청년컵밥,이상훈,20191080,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=86723
2607,(주)통큰가족,무한리필통큰소,박종현,20191371,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85378
2606,돼지집딸,행복굽는돼지집딸,김호윤,20150684,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85343
2605,(주)올리브홀딩스,팬도로시,장인수,20080500055,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85340
2604,(주)올리브홀딩스,바비든든,장인수,20181265,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85334
2603,에그마카슈,에그마카슈,이민재,20190785,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85024
2602,(주)두빛나래에프씨,한끼덮밥,이재용,20200418,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83962
2601,(주)두빛나래에프씨,한끼삼계탕,이재용,20200417,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83960
2600,(주)진원에프씨,연희옥,손진원,20180587,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83777
2599,육각수냉면중리점,육각수냉면,이상열,20200385,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83776
2598,키로치킨체인사업본부,키로치킨,박상용,20200462,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83710
2597,(주)청심,쪽쪽갈비,장영애,20200566,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83705
2596,비단로,비단로,조인성,20200378,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83703
2595,조아저씨김밥,조아저씨김밥,원정윤,20200190,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83647
2594,(주)평규술집,평규술집,이성화,20191300,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83150
2593,(주)단골손님,단골손님,이성화,20181250,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83148
2592,(주)즐거운,아프로,권성준,20171550,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82734
2591,비에프씨F&D,부산어묵,이승헌 외 1,20170801,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82714
2590,케이제이에프엔씨,짝태시대,이금자,20180152,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82267
2589,(주)보담,육풍,신양심,20140558,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82128
2588,(유)난타5000,난타5000피자,정재규,20120400012,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82117
2587,농업회사법인푸드앤소울(주),팔당냉면,김성규,20140202,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81734
2586,(주)에스에스피씨(SSPC),쑝쑝돈까스,김영창,20170517,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81472
2585,(주)빈스킹코리아,빈스킹토스트,"주동진, 허진",20171463,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80931
2584,㈜다우리미티드,오말리,이승우,20161304,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80731
2583,인버스에프앤비(주),카페인버스,이수원,20141238,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78041
2582,티에고(주),커피마마퀸,박태고,20201272,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87748
2581,(주)브라더푸드시스템,철뚝집,박정환,20180720,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87711
2580,(주)에이트,팔자막창,조승현,20100100613,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87584
2579,프로키친,프로키친,JIN ZHEHAO,20201269,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87552
2578,(주)한국일오삼,처갓집플러스케이준치킨,신동욱,20080200120,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87525
2577,(주)한국일오삼,처갓집양념치킨,신동욱,20080200106,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87524
2576,(주)미도식품,장충미도왕족발보쌈,천혁,20080200218,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87505
2575,(주)미도식품,오래오래장충동왕족발보쌈,천혁,20090100484,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87503
2574,(주)미도식품,뚱뚱이할머니족발보쌈,천혁,20080200271,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87501
2573,한산주(주),한산주사골순댓국,김금순,20201273,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87498
2572,(주)강산면옥,산들바람,김재한,20201263,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87425
2571,더빛고을푸드,빛고을닭강정,이재운,20201264,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87332
2570,(주)에스에이치푸드랩,쟁반집8292,이승현,20170734,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87072
2569,(주)승승기업,치킨의발자국,이규명,20201267,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=86162
2568,(주)오복이야기,우리동네 대통령,현광호,20201270,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85682
2567,달&달치킨,달&달치킨,박종현,20120600046,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84431
2566,삼정코리아,홍콩할매불닭발,이지훈,20200704,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84297
2565,아이프랜드,아이벗치킨,김보경,20141157,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83953
2564,현가창업경영컨설팅,현가네33족발,김병수,20090600040,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83134
2563,(주)팀스카이,국밥여행,최미숙,20190558,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83132
2562,(주)웰미가베스트푸드,88콩나물국밥,이슬기,20160457,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82872
2561,(주)웰미가베스트푸드,웰미가,이슬기,20150049,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82866
2560,(주)미래에프씨,삼겹구이,최대홍,20160829,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82722
2559,참한국밥,참한국밥,김병하,20190208,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82616
2558,(주)자작나무형제들,족제소,양정하,20190817,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82305
2557,(주)케이지컴퍼니,거송갈비찜,박현규,20170374,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82300
2556,(주)배상면주가,느린마을양조장&펍,배영호,20110100306,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81872
2555,(주)지누코,크레이지후라이,남기우,20171516,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81841
2554,푸드플랫폼,바베큐덕삼이&화끈한닭발러,김유용,20190203,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81593
2553,(주)조은음식드림,맛나슈퍼,안광선,20160531,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81327
2552,(주)조은음식드림,대마족발,안광선,20180260,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81318
2551,화레무,화레무,김종욱,20201268,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79811
2550,(주)에스엠제이컴퍼니,1992 남산식당,조윤희,20201277,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87761
2549,동방축산,동방축산,조래영,20201258,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87600
2548,(주)신영국푸드,냅다청양집,신근식,20200695,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87476
2547,(주)그리너에프엔비,그리너,황규성,20201276,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87388
2546,옐로우피자,옐로우피자(YELLOW PIZZA),이재성,20170664,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87320
2545,심야식당秀,심야식당 수(秀),신상수,20201262,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87311
2544,(주)송쓰제너레이션,부엌19.83,이경재,20201261,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87310
2543,포식구리인창점(본점),포식(PHO食),김봉준,20201260,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87272
2542,작렬곱창,작렬곱창,정회훈,20201257,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87219
2541,(주)금표에프앤씨,은하철도 곱곱곱,곽창훈,20151023,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85538
2540,(주)금표에프앤씨,황진이순대국,곽창훈,20190192,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85537
2539,(주)금표에프앤씨,스타곱스,곽창훈,20190193,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85536
2538,(주)금표에프앤디,해밍턴 부대찌개,윤종백,20200116,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85534
2537,(주)금표에프앤디,우 샤랄라 돌곱창,윤종백,20191351,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85532
2536,(주)다른,두끼,"김관훈,박도근",20150385,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85483
2535,본푸드,본만두,김정천,20180785,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85293
2534,족발쌀롱,족발쌀롱,김성진,20140919,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85149
2533,진미통상,꼬꼬순이,박문규,20120100693,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85031
2532,푸드이노베이션,착한낙지,손학봉,20110100252,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85027
2531,형네가게,찜닭에 꽂힌 닭집애,박지우,20191067,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84998
2530,현진에프앤씨(HyeonjinF&C),매취랑,김현수,20200397,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84698
2529,코아FS,시골통돼지볶음,이용선,20150887,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84680
2528,(주)푸디플랜,포앤반(PHO&BANH),권종석,20180458,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82897
2527,(주)알앤씨,삼돈이,최진숙,20170289,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82736
2526,흥인푸드,코소코소,"박만수, 이경은",20180322,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82517
2525,(주)닥인흥업,닭갈비제작소,조경범,20150321,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82367
2524,(주)에이제이타운,몽짬뽕,나용철,20180314,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82288
2523,(주)돕,돕 감자탕전문점,이경,20160431,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81596
2522,하율푸드(주),장터순대국감자탕,최양국,20190330,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81234
2521,(주)델리치랩,25카츠,윤진호,20120100653,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81149
2520,(주)참이맛,농부치킨,문정미,20160699,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80263
2519,(주)참이맛,참이맛감자탕,문정미,20080200050,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80259
2518,(주)맛깔,맛깔참죽,이상화,20080100077,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78870
2517,(주)맥시칸,맥시칸치킨,문경필.오수정,20080200276,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77451
2516,(주)불소,불소식당,임금옥,20140474,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87826
2515,투가이즈,투가이즈(TWO GUYS),김재홍,20181303,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87297
2514,(주)신화식품,이정혁 계양 동태탕 동태찜,이석노,20191066,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85734
2513,(주)쁘띠에프엔비,소미미,김준호,20190079,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85683
2512,식감이야기석남점,식감이야기,주승연,20180372,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=84697
2511,(주)유천대가,고니지니,최도현,20190793,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83034
2510,(주)식스텐비즈,본스튜,김광한,20181023,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82906
2509,(주)제라진에프엔비,제라진돈가스,이슬기,20181203,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82877
2508,(주)식스텐비즈,천사곱창,김광한,20160760,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82855
2507,한국탕화쿵푸(주),탕화쿵푸마라탕,텅페이롱,20191049,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82560
2506,(주)마스터푸드,등갈비달인,"조우성,조우영",20150996,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82425
2505,(주)피앤피아이앤씨,마시마니매운갈비찜,최명성,20090100338,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81737
2504,(주)유천대가,유천냉면,최도현,20100100298,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80585
2503,(주)육칠팔,육칠팔,김기곤,20090100133,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79948
2502,(주)이지바이플러스,이앤바이(이n바이),이은주,20160948,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79911
2501,(주)띵크커피코리아,띵크커피,박순원,20120100434,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79129
2500,우진정육상회,소곰집,김동인,20201251,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87572
2499,올리고(주),뜰방네 효소 꽈배기,권혁일,20201250,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87277
2498,인정푸드시스템,인정국물떡볶이,김민지,20180966,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87274
2497,(주)마스터아이디,수유리혼밥왕,성용경,20201249,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=87109
2496,씨컴퍼니,마장동김씨,이영석,20200937,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=86978
2495,베티스,베티스 커피,지바다,20200539,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85577
2494,호식이두마리치킨,호식이두마리치킨,최호식,20080600014,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=85322
