업종,브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액"
일식,삼백돈돈가츠,삼백돈돈가츠,0,0,0,0,0,0,0
일식,스시아오,(주)스시아오,6,3,0,0,1,"568,138","21,065"
일식,노군식당,(주)리앤브라더스컴퍼니,1,1,0,0,0,0,0
일식,Zip에서 참치,집에서참치,4,3,0,0,0,0,0
일식,마싰는끼니,(주)최고식품카페아라,15,3,0,11,2,"185,440","5,131"
일식,겐로쿠우동,겐로쿠우동,16,1,0,1,0,"240,214","12,638"
일식,한냐마켓또,한냐마켓또,3,0,0,0,0,0,0
일식,가월돈까스,가월돈까스,0,0,0,0,0,0,0
일식,스시투어,스시투어,6,0,0,0,0,"950,000","21,846"
일식,타키,타키(서래마을점),0,0,0,0,0,0,0
일식,오이시라멘,오이시라멘,6,0,1,0,0,"170,258","9,674"
일식,스구식탁,스구식탁,0,0,0,0,0,0,0
일식,돈bro,돈bro,0,0,0,0,0,0,0
일식,카츠탄탄,카츠탄탄(TheTANTAN),8,7,0,1,0,"483,248","11,045"
일식,스시카츠,스시카츠,4,4,0,0,0,0,0
일식,텐동요츠야,텐동요츠야,1,1,0,0,0,0,0
일식,2in샤브,투인샤브,1,1,0,0,0,0,0
일식,우마이마루,우마이마루,2,0,0,0,0,0,0
일식,나무새다이닝,라움메이드(주),1,1,0,0,0,0,0
일식,수코미치,수기획,10,8,0,5,1,"256,951","12,337"
일식,미카코카레,(주)청년에프앤비,0,0,0,0,0,0,0
일식,만푸쿠,만푸쿠,0,0,0,0,0,0,0
일식,스타동,스타동패밀리,9,1,0,0,0,"458,530","34,106"
일식,두껍다회선생,닌자푸드,5,3,2,0,0,0,0
일식,하코야,(주)엘에프푸드,24,6,0,7,1,"244,988","11,284"
일식,긴꼬리초밥,케어푸드,0,0,0,0,0,0,0
일식,심야라멘트럭,심야라멘트럭,0,0,0,0,0,0,0
일식,오레노카츠,(주)상승에프앤비,0,0,0,0,0,0,0
일식,스시다이닝준,(주)디엔인터내셔널,3,3,0,0,0,0,0
일식,미카츠가,미가,0,0,0,0,0,0,0
일식,고레가참치,인우코,1,1,0,0,0,0,0
일식,혼다라멘,(주)리오컴퍼니,0,0,0,0,0,0,0
일식,다케,(주)더블에스그룹,1,4,0,3,1,0,0
일식,고칸,(주)대건에프앤비,16,5,0,0,2,"357,763","16,676"
일식,스시민,(주)쉐푸드,2,0,0,1,0,0,0
일식,이자카야 춘,춘,3,1,0,0,0,0,0
일식,긴자료코,긴자료코상수점,1,1,0,0,0,0,0
일식,오와스시,오와스시,10,1,0,2,0,"458,246","16,783"
일식,돈카춘,푸드케미,0,0,0,0,0,0,0
일식,이자와,(주)왕컴퍼니,20,0,6,7,3,"395,760","14,196"
일식,가마카레,(주)아트푸드,0,0,0,0,0,0,0
일식,바른모밀,오늘의Recipe,6,6,0,0,0,0,0
일식,삼미식당,(주)원앤원에프앤비,3,3,0,0,0,0,0
일식,돈돈정,(주)제이에스푸드컴퍼니,14,0,21,3,0,"526,441","163,781"
일식,마카나이,(주)더준푸드원,7,1,0,1,0,"201,150","15,804"
일식,키햐아,㈜의기투합충청,3,0,0,3,0,0,0
일식,제라진돈가스,(주)제라진에프엔비,8,1,0,0,0,"253,750","14,817"
일식,도쿄이찌바,(주)제이알에프앤씨,7,3,0,0,0,"535,957","107,014"
일식,스시한판,(주)제이알인터내셔널,6,0,1,0,0,"636,811","300,115"
일식,아프로,(주)즐거운,4,0,1,0,1,"269,374","9,861"
일식,스시오블랙컨테이너,(주)제이알인터내셔널,21,0,2,0,0,"907,018","101,945"
일식,헬로피쉬,와이엠에프앤비,9,0,0,5,0,"246,638","14,279"
일식,코소코소,흥인푸드,6,0,1,0,0,"253,737","14,162"
일식,키햐아,(주)우리우스,20,0,0,8,0,"221,027","9,426"
일식,호미곶간,노르딕오션,5,8,0,3,0,0,0
일식,멘야산다이메,(주)재팬푸드서비스,17,1,0,6,2,"397,908","25,147"
일식,가츠몽,(주)가츠몽,39,3,4,0,4,"231,634","13,856"
일식,이치류.양심,(주)양우돈,3,2,0,1,0,0,0
일식,토끼정,(주)에스앤에스코퍼레이션,22,3,0,6,1,"1,077,730","14,763"
일식,사보텐,(주)캘리스코,5,0,3,0,0,"841,865","24,304"
일식,스시웨이,(주)사보르웨이,28,2,0,8,4,"434,162","14,873"
일식,주인의주방,(주)트리플에이컴퍼니,17,10,2,3,0,"260,885","8,052"
일식,호랑이식당,(주)무궁화푸드,0,0,0,0,0,0,0
일식,히노아지,(주)젠푸드,34,12,0,8,2,"252,863","11,145"
일식,홈팝참치,(주)동심컴퍼니,18,0,4,0,4,"157,800","10,600"
일식,심야오뎅,(주)골든스트릿,27,3,0,8,0,"155,182","6,536"
일식,스시선 회전초밥천원 전문점,스시선가맹본부,4,4,0,0,0,0,0
일식,25카츠,(주)델리치랩,23,0,1,3,0,"350,933","16,172"
일식,야끼화로,(주)야끼화로,7,2,0,1,0,"519,933","12,645"
일식,코나야,(주)세진푸드,0,0,0,1,0,0,0
일식,다카라함바그,(주)다카라푸드,0,0,0,0,0,0,0
일식,봄초밥여름소바,(주)새모양에프앤비,2,2,0,0,0,0,0
일식,후쿠오카함바그,푸드리퍼블릭코리아(유),8,0,3,2,0,"318,285","9,683"
일식,대한독도회수산,이엘피코리아,0,0,0,0,0,0,0
일식,후쿠오카함바그익스프레스,(유)푸드리퍼블릭글로벌,6,0,1,0,0,"530,349","14,386"
일식,고우,(주)사무라이글로벌,3,0,0,0,0,0,0
일식,간코,푸드리퍼블릭코리아(유),0,0,0,0,0,0,0
일식,라멘천하,(주)중앙에스앤씨,0,0,1,0,0,0,0
일식,金太郞,(주)예가,21,0,6,0,0,"260,590","9,275"
일식,도쿄라멘,(주)초심에프앤씨,59,32,5,5,1,"149,243","9,194"
일식,동명 카츠,(주)던케이투에스,78,39,0,30,10,"102,727","8,154"
일식,탐나종합어시장,(주)골든밥코리아,15,15,0,0,0,"2,209,391","13,738"
일식,도도텐,(주)해든코리아,0,0,0,0,0,0,0
일식,겐텐,(주)겐텐,4,4,0,0,0,"219,971","9,235"
일식,미카도스시,(주)올바른에프앤비,38,12,0,7,0,"653,831","25,397"
일식,엘마노 청춘면식,(주)엘마노,0,0,0,0,0,0,0
일식,스시메이진,(주)와이엔에스홀딩스,10,5,0,3,1,0,0
일식,마루요시,(주)에스앤피프렌차이즈,0,0,0,0,0,0,0
일식,상무초밥,(주)에스앤피프렌차이즈,0,0,0,0,0,0,0
일식,야미가,(주)제이더블유푸드코리아,24,0,0,6,1,"460,108","25,567"
일식,더프리,히노아스카(주),1,0,0,0,1,0,0
일식,산카이 이자카야,(주)에스앤디코퍼레이션,35,6,0,6,0,"415,563","11,916"
일식,키햐아,(주)씨씨컴퍼니,3,1,0,0,0,0,0
일식,유부남,(주)청년부름,4,2,0,2,0,"265,629","13,450"
일식,25센치,이오에프씨(주),26,24,0,0,0,"414,671","12,990"
일식,몬스터스시&사시미,(주)야베스코리아,5,6,0,2,1,"382,968","19,238"
일식,쿠시마사,(주)쿠시마사,1,1,0,0,0,"344,184","13,448"
일식,쿠벤(KU·BEN),(주)아이딜홈,14,0,1,2,1,"131,083","11,247"
일식,미소야,(주)보우앤파트너스,195,8,8,0,12,"356,974","18,968"
일식,어부 김호권의 청년어부,(주)청년에프앤씨,0,0,0,0,0,0,0
일식,카네마야(kanemaya),쿠산코리아(주),0,0,0,0,0,0,0
일식,오산조은참치,(주)준쿡코리아,33,17,0,11,2,0,0
일식,청담정스시,(주)리코플레이트,1,0,1,1,0,0,0
일식,수제돈까스 금파,(주)요리비,2,0,0,0,0,0,0
일식,(더)켄비멘,(주)라보아테나,0,0,0,0,0,0,0
일식,교토돈부리,(주)더쿡코리아,0,0,0,0,0,0,0
일식,시타마치라멘,(주)엘에스에프앤비,3,2,0,0,0,0,0
일식,야간얼큰우동,(주)다다컴퍼니,11,0,8,0,0,0,0
일식,열도분식,모두푸드시스템,6,2,0,0,0,"230,669","13,929"
일식,회락,회락,0,0,0,0,0,0,0
일식,히메노라멘,(주)잘만든,8,7,0,5,0,"314,175","13,919"
일식,유리카모메,(주)광장,14,1,0,2,0,"262,888","14,794"
일식,KOKUMI,재겸푸드텍,2,1,0,0,0,0,0
일식,이태원천상,(주)에프씨천상,7,1,2,0,0,"819,066","11,222"
일식,아찌라멘,아찌라멘,0,0,0,0,0,0,0
일식,나베코이,나베코이,0,0,0,0,0,0,0
일식,미뜨보루,굿펠라스(goodfellas),3,3,0,0,0,0,0
일식,마마도마,굿펠라스(goodfellas),3,3,0,0,0,0,0
일식,마마돈,굿펠라스(goodfellas),7,1,0,2,0,"347,797","18,334"
일식,돈까스파티,(주)에버리치에프앤비,0,0,0,0,0,0,0
일식,한입만초밥,(주)제이에스푸드,0,0,0,0,0,0,0
일식,미스터스시,(주)해운대엠에스,17,0,0,7,0,"451,812","13,767"
일식,하나돈까스,(주)파나,16,1,0,2,0,"544,395","39,833"
일식,겐우동,(주)페이머스,0,0,0,0,0,0,0
일식,이자카야 게다(げた),운치상회,8,8,0,0,0,"324,757","11,881"
일식,동경에서먹었던규동,(주)어반푸드랩,22,15,0,0,0,"250,449","18,221"
일식,스시생선가게,(주)바이문,3,1,0,0,0,0,0
일식,꽃남연어집,(주)꽃미남브라더스,4,0,0,1,0,"406,182","18,436"
일식,온센,(주)온센,3,2,0,0,0,0,0
일식,고쿠텐,(주)진에프앤비,4,2,0,0,0,0,0
일식,마루가메제면,(주)토리돌코리아,4,0,0,0,0,"368,460","8,177"
일식,시오도메,(주)소담푸드,7,1,1,0,0,"192,126","4,251"
일식,고씨네,(주)팀씨,0,0,0,0,0,0,0
일식,우성돈까스,우성F&D,6,4,0,0,1,0,0
일식,미친돈까스,미친사람들,2,2,0,0,0,0,0
일식,테라이케맨,(주)씨엘파미유,0,0,0,0,0,0,0
일식,카츠오모이,카츠오모이,0,0,0,0,0,0,0
일식,메이쇼우동,(주)율,0,0,0,0,0,0,0
일식,새벽회,(주)탑에프앤비,13,13,0,0,0,0,0
일식,하나샤브샤브,(주)씨앤피물류,5,0,0,0,0,"537,674","10,145"
일식,카사하라앤카츠,(주)포휴먼앤컴퍼니,0,0,0,0,0,0,0
일식,독도참치,(주)독도참치,25,0,0,5,0,0,0
일식,키무카츠,㈜키무카츠아시아,18,3,3,0,1,"313,109","16,425"
일식,딜리셔스팩토리,(주)푸드팩토리즈,2,2,0,0,0,0,0
일식,겐코,(주)겐코에프엔비,0,0,0,0,0,0,0
일식,히야꾸,히야꾸,0,0,0,0,0,0,0
일식,도꼬돈카츠,(주)도꼬야,6,0,0,1,0,"277,515","15,276"
일식,DON돈까츠,DON돈까츠,6,1,0,0,0,"203,350","14,789"
일식,소미돈까스,소미돈까스,11,4,2,0,2,0,0
일식,궁싸부의 일식당,김싸부의일식당평내호평점,0,0,0,0,0,0,0
일식,야한식당,야한식당,0,0,0,0,0,0,0
일식,엔타스시,엔타스시,0,0,0,0,0,0,0
서양식,더그릴썬,(주)엘에이치지,0,0,0,0,0,0,0
서양식,낭만장사꾼,낭만장사꾼,0,0,0,0,0,0,0
서양식,슈퍼막셰,마테호른,0,0,0,0,0,0,0
서양식,HOMIES,호미스(HOMIE'S),0,0,0,0,0,0,0
서양식,오내모,오늘내일모레,0,0,0,0,0,0,0
서양식,황금 파스타,(주)유니쉐프,0,0,0,0,0,0,0
서양식,벨린식당,(주)미미푸드,0,0,0,0,0,0,0
서양식,고고(Gogo)함박,(주)소디프비앤에프,0,0,0,0,0,0,0
서양식,너도나도파스타,㈜태그린,0,0,0,0,0,0,0
서양식,잇샐러드,㈜태그린,0,0,0,0,0,0,0
서양식,포케포커,㈜태그린,0,0,0,0,0,0,0
서양식,바네스,바네스코리아(주),3,0,1,0,0,"71,317","2,632"
서양식,파스타라굿찌,그레야마더지,0,0,0,0,0,0,0
서양식,샐러왓치,그레야마더지,0,0,0,0,0,0,0
서양식,그레야파더지,그레야마더지,0,0,0,0,0,0,0
서양식,그레야마더지,그레야마더지,0,0,0,0,0,0,0
서양식,까스맨,더푸드코리아,1,1,0,0,0,0,0
서양식,양목장 1274-2,㈜램스웨이푸드서비스,0,0,0,0,0,0,0
서양식,파치비,이심전심(주),0,0,0,0,0,0,0
서양식,이태리식당,이태리식당,0,0,0,0,0,0,0
서양식,이태리벤또,로드다이닝(주),1,0,0,1,0,0,0
서양식,리미니,(주)이랜드이츠,4,1,0,0,0,0,0
서양식,빈체로,(주)에스씨케이,22,6,0,1,0,"420,547","12,876"
서양식,브라우니70,(주)브라우니웍스,8,0,0,2,0,"573,151","13,794"
서양식,김씨화덕,김씨에프엔비(F&B),6,1,0,2,0,"492,803","19,425"
서양식,이태리면가게,(주)맛있는도전,8,8,0,0,0,0,0
서양식,빠레뜨한남,(주)이트렌디,5,5,0,0,0,"802,328","25,200"
서양식,요녀석,(주)아라에프엔비,42,31,0,1,5,"269,989","19,292"
서양식,돈갓,(주)참쉬운푸드솔루션,10,22,0,12,0,0,0
서양식,착한파스타,착한파스타,0,0,0,0,0,0,0
서양식,줄리브,(주)줄리앤줄리아,0,0,0,0,0,0,0
서양식,라이너스바베큐딜리버리,(주)라이너스즈바베큐,0,0,0,0,0,0,0
서양식,멕시칸라이브그릴,딜리버키친,0,0,0,0,0,0,0
서양식,그 : 숲,수풀림컴퍼니,6,3,0,0,0,"525,000","10,037"
서양식,파티오42,(주)테그글로벌,7,1,2,1,0,"318,188","5,309"
서양식,클램(CLAM),(주)씨에프씨(CFC),7,0,0,3,0,"542,636","12,704"
서양식,돈까스본능,(주)놀부,0,0,0,0,0,0,0
서양식,코지하우스,(주)스토리에프씨,0,0,0,0,0,0,0
서양식,더블글라스(DOUBLE GLASS),(주)와이엔알,0,0,0,0,0,0,0
서양식,은하별,은하별,5,5,0,0,0,0,0
서양식,젓가락 스테이크 굽다,농업회사법인젓가락스테이크굽다(주),1,0,0,1,0,0,0
서양식,시로이돈까스,알이100코리아(주),4,0,9,0,0,0,0
서양식,윙스버거,(주)찹찹푸드,1,1,0,0,0,0,0
서양식,선식당,(주)선식당,21,21,0,0,0,"583,727","15,443"
서양식,파스타몽,(주)쉐프마인드,0,0,0,0,0,0,0
서양식,한끼맛있다,(주)쉐프마인드,20,6,0,0,5,"581,873","9,538"
서양식,고메돈까스,(주)고메푸드,5,3,0,0,0,"611,624","6,184"
서양식,돈카츠마켙,돈카츠마켙,0,0,0,0,0,0,0
서양식,비밀더비스트로(BMEAL THE BISTRO),(주)푸드홀릭스,8,1,0,0,0,"292,741","8,824"
서양식,착한파스타,㈜착한에프앤비,0,0,0,0,0,0,0
서양식,써니네집(ssunine jib),써니네집본점,5,0,0,0,0,0,0
서양식,맨인더키친(MAN IN THE KITCHEN),(주)다오이앤씨,7,2,0,0,0,"682,373","9,638"
서양식,스파게티스토리,(주)스토리푸드,42,17,0,0,1,"236,612","18,147"
서양식,동성로매콩돈까스와 냉면,동성로매콩돈까스와냉면,7,0,0,2,0,"300,608","15,821"
서양식,더몰트하우스,(주)더몰트하우스컴퍼니,2,1,0,0,0,0,0
서양식,인생돈가스,인생돈가스,0,0,0,0,0,0,0
서양식,파스타부오노바,원푸드,29,0,3,0,0,0,0
서양식,스테이크존,쉐프의연구소,23,19,0,2,0,0,0
서양식,마녀주방,(주)디에프코리아,5,2,0,0,0,"703,593","10,839"
서양식,돈까스 BROS,브로스에프앤비,6,3,0,0,1,"358,206","10,825"
서양식,커피만달레이,해운대선셋(주),0,0,0,0,0,0,0
서양식,웰돈까츠,백's코리아,56,55,0,0,0,"41,539","3,765"
서양식,쉐프아이가,쉐프아이가,2,2,0,0,0,0,0
서양식,깔보냐,(주)티앤엠디,0,0,0,0,0,0,0
서양식,코브라피자&파스타(cobra pizza&pasta),"(주)블랙드래곤푸드빌(BLACKDRAGONFOODVILLE,Inc.)",0,0,0,0,0,0,0
서양식,훗스테이크,디티푸드,4,4,0,0,0,0,0
서양식,파스타라이더스,더청년,2,2,0,0,0,0,0
서양식,괴짜쉐프 파스타,(주)긱스에프앤비,0,0,0,0,0,0,0
서양식,피맥당,피맥당,0,0,0,0,0,0,0
서양식,파스타입니다,웨스턴하우스,0,0,0,0,0,0,0
서양식,이딸리아나,(주)이딸리아나에프엔비,2,2,0,0,0,0,0
서양식,놀라운 오부리또,놀라운오부리또,0,0,0,0,0,0,0
서양식,오 이탈리안,오이탈리안,1,0,0,0,0,0,0
서양식,보노프,미소육화푸드시스템,1,1,0,0,0,0,0
서양식,따숩,따숩,3,1,0,13,0,0,0
서양식,헤비스테이크,㈜헤비스테이크,1,0,0,0,0,0,0
서양식,돈샐,돈샐F&B,0,0,0,0,0,0,0
서양식,SAVOEY(사보에),냉맥집,0,0,0,0,0,0,0
서양식,루스트플레이스,㈜메이크어베러(Makeabetter),14,1,0,0,0,"1,124,370","11,239"
서양식,딜스테이크,(주)이엔에프컴퍼니,36,33,0,5,0,"121,775",0
서양식,퐁당카츠,(주)이엔에프컴퍼니,11,12,0,1,0,0,0
서양식,일마레,(주)일마레카페앤파스타,4,1,0,1,0,0,0
서양식,롤링파스타,(주)더본코리아,18,18,0,0,0,"1,106,119","23,044"
서양식,플라잉볼,(주)플라잉테이블,21,3,1,4,3,"188,324","8,184"
서양식,어나더키친,(주)어나더해피,4,0,0,0,0,0,0
서양식,키친랩,(주)유즈코퍼레이션,2,0,0,2,0,0,0
서양식,스탠딩스테이크,(주)푸디아,43,17,0,9,4,"147,343","10,436"
서양식,2046팬스테이크,(주)2046팬스테이크,0,0,0,0,0,0,0
서양식,스테이크플러스(THE STEAK PLUS),세양F&B,2,0,0,1,0,0,0
서양식,봉대박스파게티,(주)에프씨봉대박,30,1,0,6,3,"239,656","6,814"
서양식,아날로그키친,(주)더에이그룹,5,0,0,1,1,"524,684","21,860"
서양식,화양가옥,(주)바론에프앤씨,2,1,0,0,0,0,0
서양식,미즈컨테이너,(주)에스앤에스코퍼레이션,2,2,0,0,0,0,0
서양식,서가앤쿡,(주)에스앤에스컴퍼니,85,5,0,3,2,"941,243","9,221"
서양식,미트볼라운지,(주)더에이그룹,0,0,0,0,0,0,0
서양식,미태리,(주)트루팜,25,21,0,0,0,"284,462","19,105"
서양식,행복이있는그곳돈까스식당,더셰프코리아,10,3,0,4,0,"53,193","3,192"
서양식,엘마노,(주)엘마노,1,0,0,0,0,0,0
서양식,모모스테이크,(주)시작,43,2,0,21,7,"270,400","9,079"
서양식,쑝쑝돈까스,(주)에스에스피씨(SSPC),63,35,0,5,2,"280,885","13,319"
서양식,컨트리맨즈,(주)촌놈인터내셔널,19,5,4,0,0,"727,436","9,164"
서양식,삐사감러브스테이크,삐사감김밥앤러브스테이크(주),3,0,0,3,0,0,0
서양식,정든밤,(주)삼덕로드,5,5,0,0,0,"407,680","15,132"
서양식,다락마을프리미엄(Darak Maeul Premium),(주)다락마을,11,0,7,0,1,0,0
서양식,에그베리11(eggberry11),(주)이루라퍼시픽,0,0,0,0,0,0,0
서양식,롱브레드,(주)파인푸드컴퍼니,5,1,2,0,0,"637,382","9,443"
서양식,쏘렌토,(주)쏘렌토푸드,7,0,0,0,0,"356,250","9,704"
서양식,아인방,(주)새모양에프앤비,6,1,1,0,1,"1,039,751","7,742"
서양식,미쿡식당,푸드리퍼블릭코리아(유),5,1,0,1,0,"604,523","14,500"
서양식,오말리,㈜다우리미티드,2,2,0,0,0,0,0
서양식,필리스테이크,(주)필리스테이크,0,0,0,0,0,0,0
서양식,닐리스(Nilli's),(주)라파미코,7,1,0,1,0,"255,865","5,701"
서양식,닐리,(주)엔아이에프앤씨,27,0,0,5,0,"379,041","18,628"
서양식,헌터스문,(주)농협목우촌,5,0,0,2,0,"341,287","5,963"
서양식,엘마노한끼,(주)엘마노,0,0,0,0,0,0,0
서양식,디들리밥,디들리밥(순천국가정원점),6,6,0,0,0,0,0
서양식,스파게티스토리까르보네,(주)인토외식산업,31,1,2,3,2,"185,999","11,080"
서양식,정씨함박,정씨함박에프앤비,0,0,0,0,0,0,0
서양식,스떼이끄300g,(주)푸디아,0,0,0,0,0,0,0
서양식,헝그리브라더스,규니스컴퍼니,14,11,0,4,0,"205,970","8,764"
서양식,올리앤(Ollien),(주)올앤컴퍼니,34,7,0,1,2,0,0
서양식,미트락,넥스터(주)(NEXTERCORP),1,0,0,0,0,0,0
서양식,버텍스(VERTEX),버텍스,2,1,0,0,0,0,0
서양식,이땔리면옥,(주)프라이데이컴퍼니,0,0,0,0,0,0,0
서양식,리얼파스타,리얼파스타,0,0,0,0,0,0,0
서양식,떡꼬기&스테이크제트,(주)고홈푸드,0,0,0,0,0,0,0
서양식,안디아모티볼리 (Andiamo Tivoli),티볼리파스타푸드,5,5,0,0,0,"524,551","14,050"
서양식,뜨돈(DD'DON),(주)나무에프엠디,10,2,0,0,1,"656,652","11,542"
서양식,비츠비츠,(주)하나에프씨,2,1,0,1,0,0,0
서양식,스푼필라프,(주)다다코퍼레이션,31,12,7,1,0,"177,282","24,455"
서양식,아키바돈카츠With카레,굿라이스(GoodRice),4,1,0,2,0,0,0
서양식,브럭시,(주)볼드4,0,0,0,0,0,0,0
서양식,CRAZY(크레이지),(주)씨비아이,0,0,0,0,0,0,0
서양식,파스토보이(pastoboy),(주)우주소년,20,5,5,1,2,"310,007","14,183"
서양식,수페부엌,(주)수페컴퍼니,5,1,0,0,0,"508,923","10,255"
서양식,샤이바나,(주)태그린,13,0,0,14,0,"532,985","14,169"
서양식,홍익돈까스,(주)홍익,96,10,5,0,8,"722,247","12,745"
서양식,리틀파스타,(주)쉐프코리아,4,0,0,0,0,0,0
서양식,왓츠피데,(주)왓츠피데,0,0,0,0,0,0,0
서양식,바삭마차,바삭마차,2,2,0,0,0,0,0
서양식,이태리국시 (Italy guksi),셰프공간컴퍼니(주),2,1,0,0,2,0,0
서양식,쉬림진,쉬림진,3,1,0,0,0,0,0
서양식,코레아경양식,상도알앤디(R&D),0,0,0,0,0,0,0
서양식,조인쉐프뉴욕,(주)승승장구,0,0,0,0,0,0,0
서양식,보나베띠,(주)보나베띠,0,0,0,0,0,0,0
기타 외국식,연남토마,(주)대서,0,0,0,0,0,0,0
기타 외국식,세계쌀국수대전,(주)케이에프더블유,0,0,0,0,0,0,0
기타 외국식,포센,(주)엘에이치지,0,0,0,0,0,0,0
기타 외국식,월쌈,(주)엘에이치지,0,0,0,0,0,0,0
기타 외국식,멕시칸요녀석,(주)아라에프엔비,0,0,0,0,0,0,0
기타 외국식,Today Tong Tong,"오늘도,통통",0,0,0,0,0,0,0
기타 외국식,돈부리 파스타,(주)에디블,0,0,0,0,0,0,0
기타 외국식,63도카츠,㈜하나컴퍼니,0,0,0,0,0,0,0
기타 외국식,램플러스,(주)제이에이치,22,1,0,7,1,"312,425","11,583"
기타 외국식,샐러비 (Salaby),샐러비(Salaby),0,0,0,0,0,0,0
기타 외국식,겟커리인타이,그레야마더지,0,0,0,0,0,0,0
기타 외국식,신머이,신머이,0,0,0,0,0,0,0
기타 외국식,포슈아,네모푸드,0,0,0,0,0,0,0
기타 외국식,마녀쌀국수,㈜하엘푸드,0,0,0,0,0,0,0
기타 외국식,오유미당,용기있는사람들,0,0,0,0,0,0,0
기타 외국식,포케올데이,포케올데이{Pokeallday),0,0,0,0,0,0,0
기타 외국식,갓샐러드,램프에프엔비(LAMPF&B),3,3,0,0,0,0,0
기타 외국식,스테이크어스,(주)이랜드이츠,0,0,0,0,0,0,0
기타 외국식,다구오,(주)이랜드이츠,9,1,0,1,1,"330,980","37,707"
기타 외국식,크레이프라이언,(주)아이푸드팜,0,0,0,0,0,0,0
기타 외국식,포식(PHO食),포식구리인창점(본점),0,0,0,0,0,0,0
기타 외국식,아시아문,(주)이랜드이츠,3,1,0,0,0,0,0
기타 외국식,호아빈,(주)오리엔탈푸드코리아,28,1,0,11,3,"322,643","9,345"
기타 외국식,양육점,(주)서다에프엔씨,0,0,0,0,0,0,0
기타 외국식,해피슈르,슈르,0,0,0,0,0,0,0
기타 외국식,오늘은카레,(주)샵인샵딜리버리,0,0,0,0,0,0,0
기타 외국식,번패티번,(주)엠브이다이닝,2,2,0,0,0,0,0
기타 외국식,코코크랩,(주)오리엔탈푸드코리아,0,0,0,0,0,0,0
기타 외국식,일공공샤브,(주)일공공코리아,17,8,0,0,1,"505,428","6,851"
기타 외국식,분짜라임,(주)오리엔탈푸드코리아,4,0,0,1,1,0,0
기타 외국식,포세븐,(주)오리엔탈푸드코리아,1,0,0,1,0,0,0
기타 외국식,생어거스틴,(주)늘솜,23,0,0,7,1,"816,351","13,411"
기타 외국식,부리또인,(주)인피플컴퍼니,14,3,0,1,2,"225,662","15,604"
기타 외국식,리틀파파포(Little PAPA Pho),(주)피엠씨에프앤비,10,1,0,1,0,"263,418","12,329"
기타 외국식,호랑이쌀국수,달려라호랑이,2,2,0,0,0,0,0
기타 외국식,애버리진 파이어 핫도그,(주)썬플라워네트웍스,0,0,0,0,0,0,0
기타 외국식,보스턴 샐러드 하우스,(주)썬플라워네트웍스,0,0,0,0,0,0,0
기타 외국식,포첸하우스(Phochenhouse),포첸하우스(Phochenhouse),3,0,0,1,0,0,0
기타 외국식,컴포(co'm PHO),컴포,0,0,0,0,0,0,0
기타 외국식,마루돈스텍,마루돈스텍,0,0,0,0,0,0,0
기타 외국식,트로이카 (TROIKA),트로이카,0,0,0,0,0,0,0
기타 외국식,스몰하노이,지에스에프엔씨,4,0,0,2,0,0,0
기타 외국식,뎁짜이,(주)엔씨코리아푸드,0,0,0,0,0,0,0
기타 외국식,헬로베트남 쌀국수,디티푸드,30,4,0,3,0,0,0
기타 외국식,더램(THE램),더램,9,1,0,1,0,"311,596","9,754"
기타 외국식,카츄마마,(주)케이브릿지,3,2,1,0,0,0,0
기타 외국식,Emoi(에머이),(주)에머이,76,4,0,32,2,"465,465","11,257"
기타 외국식,유생촌,(주)유생촌푸드,11,1,0,4,0,"1,111,425","11,629"
기타 외국식,리틀하노이(LittleHANOI),(주)글로리본,41,7,8,8,3,"134,245","7,961"
기타 외국식,핵스테이크,(주)핵가족,23,11,0,12,1,"209,672","17,685"
기타 외국식,핵밥,㈜핵가족,0,0,0,0,0,0,0
기타 외국식,후라이드참잘하는집,더스카이팜후라이드참잘하는집지점,178,42,1,0,13,"446,688","40,304"
기타 외국식,반미 362,(주)케이푸드코리아코퍼레이션,0,0,0,0,0,0,0
기타 외국식,망고오믈렛,(주)에버리치에프앤비,0,0,0,0,0,0,0
기타 외국식,인더비엣,인더비엣,4,4,0,0,0,0,0
기타 외국식,크래프트브루,크래프트브루(CRAFTBREW),0,0,0,0,0,0,0
기타 외국식,반포식스,(주)테이스티컴퍼니,15,0,0,0,0,"686,690","16,323"
기타 외국식,포앤반(PHO&BANH),(주)푸디플랜,4,0,2,2,2,"119,829","6,466"
기타 외국식,그릴타이,(주)테이스티컴퍼니,10,0,0,0,0,"557,781","15,891"
기타 외국식,르번미(Lebunmie),(주)세지푸드,10,1,2,0,0,"349,049","20,137"
기타 외국식,아로이타이,아로이,1,1,0,0,0,0,0
기타 외국식,띤띤,(주)띤띤,2,1,0,0,0,0,0
기타 외국식,쏭스클럽핫도그,(주)쏭앤킴푸드,54,5,3,1,4,"57,259","70,874"
기타 외국식,포트리스,(주)포트리스,21,21,0,0,0,"123,084","7,779"
기타 외국식,파쎄오(fahxeo),(주)루아,1,1,0,0,0,0,0
기타 외국식,포보스,(주)아시아푸드리퍼블릭,10,0,0,2,2,"293,551","9,206"
기타 외국식,철판떼기,(주)꾸버가,10,8,0,7,0,"81,956","2,251"
기타 외국식,마법주방,(주)마법주방에프앤비,0,0,0,0,0,0,0
