상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
제육대회,제육대회,최은주,한식,..,2020.01.19,031  -  699  -  8942,0  -  0  -  0,20210671,2021.03.10,2021.03.10,"우 : 12913 경기도 하남시 미사강변중앙로 173 202호(망월동, 미사리버에비뉴)",개인,  -  ,363  -  05  -  01486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"12,900",0,0,0,"6,600","3,300","3,000","44,000","56,900","1,500 ",50 ,"22,500 ",2,1
(주)참버굼,참버굼 짓가심가,곽현철,한식,2020.11.19,2020.11.30,0  -  1855  -  2714,02  -  3489  -  4483,20210672,2021.03.10,2021.03.10,우 : 15839 경기도 군포시 군포로565번길 28 지층,법인,134111  -  0566600,840  -  86  -  01906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"4,400",0,0,0,"3,300","1,100",0,"44,505","48,905","1,430 ",66 ,"28,600 ",2,1
(주)일공공코리아,메밀당막국수,마상준,한식,2019.04.01,2019.04.01,031  -  968  -  1009,031  -  968  -  1044,20210673,2021.03.10,2021.03.10,우 : 10325 경기도 고양시 일산동구 위시티로 75 1층 207호,법인,285011  -  0408076,542  -  86  -  01360,0,0,0,0,0,0,"203,567","112,708","90,859","459,941","92,751","80,858",0,0,0,0,0,0,2,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"3,300",0,0,0,0,"3,300",0,"99,000","102,300","1,650 ",99 ,"49,500 ",2,2
놀놀숯닭,강촌닭멱살,최연백,한식,..,2016.11.30,02  -  1899  -  3943,0504  -  348  -  5969,20210661,2021.03.10,2021.03.10,"우 : 21313 인천광역시 부평구 세월천로 35 101, 102호 (청천동, 명성월드프라자)",개인,  -  ,218  -  11  -  66370,0,0,0,0,0,0,"214,752","82,030","132,722","404,860","30,356","28,454","221,319","142,945","78,374","415,209","31,687","29,188",1,0,2020  -  05  -  01,3,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","3,300","64,950","77,050","1,540 ",83 ,"38,500 ",2,1
읍천리382가맹본부,읍천리 382,전재욱,커피,..,2021.01.25,053  -  792  -  0382,0000  -  0000  -  0000,20200376,2020.03.16,2021.03.09,우 : 41915 대구광역시 중구 서성로 99 오피스텔동 1810호,개인,  -  ,212  -  34  -  07654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  02  -  20,16,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"5,500","2,200","2,000","53,350","63,050","1,210 ",66 ,"24,200 ",2,2
(주)에이치앤비푸드,오떡,최인환,분식,2015.12.16,2016.01.01,  -  1661  -  4658,02  -  6925  -  5863,20130258,2013.09.27,2021.03.09,우 : 05676 서울특별시 송파구 가락로 142 4층,법인,110111  -  5919026,432  -  87  -  00251,0,0,0,"3,298,044",0,0,"891,486","594,371","297,115","5,354,349","67,894","62,130","641,383","399,781","241,602","3,914,643","104,861","112,754",1,0,2013  -  10  -  04,23,2,20,7,21,0,16,6,26,0,2,0,  개,예치제,"7,500",0,0,0,"3,300","2,200","2,000","46,904","54,404","1,320 ",66 ,"26,400 ",2,1
(주)빈크,벱하노이(Bep HANOI),이동화 외1,기타 외국식,2020.05.28,2020.05.26,070  -  0000  -  0000,0000  -  0000  -  0000,20210652,2021.03.09,2021.03.09,우 : 42430 대구광역시 남구 봉덕로1길 7 2층,법인,170111  -  0772956,762  -  88  -  01672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017  -  11  -  09,0,0,0,0,1,0,0,0,0,0,0,0,0  개,보험,"19,300",0,0,0,"11,000","3,300","5,000","133,650","152,950","2,145 ",132 ,"85,800 ",2,2
교우,덕수파스타,김민수,서양식,..,2018.09.21,010  -  5006  -  2230,0504  -  494  -  2230,20210393,2021.02.16,2021.03.09,우 : 51495 경상남도 창원시 성산구 마디미로16번길 7 1층 102호,개인,  -  ,711  -  79  -  00178,0,0,0,"302,507",0,0,0,0,0,"349,649",0,0,0,0,0,"125,870",0,0,1,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"10,700",0,0,0,"5,500","2,200","3,000","48,125","58,825","1,650 ",66 ,"33,000 ",2,1
(주)더만듦,잇츠레빗테이블,"이성훈, 김성웅",기타 외식,2016.01.12,2016.02.11,  -  1522  -  3788,02  -  938  -  3788,20210679,2021.03.09,2021.03.09,"우 : 04041 서울특별시 마포구 와우산로19길 21 3층(서교동, 삼진빌딩)",법인,110111  -  5943827,451  -  88  -  00360,0,0,0,0,0,0,"357,115","355,238","1,877","968,647","-9,020","2,401","360,729","361,253",-524,"1,102,200","14,305","19,928",9,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,400",0,0,0,"2,200","2,200","3,000","43,500","50,900","1,200 ",66 ,"24,000 ",2,1
(주)더만듦,오형제떡공방,"이성훈, 김성웅",기타 외식,2016.01.12,2016.02.11,  -  1522  -  3788,02  -  938  -  3788,20210678,2021.03.09,2021.03.09,"우 : 04041 서울특별시 마포구 와우산로19길 21 3층(서교동, 삼진빌딩)",법인,110111  -  5943827,451  -  88  -  00360,0,0,0,0,0,0,"357,115","355,238","1,877","968,647","-9,020","2,401","360,729","361,253",-524,"1,102,200","14,305","19,928",9,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"9,600",0,0,0,"3,300","3,300","3,000","46,500","56,100","1,200 ",66 ,"24,000 ",2,1
(주)더만듦,디저트스튜디오,"이성훈, 김성웅",기타 외식,2016.01.12,2016.02.11,  -  1522  -  3788,02  -  938  -  3788,20210676,2021.03.09,2021.03.09,"우 : 04041 서울특별시 마포구 와우산로19길 21 3층(서교동, 삼진빌딩)",법인,110111  -  5943827,451  -  88  -  00360,0,0,0,0,0,0,"357,115","355,238","1,877","968,647","-9,020","2,401","360,729","361,253",-524,"1,102,200","14,305","19,928",9,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,500",0,0,0,"2,200","3,300","3,000","57,500","66,000","1,200 ",83 ,"30,000 ",2,1
(주)더만듦,서울빙수,"이성훈, 김성웅",아이스크림/빙수,2016.01.12,2016.02.11,  -  1522  -  3788,02  -  938  -  3788,20210677,2021.03.09,2021.03.09,"우 : 04041 서울특별시 마포구 와우산로19길 21 3층(서교동, 삼진빌딩)",법인,110111  -  5943827,451  -  88  -  00360,0,0,0,0,0,0,"357,115","355,238","1,877","968,647","-9,020","2,401","360,729","361,253",-524,"1,102,200","14,305","19,928",9,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,400",0,0,0,"2,200","2,200","3,000","43,500","50,900","1,200 ",66 ,"24,000 ",2,1
(주)더블에스그룹,미스터라멘,김승수,일식,2018.02.09,2018.02.09,02  -  1522  -  5598,02  -  6499  -  0799,20210660,2021.03.09,2021.03.09,우 : 04044 서울특별시 마포구 양화로10길 20 2층(서교동),법인,110111  -  6658285,559  -  81  -  01039,0,0,0,0,0,0,"3,870,621","4,935,011","-1,064,390","1,522,464","-951,009","-939,742","278,106","402,754","-124,648",0,"-174,650","-174,648",6,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"10,500",0,0,0,"3,300","2,200","5,000","46,000","56,500","1,800 ",50 ,"27,000 ",3,1
(주)화합과전진,사생활,"김성훈, 심영근",서양식,2021.02.01,2021.02.01,070  -  5033  -  7759,000  -  0000  -  0000,20210669,2021.03.09,2021.03.09,우 : 08702 서울특별시 관악구 신사로14길 19 지하1층(신림동),법인,110111  -  7768744,353  -  87  -  02000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021  -  02  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"5,500","5,500","2,000","79,300","92,300","1,650 ",99 ,"49,500 ",2,1
원앤원(주),박가부대,박천희,한식,1998.01.05,1998.03.02,02  -  3408  -  2000,02  -  497  -  1133,20080500020,2008.07.25,2021.03.09,우 : 31076 충청남도 천안시 서북구 번영로 725 (업성동 167),법인,110111  -  1499684,218  -  81  -  22069,0,0,0,0,0,0,"55,746,172","19,352,429","36,393,743","66,350,138","1,615,236","1,265,233","54,811,598","19,683,088","35,128,510","69,380,203","100,541","2,790,383",6,0,2008  -  07  -  14,0,0,0,0,10,16,0,4,11,17,0,6,3  개,예치제,"16,200",0,0,1,"7,700","5,500","3,000","91,793","107,993","1,650 ",99 ,"49,500 ",1,1
원앤원(주),원할머니,박천희,한식,1998.01.05,1998.03.02,02  -  3408  -  2000,02  -  497  -  1133,20080500019,2008.07.25,2021.03.09,우 : 31076 충청남도 천안시 서북구 번영로 725 (업성동 167),법인,110111  -  1499684,218  -  81  -  22069,0,0,0,0,0,0,"55,746,172","19,352,429","36,393,743","66,350,138","1,615,236","1,265,233","54,811,598","19,683,088","35,128,510","69,380,203","100,541","2,790,383",6,0,1991  -  08  -  01,0,0,0,0,55,26,0,12,15,28,0,17,3  개,예치제,"16,200",0,0,1,"7,700","5,500","3,000","98,921","115,121","1,540 ",99 ,"46,200 ",1,1
"(주)일구팔사에프엔씨(1984 F&C Co.,Ltd.)",백반집9첩반상,김종환,한식,2020.11.13,2021.01.08,  -  1644  -  0181,00  -  000  -  0000,20210653,2021.03.09,2021.03.09,우 : 48079 부산광역시 해운대구 양운로 120-1 2층,법인,230111  -  0341146,118  -  86  -  01997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  07  -  17,9,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000",0,"10,800",0 ,33 ,0 ,2,1
(주)더블유스타일,WSTYLE BAKERY CAFE,우경수,제과제빵,2019.06.25,2019.07.17,031  -  263  -  0435,031  -  264  -  0435,20210650,2021.03.09,2021.03.09,우 : 16802 경기도 용인시 수지구 동천로 305 4층(동천동),법인,134511  -  0400090,496  -  88  -  01509,0,0,0,0,0,0,"511,894","391,284","120,610","372,287","33,287","20,610",0,0,0,0,0,0,3,0,2021년 시작 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"39,000",0,0,0,"11,000","22,000","6,000","268,950","307,950","2,750 ",99 ,"82,500 ",2,1
(주)더블유스타일,WSTYLE BAGLE,우경수,제과제빵,2019.06.25,2019.07.17,02  -  263  -  0435,031  -  264  -  0435,20210649,2021.03.09,2021.03.09,우 : 16802 경기도 용인시 수지구 동천로 305 4층(동천동),법인,134511  -  0400090,496  -  88  -  01509,0,0,0,0,0,0,"511,894","391,284","120,610","372,287","33,287","20,610",0,0,0,0,0,0,3,0,2021년 시작 예정입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"39,000",0,0,0,"11,000","22,000","6,000","235,950","274,950","2,750 ",99 ,"82,500 ",2,1
에스씨(sc)푸드,뚝딱짜글이,최영광,한식,..,2020.11.30,02  -  498  -  3340,  -    -  ,20210668,2021.03.09,2021.03.09,우 : 05015 서울특별시 광진구 능동로13길 69 2층(화양동),개인,  -  ,292  -  16  -  01690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  11  -  30,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,"5,500",0,0,"15,400","20,900","1,100 ",17 ,"5,500 ",3,2
(주)주앤파트너스,강민주의 들밥,강민주,한식,2020.03.16,2020.03.30,031  -  336  -  9926,031  -  336  -  9927,20210646,2021.03.09,2021.03.09,우 : 17039 경기도 용인시 처인구 양지면 한터로 250 -,법인,134411  -  0093441,456  -  81  -  01730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  04  -  29,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"6,600","4,400","3,000","182,050","196,050","1,980 ",165 ,"99,000 ",2,1
아싸라비야매운떡볶이,아싸라비야 매운떡볶이,연인옥,분식,..,2012.12.17,042  -  285  -  1031,00  -  0000  -  0000,20200824,2020.07.07,2021.03.09,우 : 34897 대전광역시 중구 유천로 102 1층(유천동),개인,  -  ,305  -  31  -  70929,0,0,0,0,0,0,0,0,0,"84,056",0,0,0,0,0,"67,857",0,0,1,0,2020  -  11  -  27,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"4,400",0,0,0,"1,100","3,300",0,"56,100","60,500","1,320 ",50 ,"19,800 ",3,1
(주)쌔미푸드,카페쌔미(CAFE SAMMIE),"윤서영, 고순환",기타 외식,2020.10.06,2020.10.19,02  -  6376  -  5090,02  -  6499  -  0502,20210645,2021.03.09,2021.03.09,"우 : 17006 경기도 용인시 기흥구 동백중앙로 191 8층 에이8170호(중동, 씨티프라자)",법인,134511  -  0479946,879  -  88  -  01887,"28,153","34,904","-6,751","14,218","-16,752","-16,750",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  23,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"24,300",0,0,0,"12,100","2,200","10,000","90,100","114,400","2,200 ",50 ,"33,000 ",2,1
(주)더블유스타일,WSTYLE DONUTS,우경수,제과제빵,2019.06.25,2019.07.17,031  -  263  -  0435,031  -  264  -  0435,20210648,2021.03.09,2021.03.09,우 : 16802 경기도 용인시 수지구 동천로 305 4층(동천동),법인,134511  -  0400090,496  -  88  -  01509,0,0,0,0,0,0,"511,894","391,284","120,610","372,287","33,287","20,610",0,0,0,0,0,0,3,0,2021년 시작예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"39,000",0,0,0,"11,000","22,000","6,000","164,450","203,450","2,200 ",99 ,"66,000 ",2,1
케익CTC,카페더치즈케익,김소의,제과제빵,..,2015.07.30,031  -  459  -  0700,031  -  459  -  6164,20200780,2020.06.25,2021.03.09,우 : 15850 경기도 군포시 고산로 166 제103동 10층 1010호,개인,  -  ,588  -  65  -  00057,0,0,0,0,0,0,"1,114,225","899,825","214,400","1,361,844","124,749","129,835","558,913","470,496","88,417","1,236,141","124,749","129,835",1,0,2015  -  12  -  17,3,0,0,0,2,0,0,0,3,0,0,0,0  개,예치제,"11,000",0,0,0,"7,700","3,300",0,"130,790","141,790","3,080 ",66 ,"61,600 ",2,1
(주)한마당,칼국수한마당,한승양,한식,2019.03.15,2019.03.23,02  -  1588  -  4354,0  -  0  -  0,20190714,2019.07.19,2021.03.09,우 : 17088 경기도 용인시 기흥구 지삼로107번길 3-45 (지곡동),법인,131111  -  0548461,670  -  81  -  01262,0,0,0,0,0,0,"49,010","29,461","19,549","39,181","14,548","14,549",0,0,0,0,0,0,1,0,2019  -  03  -  24,0,0,0,0,8,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","42,020","52,820","1,870 ",40 ,"22,440 ",3,2
(주)진담,족발보감,전용준,한식,2020.11.23,2020.11.24,02  -  1599  -  9058,02  -  983  -  3655,20210667,2021.03.09,2021.03.09,우 : 01170 서울특별시 강북구 도봉로 193 305호,법인,110111  -  7692274,824  -  87  -  01745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 준비중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"17,300",0,0,0,"11,000","3,300","3,300","41,250","58,850","1,650 ",33 ,"16,500 ",2,2
(주)다빈푸드,숭의면옥,고혁진,한식,2018.06.26,2018.06.26,032  -  887  -  6666,032  -  232  -  5777,20210642,2021.03.09,2021.03.09,우 : 21946 인천광역시 연수구 청량로155번길 6 지하1층,법인,120111  -  0944399,806  -  81  -  01105,0,0,0,0,0,0,"128,783","196,220","-67,437","93,992","-95,667","-96,466","29,030",0,"29,030",0,"-1,519",-969,1,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"7,700","3,300","3,300","73,700","88,000","1,320 ",99 ,"39,600 ",1,1
(주)에스앤켄,가우초(Gaucho)곱창전골,강병철,기타 외식,2020.09.29,2020.10.19,070  -  7576  -  0392,070  -  7576  -  0398,20210666,2021.03.09,2021.03.09,우 : 06221 서울특별시 강남구 테헤란로 230 14층,법인,110111  -  7539557,890  -  86  -  02180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 개시전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"26,500",0,0,0,"11,000","5,500","10,000","98,000","124,500","2,000 ",66 ,"40,000 ",5,1
(주)알유디에이,국민파스타,정진우,서양식,2020.08.28,2020.09.01,032  -  432  -  7500,0  -  0  -  0,20210656,2021.03.09,2021.03.09,우 : 22734 인천광역시 서구 청라라임로138번길 15-1 1층 101호(청라동),법인,120111  -  1095860,537  -  88  -  01722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  01  -  01,18,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,"3,300","2,200","2,200","15,400","23,100","1,100 ",20 ,"6,600 ",2,2
(주)테이스티브라더스,덮밥 장사장,이윤향,기타 외식,2020.07.22,2020.07.22,02  -  6439  -  3228,  -    -  ,20210655,2021.03.08,2021.03.08,"우 : 06083 서울특별시 강남구 영동대로 602 6층 N037호(삼성동, 삼성동미켈란 107)",법인,110111  -  7563053,763  -  81  -  01962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  02  -  06,3,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"7,700","3,300","3,000","36,300","50,300","1,540 ",50 ,"23,100 ",2,1
그놈들컴퍼니,그놈포차,이대겸,한식,..,2020.03.26,051  -  1688  -  9257,  -    -  ,20190195,..,2021.03.08,우 : 48117 부산광역시 해운대구 달맞이길65번길 100 101호,개인,  -  ,777  -  03  -  01717,0,0,0,"127,838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  03  -  24,10,0,5,1,11,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","64,680","75,480","1,760 ",66 ,"35,200 ",2,1
모두프레시(주),삼시집밥,황태영,한식,2020.11.12,2020.12.01,00  -  1670  -  1977,00  -  000  -  0000,20210640,2021.03.08,2021.03.08,우 : 16531 경기도 수원시 영통구 중부대로246번길 13 1층(매탄동),법인,135811  -  0405861,424  -  86  -  01908,0,0,0,"177,115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,400",0,0,0,"3,300","1,100","1,000","29,150","34,550","1,650 ",26 ,"13,200 ",2,2
(주)플라잉스팍스,젤라킹,유정희,기타 외식,2018.05.15,2018.05.15,02  -  322  -  5458,  -    -  ,20161279,2016.12.28,2021.03.08,우 : 06211 서울특별시 강남구 테헤란로 310 902호,법인,110111  -  6751138,836  -  86  -  01023,0,0,0,0,0,0,"482,028","137,418","344,610","138,644","-55,222","-55,997","229,007","128,399","100,608","59,145",-158,607,1,0,가맹계약 체결 전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"6,500",0,0,0,"3,300","2,200","1,000","71,940","78,440","2,200 ",33 ,"22,000 ",2,1
(주)정인,수셰프치킨&튀김(수셰프치킨앤튀김),최석인,치킨,2020.04.10,2020.04.10,02  -  555  -  0523,02  -  555  -  0949,20210651,2021.03.08,2021.03.08,우 : 06059 서울특별시 강남구 언주로136길 27 3층,법인,110111  -  7455573,394  -  86  -  01946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  08  -  10,2,0,0,0,0,0,0,0,0,0,0,0,0  개,해당없음,0,0,0,0,"3,300",660,0,"18,130","22,090",0 ,17 ,0 ,2,1
(주)저스트쿠킹,저스트텐동,이다원. 이광민,일식,2020.04.02,2020.04.06,02  -  1668  -  3677,  -    -  ,20200673,2020.06.02,2021.03.08,우 : 03991 서울특별시 마포구 연남로3길 51 2층,법인,110111  -  7446051,135  -  88  -  01680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"34,700",0,0,0,"22,000","7,700","5,000","78,350","113,050","2,475 ",66 ,"49,500 ",2,1
(주)한국창업경제연구소,쁘띠앤아모르,장정용,주점,2014.04.09,2014.04.30,  -  1600  -  1942,0504  -  841  -  1600,20210654,2021.03.08,2021.03.08,우 : 01414 서울특별시 도봉구 마들로11가길 13-6 501호(창동),법인,110111  -  5387421,217  -  81  -  44702,0,0,0,0,0,0,"218,764","396,549","-177,785","378,995","-55,205","-57,640","224,304","344,449","-120,145","356,707","-60,891","-58,996",6,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,900",0,0,0,"7,700","2,200",0,"80,850","90,750","1,650 ",99 ,"49,500 ",2,2
99플레이트레시피,착하닭,이희진,치킨,..,2016.03.09,010  -  8961  -  0882,  -    -  ,20210620,2021.03.05,2021.03.05,우 : 42648 대구광역시 달서구 야외음악당로41안길 35 1층,개인,  -  ,166  -  05  -  00343,0,0,0,0,0,0,"28,043","4,588","23,455","353,669","27,902","32,077","55,166","48,788","6,378","238,274","30,493","27,954",1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,500",0,0,0,"3,300","2,200","5,000","33,610","44,110","1,000 ",66 ,"20,000 ",2,2
(주)에쓰와이프랜차이즈,갑족발,김성윤,한식,2007.03.02,2007.03.02,02  -  1833  -  4805,02  -  3012  -  0710,20200955,2020.07.31,2021.03.05,우 : 05807 서울특별시 송파구 송파대로20길 10 2층(문정동),법인,110111  -  3629750,215  -  87  -  00414,0,0,0,0,0,0,"4,820,333","2,708,477","2,111,856","6,546,932","100,516","12,377","4,665,512","2,566,033","2,099,479","8,020,950","272,403","231,014",7,0,가맹사업 준비 중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,800",0,0,0,"5,500","3,300","1,000","44,781","54,581","1,760 ",50 ,"26,400 ",2,1
(주)에쓰와이프랜차이즈,이백장돈가스,김성윤,분식,2007.03.02,2007.03.02,02  -  1833  -  4805,02  -  3012  -  0710,20191167,2019.11.11,2021.03.05,우 : 05807 서울특별시 송파구 송파대로20길 10 2층(문정동),법인,110111  -  3629750,215  -  87  -  00414,0,0,0,0,0,0,"4,820,333","2,708,477","2,111,856","6,546,932","100,516","12,377","4,665,512","2,566,033","2,099,479","8,020,950","272,403","231,014",8,0,2019  -  08  -  01,0,0,0,0,35,0,0,0,0,0,0,0,0  개,보험,"9,800",0,0,0,"5,500","3,300","1,000","43,131","52,931","1,650 ",50 ,"24,750 ",2,1
카페우드진,카페 우드진,김한이,커피,..,2018.07.16,02  -  6989  -  8060,  -    -  ,20201501,2020.11.10,2021.03.05,"우 : 07802 서울특별시 강서구 마곡중앙6로 45 1층 113호(마곡동, 리더스퀘어마곡)",개인,  -  ,401  -  36  -  00430,0,0,0,"339,732",0,0,0,0,0,"269,462",0,0,0,0,0,"64,137",0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"8,700",0,0,0,"5,500","2,200","1,000","46,340","55,040","1,870 ",43 ,"24,310 ",2,1
(주)명륜당,명륜정육식당,도선애,한식,2012.06.01,2012.06.15,02  -  1566  -  3607,02  -  508  -  1888,20210254,2021.01.28,2021.03.05,우 : 05829 서울특별시 송파구 중대로12길 6 2층,법인,110111  -  4882373,108  -  86  -  01535,0,0,0,0,0,0,"40,858,766","16,954,256","23,904,510","187,729,452","29,417,963","22,474,837","5,089,127","3,659,455","1,429,672","23,383,256","2,045,359","1,741,115",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"1,650",0,0,0,"1,320",330,330,"15,092","17,072",165 ,132 ,"6,600 ",3,1
(주)명륜당,팔팔인생해장,도선애,한식,2012.06.01,2012.06.15,  -  1566  -  3607,02  -  508  -  1888,20210099,2021.01.14,2021.03.05,우 : 05829 서울특별시 송파구 중대로12길 6 2층,법인,110111  -  4882373,108  -  86  -  01535,0,0,0,0,0,0,"40,858,766","16,954,256","23,904,510","187,729,452","29,417,963","22,474,837","5,089,127","3,659,455","1,429,672","23,383,256","2,045,359","1,741,115",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"101,200","110,000",198 ,83 ,"4,950 ",3,1
(주)놀부,놀부유황오리진흙구이,안세진,한식,1990.01.03,1990.01.03,02  -  1577  -  6877,031  -  720  -  9791,20100100014,2010.01.07,2021.03.05,우 : 13426 경기도 성남시 중원구 도촌로8번길 30 놀부빌딩,법인,110111  -  0667167,112  -  81  -  22058,0,0,0,0,0,0,"66,280,730","39,807,368","26,473,362","71,633,984","116,397","-7,573,829","77,913,777","43,912,794","34,000,983","86,712,453","-1,411,283","-22,031,115",27,0,1999  -  12  -  01,0,0,0,0,0,0,0,0,0,1,0,0,0  개,보험,"32,000",0,0,0,"11,000","5,500","10,000","208,780","235,280","1,650 ",231 ,"115,500 ",3,3
