상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
라온우리협동조합,수준이다른닭발과곱창,권성훈,한식,2019.10.28,2019.10.28,070  -  4136  -  8410,032  -  584  -  8410,20191244,2019.11.25,2020.07.06,우 : 06543 서울특별시 서초구 사평대로 335(반포동) 504-1호,법인,110151  -  0097013,441  -  81  -  01548,"27,457,758","14,057,210","13,400,548",0,0,"-11,599,452",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2019  -  11  -  25,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,500",0,0,0,"3,300","2,200",0,"25,000","30,500","1,320 ",33 ,"13,200 ",2,1
(주)더브로즈,날으는 영계찜닭,"황인성, 오성우",한식,2019.11.22,2019.12.02,02  -  1544  -  9235,070  -  4855  -  3469,20200456,2020.04.02,2020.07.06,우 : 10212 경기도 고양시 일산서구 덕이로 187 비1층(덕이동),법인,285011  -  0426606,760  -  86  -  01691,"25,857","2,638","23,219",0,"-1,780","-1,780",0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹계약체결 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"6,600",0,0,0,"5,500","1,100",0,"46,200","52,800","2,200 ",33 ,"22,000 ",2,1
(주)더브로즈,무쇠쫄갈비,"황인성, 오성우",한식,2019.11.22,2019.12.02,02  -  1544  -  9235,070  -  4855  -  3469,20200457,2020.04.02,2020.07.06,우 : 10212 경기도 고양시 일산서구 덕이로 187 비1층(덕이동),법인,285011  -  0426606,760  -  86  -  01691,"25,857","2,638","23,219",0,"-1,780","-1,780",0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹계약 체결 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,500",0,0,0,"11,000","5,500",0,"78,100","94,600","1,650 ",99 ,"49,500 ",2,1
(주)하남에프앤비,미사리스테이크,장보환,기타 외식,2012.05.23,2012.06.05,080  -  567  -  9292,031  -  796  -  2414,20180930,2018.09.10,2020.07.06,우 : 12932 경기도 하남시 덕풍로 61 (덕풍동),법인,135711  -  0089302,126  -  86  -  52672,"10,304,887","2,542,024","7,762,863","18,224,903","1,531,982","1,549,231","13,339,322","7,025,690","6,313,632","21,969,186","1,329,658","2,877,743","15,845,993","9,910,105","5,935,888","22,911,054","2,182,650","1,076,819",2,0,2018  -  03  -  26,1,0,0,0,1,0,0,0,0,0,0,0,0  개,보험,"32,000",1,0,0,"16,500","5,500","10,000","137,415","169,415","2,979 ",89 ,"80,433 ",2,0
(주)하남에프앤비,하남돼지집,장보환,한식,2012.05.23,2012.06.05,080  -  567  -  9292,031  -  796  -  2414,20130100056,2013.02.07,2020.07.06,우 : 12932 경기도 하남시 덕풍로 61 (덕풍동),법인,135711  -  0089302,126  -  86  -  52672,"10,304,887","2,542,024","7,762,863","18,224,903","1,531,982","1,549,231","13,339,322","7,025,690","6,313,632","21,969,186","1,329,658","2,877,743","15,845,993","9,910,105","5,935,888","22,911,054","2,182,650","1,076,819",2,0,2012  -  06  -  05,6,35,0,7,24,18,3,8,25,0,17,16,0  개,보험,"32,000",1,0,0,"16,500","5,500","10,000","125,500","157,500","1,700 ",132 ,"68,000 ",2,0
(주)덕,김대표 김밥,이범석,분식,2015.10.01,2015.10.01,031  -  911  -  7975,031  -  911  -  7976,20160564,2016.06.17,2020.07.06,"우 : 10381 경기도 고양시 일산서구 중앙로 1576, 401호 (대화동, 태진프라자)",법인,285011  -  0306189,374  -  88  -  00215,"111,410","59,892","51,518","432,250","476,309",453,"100,676","49,611","51,065","513,472","3,156","1,510","99,471","49,916","49,555","693,423","25,140","25,053",1,0,2016  -  09  -  21,0,0,0,0,0,0,1,0,5,0,0,0,0  개,예치제,"9,700",0,0,0,"5,500","2,200","2,000","56,100","65,800","1,650 ",50 ,"24,750 ",2,2
라온우리협동조합,수준이다른몬스터떡볶이,권성훈,분식,2019.10.28,2019.10.28,070  -  4136  -  8410,032  -  584  -  8410,20191243,2019.11.25,2020.07.06,우 : 06543 서울특별시 서초구 사평대로 335(반포동) 504-1호,법인,110151  -  0097013,441  -  81  -  01548,"27,457,758","14,057,210","13,400,548",0,0,"-11,599,452",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2019  -  11  -  25,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,500",0,0,0,"3,300","2,200",0,"25,000","30,500","1,320 ",33 ,"13,200 ",2,1
(주)라파미코,닐리스(Nilli's),조우신,서양식,2005.08.10,2005.09.01,031  -  703  -  2442,031  -  703  -  2443,20150890,2015.09.18,2020.07.06,우 : 12774 경기도 광주시 오포읍 봉골길 65 -,법인,131111  -  0146546,129  -  81  -  88155,"1,103,148","608,835","494,313","1,014,659","-105,162","-98,672","1,213,335","580,350","632,985","1,836,164","1,216","88,245","1,342,572","647,832","694,740","2,108,841","-207,482","181,190",1,0,2015  -  11  -  02,1,0,1,0,3,0,2,0,3,0,2,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","5,000","181,940","195,740","1,815 ",165 ,"90,750 ",2,1
(주)웰푸드컴퍼니,곱분이 곱창,홍승희,한식,2016.03.28,2016.04.01,00  -  1899  -  7367,031  -  528  -  3435,20180600,2018.06.25,2020.07.06,우 : 12113 경기도 남양주시 별내중앙로 26 904호,법인,284111  -  0155105,133  -  81  -  43803,"746,111","212,461","533,650","3,171,987","470,225","398,318","191,719","56,388","135,331","867,169","1,906","5,451","197,268","67,388","129,880","1,472,494","126,049","121,345",2,0,2018  -  08  -  17,43,0,6,1,6,0,0,0,0,0,0,0,0  개,예치제,"11,000",0,0,0,"7,700","3,300",0,"47,740","58,740","1,650 ",50 ,"24,750 ",2,1
(주)위너에프앤비,코페아커피,이도영,커피,2018.02.21,2018.02.21,02  -  6463  -  2929,02  -  6238  -  4772,20171521,2017.12.18,2020.07.06,"우 : 04782 서울특별시 성동구 아차산로 92 1073호(성수동2가, 광명타워)",법인,110111  -  6664828,175  -  87  -  00979,"43,854","133,947","-90,093","46,971","-43,448","-43,438","34,327","80,981","-46,654","59,893","-51,669","-51,654",0,0,0,0,0,0,1,0,2018  -  03  -  08,0,1,0,0,3,0,0,0,0,0,0,0,0  개,예치제,"21,000",0,0,0,"8,800","2,200","10,000","176,000","197,000","2,750 ",83 ,"68,750 ",2,2
(주)푸드감동을주다,쉐프밀(chefmeal),"허준,황인호",한식,2011.11.09,2011.11.11,02  -  2601  -  8277,02  -  2601  -  8278,20120100109,2012.03.21,2020.07.06,"우 : 07802 서울특별시 강서구 공항대로 227 518호(마곡동, 마곡센트럴타워1)",법인,110111  -  4724806,106  -  86  -  82298,"597,637","453,105","144,532","2,702,250","-124,630","-108,155","659,249","406,563","252,686","2,779,949","-67,176","-66,618","647,090","327,785","319,305","2,410,940",134,"2,997",1,0,2012  -  01  -  01,0,1,0,0,0,2,0,0,4,1,0,0,0  개,예치제,"14,000",0,0,0,"8,800","2,200","3,000","86,900","100,900","1,870 ",66 ,"37,400 ",2,1
오토카페(AUTOCAFE),오토카페 (AUTO CAFE),황종하,커피,..,2020.06.01,042  -  1599  -  7992,  -    -  ,20200818,2020.07.04,2020.07.04,우 : 34658 대전광역시 동구 계족로 170 1층 (대동),개인,  -  ,206  -  55  -  52805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  06  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,0,0,0,0,0,0,0,"58,850","58,850","4,950 ",13 ,"19,800 ",2,3
싱싱난리부르스5000냥,싱싱난리부르스,김길우,기타 외식,..,2016.11.07,02  -  0000  -  0000,0000  -  0000  -  0000,20200817,2020.07.04,2020.07.04,우 : 42691 대구광역시 달서구 장기로 297 1층,개인,  -  ,440  -  22  -  00291,0,0,0,"240,039",0,0,0,0,0,"255,308",0,0,0,0,0,"226,642",0,0,1,0,2015  -  08  -  11,1,7,0,1,0,2,1,1,8,2,0,1,0  개,예치제,"7,500",0,0,0,"3,300","2,200","2,000","64,900","72,400","1,430 ",99 ,"42,900 ",2,2
일품백송칼국수,일백송칼국수,이재원,분식,..,2008.07.09,02  -  466  -  2090,02  -  2297  -  4498,20170855,2017.07.28,2020.07.03,우 : 04744 서울특별시 성동구 고산자로12길 1-1 (행당동),개인,  -  ,206  -  23  -  67952,"245,282","202,754","42,528","525,039","41,562","43,493","63,180","90,145","-26,965","346,973","29,189","27,708","72,365","51,638","20,727","280,038","15,157","17,418",1,0,2020  -  06  -  25,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,500",0,0,0,"5,500",0,"2,000","40,850","48,350","1,650 ",33 ,"16,500 ",2,2
노랑고래푸드,노랑고래찹쌀꽈배기,심수연,제과제빵,..,2017.11.01,032  -  572  -  5434,  -    -  ,20190313,2019.04.09,2020.07.03,우 : 21060 인천광역시 계양구 계양문화로 119 102동 606호,개인,  -  ,536  -  05  -  00839,"54,670","32,200","22,470","488,294","30,469","30,469",0,0,0,"382,083",0,0,0,0,0,"42,982",0,0,1,0,2019  -  01  -  09,19,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,800",0,0,0,"5,500","3,300",0,"24,200","33,000","2,063 ",26 ,"16,500 ",2,2
피자얌,트리2790(TREE2790),박영만,기타 외식,..,2003.08.26,032  -  885  -  1447,032  -  881  -  1191,20190829,2019.08.13,2020.07.03,"우 : 22178 인천광역시 미추홀구 장천로 48 ,1층",개인,  -  ,121  -  11  -  24682,"108,645","49,662","58,983","886,233","32,297","43,454","134,009","63,931","70,078","921,436","46,208","55,286","131,394","54,150","77,244","930,374","65,985","70,105",2,0,가맹사업 개시 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,400",0,0,0,"3,300","1,100","1,000","38,500","43,900","1,650 ",50 ,"24,750 ",2,2
쭈꾸미도사,쭈꾸미도사,이민호,한식,..,2018.04.23,02  -  488  -  0523,070  -  7966  -  5023,20190078,2019.01.24,2020.07.03,우 : 05379 서울특별시 강동구 천호대로158길 9 1층(성내동),개인,  -  ,106  -  21  -  17634,"41,446","16,211","25,235","683,780","49,743","59,073","32,399","9,438","22,961","278,227","21,290","24,961",0,0,0,0,0,0,1,1,2019  -  04  -  01,7,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,000",0,0,0,"7,700","3,300","5,000","49,500","65,500","1,100 ",66 ,"22,000 ",2,1
신복관,신복관,박재표,기타 외식,..,2014.05.30,02  -  1688  -  6098,000  -  0000  -  0000,20151174,2015.11.27,2020.07.03,"우 : 21995 인천광역시 연수구 해돋이로 110 (송도동, 은진프라자)",개인,  -  ,131  -  36  -  31072,"58,894","49,040","9,854","687,433","54,292","62,884","55,469","291,999","-236,530","797,330","93,774","93,669","44,767","44,517",250,"855,612","105,735","109,866",1,0,2015  -  08  -  01,3,0,0,0,8,0,1,1,4,0,1,0,0  개,예치제,"12,000",0,0,0,"7,000","3,000","2,000","79,000","91,000","1,500 ",99 ,"45,000 ",2,1
(주)옹아리제이에스유통,옹아리벌교꼬막,윤종수,한식,2018.11.16,2018.11.21,02  -  1899  -  8409,02  -  424  -  8772,20181321,2018.12.17,2020.07.03,"우 : 05718 서울특별시 송파구 송파대로28길 24 1307(가락동, 밀리아나2차오피스텔)",법인,110111  -  6928638,705  -  81  -  01200,0,0,0,0,0,0,"179,439","64,840","114,599","112,327","15,677","14,600",0,0,0,0,0,0,1,0,2019  -  01  -  15,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"18,200",0,0,0,"9,900","3,300","5,000","88,000","106,200","1,650 ",99 ,"49,500 ",2,2
만호F&B,돼지의손맛,김성일,기타 외식,..,2019.02.13,00  -  1577  -  1583,000  -  000  -  0000,20200820,2020.07.03,2020.07.03,"우 : 15884 경기도 군포시 송부로49번길 15 ,105동1903호(도마교동, 금강펜테리움센트럴파크1차)",개인,  -  ,133  -  35  -  00748,0,0,0,"58,441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2020  -  06  -  30,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"17,300",0,0,0,"11,000","3,300","3,000","66,000","83,300","1,980 ",66 ,"39,600 ",2,2
(주)대세에프엔비,육첩반상,김준혁,한식,2015.06.15,2015.06.19,  -  1670  -  6784,02  -  6455  -  4463,20170784,2017.07.05,2020.07.03,"우 : 08378 서울특별시 구로구 디지털로34길 43 505호(구로동, 코오롱싸이언스밸리1차)",법인,110111  -  5752947,707  -  88  -  00152,"2,309,922","1,947,349","362,573","8,216,827","108,274","97,621","1,127,852","912,901","214,951","5,069,818","429,248","379,450","284,888","446,388","-161,500","540,188","-119,260","-116,983",1,0,2017  -  05  -  30,4,0,1,1,6,1,1,0,3,0,0,0,0  개,예치제,"10,700",0,0,0,"5,500","2,200","3,000","100,320","111,020","1,980 ",79 ,"47,520 ",2,2
콕에프씨,통닭왕,김상호,치킨,..,2018.03.26,02  -  557  -  9251,0504  -  236  -  4422,20200834,2020.07.03,2020.07.03,우 : 12986 경기도 하남시 초이로92번길 50 콕 에프씨,개인,  -  ,229  -  13  -  02195,0,0,0,"82,857",0,0,0,0,0,"67,978",0,0,0,0,0,0,0,0,1,0,가맹사업 미개시,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"9,700",0,0,0,"5,500","2,200","2,000","25,450","35,150","1,500 ",33 ,"15,000 ",2,2
(주)숲풀림식품,마포껍데기,이재영,한식,2006.07.06,2006.07.06,02  -  1588  -  3315,031  -  877  -  7941,20200819,2020.07.03,2020.07.03,우 : 11517 경기도 양주시 백석읍 권율로1203번길 8-47 1층,법인,110111  -  3489310,110  -  81  -  75466,"18,886,041","15,331,418","3,554,623","17,461,991","878,525","433,411","16,378,192","13,256,979","3,121,213","22,030,701","1,545,310","1,241,837","10,319,282","8,410,517","1,908,765","25,807,202","1,673,379","1,306,958",3,0,2019  -  08  -  10,3,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,000",0,0,0,"5,000","2,000","2,000","55,000","64,000","2,200 ",50 ,"33,000 ",2,2
에스디에이치푸드,손군부대찌개,손동호,한식,..,2017.09.27,02  -  22  -  4741,0  -  0  -  0,20190110,2019.02.01,2020.07.03,우 : 22240 인천광역시 미추홀구 경원대로716번길 64 101호(관교동),개인,  -  ,339  -  21  -  00484,0,0,0,"174,909",0,0,0,0,0,"10,946",0,0,0,0,0,0,0,0,1,0,2018  -  12  -  31,4,0,0,0,4,0,0,0,0,0,0,0,0  개,예치제,"9,700",0,0,0,"5,500","2,200","2,000","79,200","88,900","1,540 ",99 ,"46,200 ",3,1
(주)우분트,일품양평해장국,이권효,한식,2014.02.21,2014.02.21,02  -  1577  -  0946,031  -  901  -  1107,20180410,2018.04.30,2020.07.03,"우 : 10447 경기도 고양시 일산동구 장백로 56 405-1호 (백석동, 크리스탈빌딩)",법인,284911  -  0123891,141  -  81  -  39713,"1,490,013","891,145","598,868","2,025,703","122,079","107,724","756,572","265,428","491,144","1,381,243","106,911","92,640","687,132","288,629","398,503","2,005,722","161,134","159,650",2,0,2018  -  01  -  01,30,5,0,3,22,0,0,0,0,0,0,0,0  개,예치제,"18,500",0,0,0,"11,000","5,500","2,000","44,660","63,160","1,650 ",50 ,"24,750 ",2,1
(주)우분트,해장꾹이,이권효,한식,2014.02.21,2014.02.21,02  -  1577  -  0946,031  -  901  -  1107,20160175,2016.02.26,2020.07.03,"우 : 10447 경기도 고양시 일산동구 장백로 56 405-1호 (백성동, 크리스탈빌딩)",법인,284911  -  0123891,141  -  81  -  39713,"1,490,013","891,145","598,868","2,025,703","122,079","107,724","756,572","265,428","491,144","1,381,243","106,911","92,640","687,132","288,629","398,503","2,005,722","161,134","159,650",2,0,2015  -  10  -  29,5,0,0,0,1,0,1,0,3,0,1,0,0  개,예치제,"16,300",0,0,0,"11,000","3,300","2,000","124,300","140,600","1,500 ",165 ,"75,000 ",2,1
에스엠푸드,제주고깃집,박수용,한식,..,2010.05.14,02  -  900  -  1540,02  -  955  -  1540,20140948,2014.10.07,2020.07.03,"우 : 01309 서울특별시 도봉구 도봉로159길 19 (도봉동, 1층)",개인,  -  ,210  -  34  -  73992,"17,293","9,836","7,457","1,010,344","60,434","55,417","50,374","37,835","12,539","903,460","59,058","52,632","80,250","21,343","58,907","857,449","42,590","39,795",1,0,2014  -  01  -  01,2,0,0,0,2,0,0,0,2,0,0,1,0  개,예치제,"10,700",0,0,0,"5,500","2,200","3,000","80,850","91,550","1,650 ",99 ,"49,500 ",2,2
(주)용감한사람들,압구정 봉구비어,김규완,주점,2013.07.25,2013.10.01,051  -  982  -  0904,051  -  816  -  1266,20120300082,2012.12.04,2020.07.03,우 : 48058 부산광역시 해운대구 센텀서로 30 케이엔엔타워 1603호,법인,180111  -  0870899,605  -  86  -  23762,"4,406,042","1,519,444","2,886,598","1,224,433","187,701","217,261","4,454,113","1,784,776","2,669,337","873,093","94,938","118,190","4,613,906","1,837,989","2,775,917","2,304,442","1,040,285","1,032,150",2,0,2012  -  09  -  26,13,0,73,37,3,0,46,16,320,8,47,44,0  개,예치제,"6,500",0,0,0,"3,300","2,200","1,000","61,600","68,100","2,420 ",50 ,"36,300 ",1,1
(주)케이디코리아,코젤다크하우스(KOZELDARKHAUS),장현분,주점,2013.09.12,2013.09.23,02  -  6713  -  0910,02  -  6713  -  0911,20150509,2015.06.18,2020.07.03,우 : 07616 서울특별시 강서구 방화대로21길 72 범천빌딩 1층,법인,110111  -  5226330,113  -  86  -  75776,"131,592","39,512","92,080","483,704","9,691","13,060","146,520","67,501","79,019","477,364","37,646","39,548","79,558","40,087","39,471","348,412","13,824","13,461",1,0,2013  -  09  -  25,4,0,1,1,6,0,1,0,4,2,0,2,0  개,예치제,"13,200",0,0,0,"11,000","2,200",0,"86,500","99,700","1,500 ",99 ,"45,000 ",1,1
알로하포케,알로하포케,김지후,기타 외국식,..,2016.05.27,02  -  511  -  9183,02  -  6085  -  1216,20160754,2016.08.03,2020.07.03,우 : 06046 서울특별시 강남구 논현로131길 24 1층 101호(논현동),개인,  -  ,728  -  04  -  00386,0,0,0,"303,581",0,0,0,0,0,"290,433",0,0,0,0,0,"189,669",0,0,1,0,2016  -  11  -  17,0,0,0,0,0,0,0,0,1,0,0,0,0  개,예치제,"16,000",0,0,0,"5,500","5,500","5,000","71,150","87,150","2,320 ",66 ,"46,400 ",2,1
(주)와이어즈,쿠크봉,조석현,아이스크림/빙수,2017.12.11,2017.11.01,02  -  6449  -  1533,02  -  6442  -  1566,20190935,2019.09.10,2020.07.03,"우 : 03995 서울특별시 마포구 양화로 147 4층 104호(동교동, 아일렉스)",법인,110111  -  6593952,691  -  87  -  00786,"270,596","335,362","-64,766","333,159","-60,899","-55,700","290,077","299,142","-9,065","188,496","-19,240","-19,064",0,0,0,0,0,0,1,0,2019  -  10  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"22,800",0,0,0,"16,500","3,300","3,000","139,000","161,800","3,080 ",66 ,"61,600 ",3,2
(주)왓츠피데,왓츠피데,배윤경,서양식,2014.03.05,2014.03.26,02  -  2138  -  3808,02  -  2138  -  3807,20150588,2015.07.10,2020.07.03,우 : 06303 서울특별시 강남구 개포로15길 6 2층,법인,110111  -  5335165,101  -  86  -  87584,"11,973,249","16,448,646","-4,475,397","1,042,728","-1,137,041","-1,508,822","11,593,634","14,560,209","-2,966,575","979,439","-1,084,913","-1,338,853","12,963,642","12,569,053","394,589","1,177,716","-183,221","29,275",1,0,2014  -  02  -  01,0,0,0,0,0,3,1,0,1,0,1,0,0  개,예치제,"14,000",0,0,0,"7,700","3,300","3,000","48,152","62,152","1,650 ",50 ,"24,750 ",2,2
이든푸드그룹,셰프의돈까스,"김규영, 양보문",기타 외식,..,2017.03.02,02  -  939  -  1001,02  -    -  ,20170627,2017.05.25,2020.07.02,우 : 01668 서울특별시 노원구 한글비석로 416 4층 오피스프렌즈 상계점 2관 (상계동),개인,  -  ,273  -  13  -  00419,0,0,0,"100,236",0,0,0,0,0,"84,095",0,0,0,0,0,"23,915",0,0,1,0,2014  -  04  -  16,6,0,3,6,6,2,0,0,6,0,0,0,0  개,예치제,"3,300",0,0,0,"2,200","1,100",0,"34,980","38,280","1,650 ",33 ,"16,500 ",2,1
계산씨케이,탕쓱잘튀기는집,김정자,한식,..,1913.10.01,02  -  454  -  5000,032  -  551  -  3398,20190285,2019.04.04,2020.07.02,우 : 21062 인천광역시 계양구 용마루1길 12 1층,개인,  -  ,130  -  41  -  42930,"224,501","105,759","118,742","873,350","45,187","50,037","244,229","39,617","204,612","697,850","30,183","35,955","281,264","65,498","215,766","911,724","36,175","35,769",2,0,2019  -  04  -  01,38,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,400",0,0,0,"3,300","1,100","3,000","40,700","48,100","1,650 ",33 ,"16,500 ",2,2
계산씨케이,굽는치킨,김정자,치킨,..,2013.10.01,02  -  929  -  2929,031  -  551  -  3398,20080200128,2008.08.20,2020.07.02,우 : 21062 인천광역시 계양구 용마루1길 12 1층,개인,  -  ,130  -  41  -  42930,"224,501","105,759","118,742","873,350","45,187","50,037","244,229","39,617","204,612","697,850","30,183","35,955","281,264","65,498","215,766","911,724","36,175","35,769",1,0,2006  -  11  -  01,0,4,0,0,0,21,0,0,0,0,11,0,2  개,해당없음,0,0,0,0,0,0,0,"14,520","14,520",55 ,33 ,550 ,1,1
씨지에프(주),덮덮밥,조재창,한식,2016.01.20,2016.01.20,16  -  44  -  2236,070  -  4170  -  4579,20200807,2020.07.02,2020.07.02,우 : 42970 대구광역시 달성군 옥포읍 옥계길 57 (본리리),법인,170111  -  0592601,894  -  88  -  00359,"3,117,112","2,154,318","962,794","10,165,392","354,459","441,817","1,347,480","906,002","441,478","7,201,221","194,567","176,342","1,119,298","837,196","282,102","3,804,489","209,717","188,200",3,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,500",1,0,0,"3,300","2,200","1,000","23,120","29,620",700 ,50 ,"10,500 ",2,1
비스에프엔비,후암편백,"박양덕,박흥식",한식,..,2020.03.01,02  -  918  -  8112,00  -  000  -  0000,20200813,2020.07.02,2020.07.02,우 : 04325 서울특별시 용산구 후암로 57-1 후암동,개인,  -  ,679  -  07  -  01838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,300",0,0,0,"11,000","3,300",0,"105,600","119,900","2,200 ",99 ,"66,000 ",2,1
(주)새모양에프앤비,달빛에구운고등어,이전무,한식,2014.09.19,2014.09.22,063  -  242  -  0604,063  -  245  -  0604,20200808,2020.07.02,2020.07.02,우 : 54817 전라북도 전주시 덕진구 사거리길 49 (주)새모양에프앤비,법인,210111  -  0100603,418  -  81  -  51015,"3,185,235","2,420,492","764,743","5,087,106","158,415","130,743","2,650,694","2,048,853","601,841","5,855,133","185,064","158,501","1,251,873","808,533","443,340","5,144,579","151,848","125,792",4,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"46,500",0,0,0,"11,000","5,500","30,000","229,900","276,400","1,870 ",198 ,"112,200 ",2,1
(주)새모양에프앤비,만수미당,이전무,한식,2014.09.19,2014.09.22,063  -  242  -  0604,063  -  245  -  0604,20200809,2020.07.02,2020.07.02,우 : 54817 전라북도 전주시 덕진구 사거리길 49 (주)새모양에프앤비,법인,210111  -  0100603,418  -  81  -  51015,"3,185,235","2,420,492","764,743","5,087,106","158,415","130,743","2,650,694","2,048,853","601,841","5,855,133","185,064","158,501","1,251,873","808,533","443,340","5,144,579","151,848","125,792",4,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"46,500",0,0,0,"11,000","5,500","30,000","229,900","276,400","1,870 ",198 ,"112,200 ",2,1
(주)우드앤우즈,카카듀,이동혁,커피,2012.02.14,2012.02.14,070  -  7744  -  8448,070  -  4252  -  8449,20180064,2018.01.25,2020.07.02,우 : 22382 인천광역시 중구 공항로424번길 72 IBC디오빌 342호,법인,131111  -  0303964,129  -  86  -  72298,"2,794,663","994,421","1,800,242","1,592,067","86,502","80,085","2,746,433","1,047,817","1,698,616","1,727,315","36,483","39,685","2,594,909","935,978","1,658,931","1,828,439","7,141","34,796",1,0,2017  -  01  -  02,0,0,0,0,1,1,0,0,4,0,0,0,0  개,보험,"13,800",0,0,0,"5,500","3,300","5,000","72,160","85,960","2,200 ",50 ,"33,000 ",2,1
짝태시대,짝태시대,양영진,주점,..,2016.08.16,032  -  256  -  3347,0  -  000  -  0000,20170397,2017.03.17,2020.07.02,우 : 21986 인천광역시 연수구 송도문화로28번길 28 201동 101호,개인,  -  ,420  -  17  -  00288,0,0,0,"256,223",0,0,0,0,0,"276,695",0,0,0,0,0,"200,390",0,0,1,0,2016  -  12  -  01,2,4,0,0,5,1,0,0,5,0,2,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","41,900","52,700","1,650 ",46 ,"23,100 ",2,2
히노아스카(주),더프리,홍승표,일식,2013.02.08,2013.08.27,062  -  1588  -  2790,062  -  654  -  3788,20171506,2017.12.14,2020.07.02,우 : 61511 광주광역시 동구 칠전길 2 1층(월남동),법인,200111  -  0360754,410  -  86  -  79464,"502,562","299,854","202,708","1,235,410","39,309","42,484","219,288","53,767","165,521","581,037","-34,180","48,148","168,073","58,601","109,472","213,577","-28,554","-34,054",4,0,2018  -  01  -  01,0,0,0,1,2,0,1,1,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","85,360","106,860","2,200 ",66 ,"44,000 ",2,1
히노아스카(주),우마이살몬,홍승표,기타 외식,2013.02.08,2013.08.27,062  -  1588  -  2790,062  -  654  -  3788,20161085,2016.10.21,2020.07.02,우 : 61511 광주광역시 동구 칠전길 2 1층(월남동),법인,200111  -  0360754,410  -  86  -  79464,"502,562","299,854","202,708","1,235,410","39,309","42,484","219,288","53,767","165,521","581,037","-34,180","48,148","168,073","58,601","109,472","213,577","-28,554","-34,054",4,0,2016  -  01  -  01,0,1,0,1,0,0,2,0,0,0,1,1,0  개,보험,"26,500",0,0,0,"11,000","5,500","10,000","110,000","136,500","1,980 ",83 ,"49,500 ",2,1
