업종,브랜드,가맹사업 년수,가맹점수,"가맹점
평균매출액","합계
(창업비용
지수)",개점률,폐점률
피자,남자피자,9년 2개월,25,"214,096","72,800
(1.00)",12.0,8.0
피자,임실N치즈피자,15년 5개월,71,"149,280","102,245
(1.00)",0.0,1600.0
피자,블랙캡피자,1년 7개월,2,0,"73,147
(1.00)",100.0,0.0
피자,킹스타피자,6년 0개월,49,"144,877","67,200
(1.00)",18.37,6.12
피자,피자리움,0년 0개월,0,0,"499,500
(7.00)",0,0
피자,보스턴피자,0년 11개월,0,0,"95,100
(1.00)",0,0
피자,낭만피자,3년 3개월,0,0,"108,800
(2.00)",0,0
피자,난타5000피자,9년 1개월,119,"102,934","65,700
(1.00)",5.88,8.4
피자,낙원스낵,5년 4개월,8,"378,630","98,500
(1.00)",12.5,12.5
피자,피맥하우스,0년 11개월,17,"307,083","75,580
(1.00)",35.29,0.0
피자,강정구의피자생각,13년 11개월,48,"287,981","102,700
(1.00)",25.0,125.0
피자,피자브라더스,2년 11개월,20,"323,789","42,400
(1.00)",70.0,110.0
피자,파파밸리피자,8년 1개월,11,"194,740","100,000
(1.00)",72.73,45.45
피자,피자애,6년 2개월,62,"139,236","56,810
(1.00)",19.35,220.97
피자,피자어셈블,0년 11개월,0,0,"40,500
(1.00)",0,0
피자,핏제리아오,2년 4개월,0,0,"109,470
(2.00)",0,0
피자,헬로피자,2년 5개월,4,0,"36,950
(1.00)",50.0,0.0
피자,리골레토 시카고피자,6년 2개월,10,"472,854","100,350
(1.00)",0.0,50.0
피자,피스타키친(PISTAR KITCHEN),2년 1개월,6,"176,000","72,500
(1.00)",100.0,0.0
피자,화덕피자 파숑,6년 6개월,8,"97,935","64,400
(1.00)",0.0,50.0
피자,영구스피자,13년 8개월,45,"146,610","90,800
(1.00)",22.22,24.44
피자,빚짜(BEEZZA),4년 5개월,10,"270,290","80,000
(1.00)",40.0,20.0
피자,피자오 크래프트(PIZZA O CRAFT),2년 0개월,0,0,"96,500
(1.00)",0,0
피자,수피자,4년 5개월,45,"120,372","36,300
(1.00)",11.11,2.22
피자,피자시대,2년 0개월,1,0,"53,260
(1.00)",100.0,0.0
피자,유로코피자(EUROKO PIZZA),3년 8개월,139,"246,957","65,900
(1.00)",46.04,10.79
피자,인앤피자,1년 8개월,3,0,"61,400
(1.00)",100.0,0.0
피자,애플틴,0년 11개월,0,0,"118,600
(2.00)",0,0
피자,피자빅,9년 8개월,22,"121,372","45,550
(1.00)",22.73,13.64
피자,빅스타피자(Bigstar Pizza),6년 7개월,79,"259,250","64,020
(1.00)",16.46,121.52
피자,피자써클,10년 10개월,16,0,"41,805
(1.00)",12.5,18.75
피자,피자 마켓 컴퍼니(pizza market company),0년 11개월,3,0,"50,700
(1.00)",100.0,0.0
피자,피자와 치킨의 러브레터,16년 1개월,59,"115,709","36,100
(1.00)",15.25,1800.0
피자,피자 비토랩,2년 1개월,20,"218,777","51,125
(1.00)",100.0,0.0
피자,라오니피자,2년 9개월,37,"205,056","20,700
(.00)",67.57,8.11
피자,피자이탈리,0년 11개월,0,0,"52,800
(1.00)",0,0
피자,닭쟁이 피자쟁이,5년 5개월,4,0,"6,600
(.00)",0.0,0.0
피자,착한피자,4년 4개월,27,"292,101","58,300
(1.00)",33.33,0.0
피자,피자야,1년 11개월,3,0,"36,705
(1.00)",100.0,0.0
피자,피자베이,5년 7개월,10,"282,083","38,750
(1.00)",40.0,30.0
피자,피자연합,4년 2개월,23,0,"74,270
(1.00)",34.78,17.39
피자,브로피자,3년 6개월,58,"152,159","20,040
(.00)",44.83,12.07
피자,문문피자,0년 11개월,0,0,"69,800
(1.00)",0,0
피자,네오피자,4년 7개월,88,"261,947","32,570
(.00)",18.18,5.68
피자,피자빙고,15년 3개월,57,"27,536","56,370
(1.00)",1.75,800.0
피자,레꼬마 피자&타코,1년 3개월,9,0,"77,800
(1.00)",100.0,0.0
피자,윤검푸드 봉수아피자,1년 3개월,4,0,"56,100
(1.00)",100.0,0.0
피자,미스터파파임실치즈피자,13년 0개월,19,"33,368","53,150
(1.00)",0.0,0.0
피자,피자명인,5년 10개월,11,"144,031","33,790
(.00)",0.0,0.0
피자,긱스피자,2년 4개월,15,"327,601","67,550
(1.00)",93.33,0.0
피자,Port' Albs 피자굼터,14년 11개월,6,"70,217","54,450
(1.00)",0.0,33.33
피자,오르새피자,4년 1개월,28,"228,800","59,100
(1.00)",32.14,21.43
피자,꼬꼬번피자&치킨,1년 4개월,3,0,"69,650
(1.00)",100.0,0.0
피자,시그널피자,1년 11개월,1,0,"15,400
(.00)",100.0,0.0
피자,어썸피자,0년 0개월,0,0,"38,850
(1.00)",0,0
피자,피자앰플러,0년 0개월,0,0,"37,650
(1.00)",0,0
피자,핵피자,3년 6개월,0,0,"57,000
(1.00)",0,0
피자,서오릉피자,0년 0개월,0,0,"88,127
(1.00)",0,0
제과제빵,농부바게트,0년 6개월,0,0,"55,900
(.00)",0,0
제과제빵,골목안13번지,0년 0개월,0,0,"124,600
(1.00)",0,0
제과제빵,이화당,1년 1개월,0,0,"118,600
(1.00)",0,0
제과제빵,명랑시대쌀핫도그,4년 6개월,651,"170,002","39,710
(.00)",7.99,7.37
제과제빵,수원의 아침,0년 0개월,0,0,"323,950
(3.00)",0,0
제과제빵,폴콘,0년 0개월,0,0,"239,900
(2.00)",0,0
제과제빵,79파운야드(79 FOUNYARD),0년 9개월,0,0,"94,600
(1.00)",0,0
제과제빵,솔차니꽈배기,0년 0개월,0,0,"37,600
(.00)",0,0
제과제빵,꽈배기친구들,1년 11개월,16,0,"37,630
(.00)",100.0,0.0
제과제빵,와플덴,0년 0개월,0,0,"50,600
(.00)",0,0
제과제빵,도넛킬러,0년 0개월,0,0,"129,900
(1.00)",0,0
제과제빵,빵장수꽈배기,4년 8개월,2,0,"90,000
(1.00)",0.0,100.0
제과제빵,호두당,0년 0개월,0,0,"35,200
(.00)",0,0
제과제빵,이츠굿베이커리카페,5년 10개월,16,"158,558","164,500
(1.00)",6.25,337.5
제과제빵,카페더치즈케익,5년 3개월,6,"273,660","141,790
(1.00)",33.33,0.0
제과제빵,프랑제리,1년 3개월,1,0,"197,300
(2.00)",100.0,0.0
제과제빵,버거스페이스(BURGER SPACE),0년 0개월,0,0,"69,350
(1.00)",0,0
제과제빵,망원동티라미수,3년 6개월,7,"594,930","91,330
(1.00)",28.57,71.43
제과제빵,메리안나,0년 0개월,0,0,"71,650
(1.00)",0,0
제과제빵,슈슈레인,1년 10개월,1,0,"59,200
(.00)",100.0,0.0
제과제빵,스트릿츄러스,7년 0개월,66,"213,055","84,512
(1.00)",24.24,900.0
제과제빵,서울도넛츠,0년 0개월,0,0,"71,200
(1.00)",0,0
제과제빵,CROCRO (크로크로),5년 6개월,3,0,"75,950
(1.00)",0.0,400.0
제과제빵,뜰방네 효소 꽈배기,0년 0개월,0,0,"30,140
(.00)",0,0
제과제빵,더 베이커스 가든(The Baker's Garden),0년 0개월,0,0,"676,300
(6.00)",0,0
제과제빵,홍루이젠,3년 0개월,280,"306,639","80,350
(1.00)",48.21,4.29
제과제빵,베러댄와플,1년 10개월,62,"79,484","56,000
(.00)",100.0,0.0
제과제빵,대만샌드위치 티앙웨이,2년 1개월,30,"126,771","67,100
(1.00)",106.67,6.67
제과제빵,도너츠윤,0년 0개월,0,0,"57,200
(.00)",0,0
제과제빵,천안명물호도원,0년 0개월,0,0,"51,370
(.00)",0,0
제과제빵,빠아앙,3년 6개월,7,"280,171","82,970
(1.00)",57.14,28.57
제과제빵,정도너츠,14년 10개월,12,"117,251","144,650
(1.00)",8.33,25.0
제과제빵,꼬나바옥수수꽈배기,1년 4개월,1,0,"47,850
(.00)",100.0,0.0
제과제빵,파파도나스,2년 11개월,14,"175,519","59,000
(.00)",92.86,0.0
제과제빵,롤링핀,7년 3개월,55,"582,905","311,950
(3.00)",30.91,18.18
제과제빵,르뽀미에,13년 7개월,7,"261,937","94,050
(1.00)",0.0,42.86
제과제빵,따삐오,21년 9개월,73,"134,419","94,050
(1.00)",17.81,32.88
제과제빵,에그홀릭(EGG HOLIC),1년 6개월,2,0,"63,360
(1.00)",100.0,0.0
제과제빵,브레댄코(bread&co.DAILY-NEW),12년 6개월,45,"397,371","156,300
(1.00)",6.67,2002.22
제과제빵,신라명과,37년 6개월,10,"72,655","106,800
(1.00)",0.0,100.0
제과제빵,바푸리수제식빵,3년 2개월,7,"123,628","84,700
(1.00)",0.0,71.43
제과제빵,그린브라우니(green brownie),7년 2개월,30,"210,213","180,500
(1.00)",26.67,13.33
제과제빵,파리바게뜨,32년 6개월,3380,"665,567","306,950
(3.00)",2.66,502.1
제과제빵,크로와플,0년 0개월,0,0,"50,400
(.00)",0,0
제과제빵,커피홀베이커리,3년 6개월,20,"138,982","193,850
(2.00)",50.0,15.0
제과제빵,북문당,1년 4개월,1,0,"62,290
(1.00)",100.0,0.0
제과제빵,못난이꽈배기,6년 4개월,131,"140,836","40,490
(.00)",39.69,8.4
제과제빵,앤티앤스,13년 8개월,218,"272,533","92,800
(1.00)",12.84,7.8
제과제빵,소보롱,2년 5개월,1,0,"164,500
(1.00)",0.0,0.0
제과제빵,꽈배기브라더스,1년 7개월,4,0,"42,250
(.00)",100.0,0.0
제과제빵,호밀호두,12년 8개월,43,"124,948","70,290
(1.00)",9.3,200.0
제과제빵,더베이크,8년 4개월,14,"379,827","103,400
(1.00)",57.14,114.29
제과제빵,호두랑파이랑,12년 8개월,6,"53,847","42,050
(.00)",0.0,200.0
제과제빵,모찌모찌브레드,2년 3개월,4,"189,353","105,961
(1.00)",75.0,0.0
제과제빵,바른식빵,2년 7개월,1,0,"71,300
(1.00)",0.0,0.0
제과제빵,청담동꿀꽈배기,1년 0개월,0,0,"83,400
(1.00)",0,0
제과제빵,소미미,7년 0개월,11,0,"102,350
(1.00)",90.91,9.09
제과제빵,그여행(B.H.F.H),0년 0개월,0,0,"91,000
(1.00)",0,0
제과제빵,크라상점,2년 2개월,11,"181,945","67,700
(1.00)",100.0,0.0
제과제빵,마리웨일237,6년 4개월,99,"187,071","92,450
(1.00)",19.19,8.08
제과제빵,스윗디저트카페루시카토,7년 5개월,0,0,"120,390
(1.00)",0,0
제과제빵,타르데마(TARDEMAH)베이커리,0년 9개월,0,0,"107,850
(1.00)",0,0
제과제빵,얌얌브레드,1년 7개월,5,0,"101,750
(1.00)",100.0,0.0
제과제빵,고집불통 식빵싸부,3년 3개월,10,"337,585","83,300
(1.00)",0.0,200.0
제과제빵,내가만든미케익,13년 4개월,5,"78,653","67,966
(1.00)",0.0,20.0
제과제빵,홍미당,3년 9개월,1,0,"181,600
(2.00)",0.0,200.0
제과제빵,더베리와플,0년 0개월,0,0,"61,300
(1.00)",0,0
제과제빵,레인보우마카롱,3년 0개월,7,"390,839","63,410
(1.00)",85.71,0.0
제과제빵,슈케익하우스(Chou Cake House),4년 5개월,19,"210,685","58,000
(.00)",47.37,210.53
제과제빵,오케이크(O'CAKE),4년 6개월,6,"268,772","53,900
(.00)",16.67,66.67
제과제빵,노랑고래찹쌀꽈배기,2년 2개월,19,"99,277","33,000
(.00)",100.0,0.0
제과제빵,티니호박,0년 0개월,0,0,"77,250
(1.00)",0,0
제과제빵,베이커스필드,7년 9개월,2,0,"212,900
(2.00)",0.0,100.0
제과제빵,쏠뱅(SOLVANG),5년 0개월,0,0,"252,000
(2.00)",0,0
제과제빵,오페뜨,10년 5개월,5,"239,690","191,830
(2.00)",0.0,40.0
제과제빵,더브라운,3년 1개월,21,"281,881","253,000
(2.00)",47.62,47.62
제과제빵,갓식빵,4년 6개월,29,"135,072","72,300
(1.00)",20.69,93.1
제과제빵,고구맘,8년 11개월,9,"78,827","70,200
(1.00)",22.22,11.11
제과제빵,사람과 연근,0년 10개월,0,0,"78,900
(1.00)",0,0
제과제빵,트윗젤(Twitzel),6년 0개월,5,"425,159","98,000
(1.00)",60.0,0.0
제과제빵,더착한베이커리카페,0년 0개월,0,0,"230,000
(2.00)",0,0
제과제빵,박사단팥빵,0년 0개월,0,0,"68,220
(1.00)",0,0
제과제빵,마호가니,4년 9개월,1,0,"214,410
(2.00)",0.0,100.0
제과제빵,뚜레쥬르,23년 3개월,1278,"463,103","252,750
(2.00)",6.03,8502.5
제과제빵,크리스피크림,6년 4개월,59,"320,257","231,616
(2.00)",5.08,3.39
제과제빵,권실장 참마 찹쌀 꽈배기,2년 10개월,1,0,"56,000
(.00)",0.0,0.0
제과제빵,뺵다방베이커리,1년 3개월,0,0,"224,870
(2.00)",0,0
제과제빵,홍두당푸디아근대골목단팥빵,5년 4개월,4,0,"248,300
(2.00)",0.0,0.0
제과제빵,데코르,6년 3개월,10,"154,006","126,950
(1.00)",70.0,0.0
제과제빵,베이크스토리,7년 5개월,2,0,"114,500
(1.00)",100.0,550.0
제과제빵,던킨/던킨도너츠,26년 2개월,537,"287,551","204,250
(2.00)",12.48,4003.17
제과제빵,동빵,9년 4개월,4,"167,824","40,728
(.00)",50.0,25.0
제과제빵,시나본(CINNABON),2년 2개월,25,"151,286","113,180
(1.00)",112.0,300.0
제과제빵,브리오슈도레(BRIOCHE DOREE),3년 10개월,2,0,"229,450
(2.00)",0.0,100.0
제과제빵,에그몬(EGGMON),0년 11개월,0,0,"69,440
(1.00)",0,0
제과제빵,웨즐스프레즐,3년 0개월,2,"3,881","89,200
(1.00)",100.0,0.0
제과제빵,풍년제과,15년 5개월,17,"217,076","116,000
(1.00)",11.76,300.0
제과제빵,본가정항우케익,1년 9개월,14,"154,478","53,000
(.00)",100.0,0.0
제과제빵,아우어베이커리(OUR Bakery),0년 0개월,0,0,"781,474
(6.00)",0,0
제과제빵,본정,9년 7개월,3,"243,629","152,800
(1.00)",0.0,200.0
제과제빵,정항우케익,7년 4개월,45,"179,838","155,000
(1.00)",24.44,15.56
제과제빵,스페로스페라,13년 10개월,3,0,"90,800
(1.00)",0.0,0.0
제과제빵,비어드파파,12년 4개월,8,"313,882","159,600
(1.00)",12.5,25.0
제과제빵,나나케이크,5년 3개월,12,"120,917","83,850
(1.00)",0.0,900.0
제과제빵,와플킹,4년 11개월,1,0,"49,090
(.00)",0.0,200.0
제과제빵,코코호도,14년 4개월,155,"161,990","87,120
(1.00)",1.94,3.23
제과제빵,한스브레드카페,3년 2개월,9,"124,955","91,550
(1.00)",66.67,100.0
제과제빵,빈스킹토스트,3년 3개월,29,"73,787","47,300
(.00)",27.59,27.59
제과제빵,케이크를부탁해,5년 0개월,9,"180,225","82,410
(1.00)",0.0,66.67
제과제빵,쟈빠따,5년 2개월,4,0,"90,000
(1.00)",75.0,0.0
제과제빵,빵장수단팥빵,6년 2개월,36,"274,525","90,000
(1.00)",2.78,27.78
제과제빵,심봉사도로케,5년 0개월,63,"109,606","40,100
(.00)",38.1,53.97
제과제빵,에잇비돌체,4년 6개월,4,0,"126,300
(1.00)",50.0,25.0
제과제빵,토스트카페마리,2년 7개월,3,"38,723","56,300
(.00)",166.67,133.33
제과제빵,블럭제빵소,4년 7개월,59,"124,312","79,142
(1.00)",3.39,1328.81
제과제빵,마크빈,1년 11개월,4,"201,489","134,250
(1.00)",100.0,0.0
제과제빵,한스(HANS),10년 1개월,23,"487,043","327,400
(3.00)",13.04,4.35
제과제빵,팔래스도우넛,15년 2개월,0,0,"67,100
(1.00)",0,0
제과제빵,아리랑수제핫도그,5년 11개월,39,"109,437","41,628
(.00)",7.69,43.59
제과제빵,와플몬스터,2년 11개월,1,0,"56,660
(.00)",0.0,0.0
제과제빵,곤트란쉐리에,6년 7개월,20,"701,723","310,500
(3.00)",15.0,25.0
제과제빵,이앤바이(이n바이),4년 2개월,3,"224,483","59,890
(.00)",0.0,33.33
제과제빵,맘스케익,5년 0개월,33,"91,142","67,458
(1.00)",12.12,2000.0
제과제빵,빵사부식빵공방,1년 5개월,39,"233,612","69,550
(1.00)",2.56,3400.0
제과제빵,로띠번,9년 1개월,72,"149,091","94,920
(1.00)",4.17,6.94
제과제빵,"오직, 그대만",3년 0개월,5,"70,173","55,450
(.00)",40.0,0.0
제과제빵,타르타르,5년 1개월,23,"358,381","242,400
(2.00)",0.0,34.78
제과제빵,홉슈크림,5년 3개월,5,"188,400","126,500
(1.00)",20.0,40.0
제과제빵,코코케이크,1년 7개월,4,0,"32,800
(.00)",100.0,0.0
제과제빵,핫브레드,7년 0개월,16,"475,435","178,200
(1.00)",12.5,200.0
제과제빵,위드파오(WITH PAO),4년 1개월,0,0,"80,000
(1.00)",0,0
제과제빵,쌀똑핫도그,4년 1개월,25,"150,614","29,700
(.00)",64.0,4.0
제과제빵,미라노디저트,0년 0개월,3,0,"45,844
(.00)",0.0,133.33
제과제빵,송사부수제쌀고로케,3년 4개월,76,"492,560","64,050
(1.00)",72.37,223.68
제과제빵,또아식빵,4년 3개월,15,"202,040","69,550
(1.00)",0.0,386.67
제과제빵,농부네찹쌀이야기,2년 1개월,2,0,"42,800
(.00)",100.0,0.0
제과제빵,WOO'Z,3년 1개월,5,"861,763","443,100
(4.00)",60.0,0.0
제과제빵,또봉이핫독&도넛,3년 8개월,1,0,"18,930
(.00)",0.0,0.0
제과제빵,청춘당 찹쌀 꽈배기,2년 1개월,22,"252,862","40,950
(.00)",100.0,0.0
제과제빵,언더2그램고로케(under2gram korokke),4년 1개월,1,0,"57,650
(.00)",0.0,0.0
제과제빵,홍베이팡,2년 1개월,49,"63,775","43,250
(.00)",102.04,2.04
제과제빵,CAFE빵선생,4년 11개월,10,0,"314,160
(3.00)",10.0,0.0
제과제빵,샌드그립(SANDGRIP),2년 2개월,17,"70,493","75,900
(1.00)",100.0,0.0
제과제빵,빵드밀식빵,3년 2개월,3,0,"69,650
(1.00)",0.0,0.0
제과제빵,식빵이맛있는집 네모,3년 2개월,11,"79,010","86,050
(1.00)",0.0,45.45
제과제빵,고로케하우스,4년 6개월,5,"356,100","71,000
(1.00)",80.0,600.0
제과제빵,꽈쉑,3년 11개월,0,0,"46,450
(.00)",0,0
제과제빵,파더스베이글(father's bagel),4년 5개월,4,0,"81,200
(1.00)",25.0,150.0
제과제빵,천안옛날호두과자,13년 3개월,30,"240,863","65,250
(1.00)",13.33,3.33
제과제빵,카페라리(Cafe La Lee),18년 10개월,11,0,"213,600
(2.00)",9.09,0.0
제과제빵,METEOR(메테오),0년 0개월,0,0,"103,950
(1.00)",0,0
제과제빵,한나식빵,0년 0개월,0,0,"103,950
(1.00)",0,0
제과제빵,빵샘(BBANG SAEM),0년 0개월,0,0,"402,700
(3.00)",0,0
제과제빵,시나몬드,0년 0개월,0,0,"124,100
(1.00)",0,0
아이스크림/빙수,요거트미,1년 1개월,0,0,"118,600
(1.00)",0,0
아이스크림/빙수,밀립,0년 0개월,0,0,"97,800
(1.00)",0,0
아이스크림/빙수,페르케노,5년 5개월,4,0,"124,825
(1.00)",0.0,0.0
아이스크림/빙수,오슬로(o'slo),4년 3개월,8,"166,376","131,731
(1.00)",25.0,25.0
아이스크림/빙수,에맥앤볼리오스(Emack & Bolio's),3년 5개월,6,"159,322","106,050
(1.00)",16.67,0.0
아이스크림/빙수,밀탑(MEALTOP),10년 7개월,0,0,"281,500
(2.00)",0,0
아이스크림/빙수,SG무인셀프아이스크림할인점,0년 11개월,0,0,"15,378
(.00)",0,0
아이스크림/빙수,프로즌브라이드,2년 4개월,6,"88,377","94,650
(1.00)",50.0,166.67
아이스크림/빙수,소프트리(SOFTREE),7년 9개월,6,"91,083","109,500
(1.00)",0.0,16.67
아이스크림/빙수,간식창고,0년 0개월,0,0,"14,850
(.00)",0,0
아이스크림/빙수,콜드스톤,2년 6개월,0,0,"121,006
(1.00)",0,0
아이스크림/빙수,제주설심당,6년 6개월,4,0,"145,000
(1.00)",25.0,0.0
아이스크림/빙수,픽미픽미아이스크림할인점,0년 9개월,189,"93,814","0
(.00)",60.85,11.11
아이스크림/빙수,빙찌,0년 9개월,0,0,"15,400
(.00)",0,0
아이스크림/빙수,아이스빈(ICE BEAN),13년 0개월,16,0,"140,300
(1.00)",0.0,200.0
아이스크림/빙수,스위트몬스터(SWEET MONSTER),6년 9개월,2,0,"104,300
(1.00)",0.0,400.0
아이스크림/빙수,설빙,7년 5개월,435,"316,534","163,120
(1.00)",9.43,304.37
아이스크림/빙수,나뚜루,21년 8개월,52,"141,442","124,953
(1.00)",5.77,21.15
아이스크림/빙수,브알라,7년 10개월,15,"136,297","78,590
(1.00)",53.33,20.0
아이스크림/빙수,망고홀릭,0년 0개월,0,0,"177,370
(1.00)",0,0
아이스크림/빙수,빨라쪼델프레도,18년 3개월,44,"112,513","113,000
(1.00)",43.18,400.0
아이스크림/빙수,배스킨라빈스,34년 0개월,1396,"522,863","269,150
(2.00)",8.74,300.79
아이스크림/빙수,파시야,7년 11개월,0,0,"135,320
(1.00)",0,0
아이스크림/빙수,요거베리,15년 7개월,0,0,"114,900
(1.00)",0,0
아이스크림/빙수,빙달,5년 5개월,10,"21,232","43,065
(.00)",10.0,20.0
아이스크림/빙수,눈꽃빙수 꽃빙,0년 11개월,5,0,"0
(.00)",40.0,40.0
아이스크림/빙수,젤라뚜또,4년 2개월,2,"67,307","180,570
(1.00)",50.0,100.0
아이스크림/빙수,바세츠 아이스크림(BASSETTS ICE CREAM),3년 10개월,21,"92,107","97,600
(1.00)",38.1,338.1
아이스크림/빙수,도쿄빙수,4년 2개월,23,"118,384","86,700
(1.00)",26.09,700.0
아이스크림/빙수,쿠크봉,1년 5개월,0,0,"161,800
(1.00)",0,0
아이스크림/빙수,하겐다즈,24년 3개월,0,0,"357,700
(3.00)",0,0
아이스크림/빙수,캘리소프트서브,1년 7개월,1,0,"72,307
(1.00)",100.0,0.0
커피,더치앤빈,6년 4개월,0,0,"52,800
(.00)",0,0
커피,진심커피,0년 0개월,0,0,"49,200
(.00)",0,0
커피,댄싱컵(DANCING CUP),0년 0개월,0,0,"77,000
(1.00)",0,0
커피,카페온화,2년 5개월,4,0,"243,200
(2.00)",75.0,0.0
커피,마노핀,8년 11개월,11,"180,301","136,120
(1.00)",0.0,100.0
커피,디초콜릿커피앤드,6년 2개월,23,"229,680","85,010
(1.00)",13.04,26.09
커피,할리스커피,21년 9개월,453,"378,299","184,500
(2.00)",11.48,404.86
커피,노커커피,0년 0개월,0,0,"484,500
(4.00)",0,0
커피,라떼떼,9년 5개월,36,"60,949","96,100
(1.00)",41.67,1600.0
커피,데일리오아시스,2년 7개월,6,0,"133,900
(1.00)",50.0,16.67
커피,핑퐁커피,0년 0개월,0,0,"52,050
(.00)",0,0
커피,더벤티,7년 0개월,381,"213,240","62,150
(1.00)",30.71,303.94
커피,요거프레소,13년 4개월,656,"107,997","58,190
(1.00)",6.55,8101.68
커피,커피작명소,0년 0개월,0,0,"93,300
(1.00)",0,0
커피,기기커피,0년 0개월,0,0,"74,000
(1.00)",0,0
커피,쿠쿠라바(CUCULAVA),0년 0개월,0,0,"62,400
(1.00)",0,0
커피,무인다방,0년 0개월,0,0,"70,100
(1.00)",0,0
커피,웰킨에스프레소,0년 0개월,0,0,"53,800
(.00)",0,0
커피,아틀리에빈,5년 0개월,44,"175,243","79,800
(1.00)",20.45,0.0
커피,카팬트리,0년 6개월,0,0,"70,880
(1.00)",0,0
커피,반달커피,1년 6개월,4,0,"63,550
(1.00)",100.0,0.0
커피,메가보틀,0년 0개월,0,0,"37,300
(.00)",0,0
커피,커피크레이브(COFFEE CRAVE),0년 0개월,0,0,"57,768
(1.00)",0,0
커피,코인트커피,0년 0개월,0,0,"75,700
(1.00)",0,0
커피,bet Hold'em(벳홀덤),0년 0개월,0,0,"118,520
(1.00)",0,0
커피,벤티프레소,0년 3개월,0,0,"59,056
(1.00)",0,0
커피,명인뜰채,0년 0개월,0,0,"170,000
(2.00)",0,0
커피,브라운_빈(BROWN_BEAN),0년 5개월,0,0,"58,220
(1.00)",0,0
커피,STORANT(스토랑트),0년 0개월,0,0,"406,500
(4.00)",0,0
커피,셀렉토커피,8년 4개월,238,"115,175","73,350
(1.00)",26.05,613.45
커피,흐이숑당,0년 0개월,0,0,"70,230
(1.00)",0,0
커피,라우스터프,0년 0개월,0,0,"166,700
(2.00)",0,0
커피,도비즈커피,0년 0개월,0,0,"50,400
(.00)",0,0
커피,나우커피,0년 0개월,0,0,"46,365
(.00)",0,0
커피,카르투시아,0년 9개월,0,0,"51,050
(.00)",0,0
커피,토즈패스트카페,0년 0개월,0,0,"112,200
(1.00)",0,0
커피,커스텀커피,4년 10개월,8,"107,295","87,020
(1.00)",37.5,12.5
